Wavelength (nm),Reflectance (AU)
901.663021,0.117309
905.592173,0.117030
909.516909,0.115822
913.437229,0.116563
917.353134,0.115980
921.264622,0.114484
925.171696,0.114930
929.074353,0.113802
932.972595,0.113956
938.163382,0.114141
942.051321,0.113745
945.934844,0.114295
949.813951,0.113802
953.688643,0.113363
957.558919,0.113433
961.424779,0.113131
965.286223,0.112079
969.143252,0.111065
972.995866,0.110064
978.125814,0.109030
981.968124,0.108330
985.806019,0.107168
989.639497,0.107043
993.468560,0.106598
997.293207,0.106442
1001.113439,0.106485
1004.929255,0.107081
1008.740655,0.107473
1012.547640,0.106959
1016.350208,0.107710
1021.413431,0.108147
1025.205697,0.108673
1028.993547,0.109186
1032.776981,0.109317
1036.556000,0.110152
1040.330603,0.110662
1044.100790,0.111311
1047.866561,0.111223
1051.627917,0.111889
1055.384857,0.111983
1060.387242,0.112245
1064.133879,0.112768
1067.876100,0.113107
1071.613906,0.113379
1075.347296,0.113850
1079.076270,0.113791
1082.800829,0.113811
1086.520972,0.113995
1090.236699,0.114273
1093.948010,0.114482
1097.654906,0.114555
1102.590565,0.115054
1106.287158,0.115255
1109.979334,0.115233
1113.667096,0.115251
1117.350441,0.115003
1121.029371,0.115170
1124.703885,0.114777
1128.373984,0.114030
1132.039667,0.113291
1135.700934,0.112513
1140.575755,0.110917
1144.226718,0.109334
1147.873267,0.107660
1151.515399,0.105513
1155.153116,0.103937
1158.786417,0.101846
1162.415303,0.100590
1166.039773,0.098752
1169.659827,0.097697
1173.275465,0.095778
1176.886688,0.094692
1181.694783,0.092998
1185.295703,0.091937
1188.892206,0.091416
1192.484295,0.090385
1196.071967,0.089622
1199.655224,0.089173
1203.234065,0.088730
1206.808491,0.088439
1210.378500,0.088425
1213.944094,0.088797
1218.691351,0.089087
1222.246642,0.089870
1225.797517,0.090304
1229.343977,0.090757
1232.886021,0.091275
1236.423649,0.091653
1239.956861,0.092075
1243.485658,0.092030
1247.010039,0.092568
1250.530005,0.092555
1254.045554,0.092529
1258.726085,0.092651
1262.231332,0.092901
1265.732163,0.093064
1269.228578,0.093004
1272.720577,0.093388
1276.208161,0.093671
1279.691329,0.093825
1283.170082,0.093974
1286.644418,0.094113
1290.114340,0.094589
1294.734032,0.094337
1298.193650,0.094457
1301.648852,0.094423
1305.099639,0.094268
1308.546010,0.093894
1311.987965,0.093617
1315.425504,0.092966
1318.858628,0.092360
1322.287336,0.091552
1325.711628,0.090505
1329.131505,0.088885
1333.684472,0.087164
1337.094045,0.085502
1340.499203,0.084057
1343.899945,0.082064
1347.296272,0.080437
1350.688183,0.078527
1354.075678,0.076596
1357.458757,0.075066
1360.837421,0.073565
1364.211669,0.072240
1367.581501,0.071276
1372.067742,0.069627
1375.427272,0.068519
1378.782385,0.067506
1382.133083,0.066272
1385.479365,0.064437
1388.821231,0.062511
1392.158682,0.060332
1395.491717,0.057636
1398.820337,0.054945
1402.144540,0.052057
1406.569943,0.048185
1409.883843,0.045432
1413.193328,0.043030
1416.498397,0.040737
1419.799051,0.039060
1423.095289,0.037995
1426.387111,0.036676
1429.674517,0.036118
1432.957508,0.035256
1436.236083,0.034719
1439.510242,0.034486
1443.868919,0.033991
1447.132775,0.033849
1450.392216,0.033546
1453.647240,0.033513
1456.897849,0.033221
1460.144043,0.033407
1463.385821,0.033425
1466.623183,0.033169
1469.856129,0.033407
1473.084660,0.033252
1477.382498,0.033487
1480.600726,0.033130
1483.814538,0.033530
1487.023934,0.033491
1490.228914,0.033407
1493.429479,0.033400
1496.625628,0.033474
1499.817361,0.033686
1503.004679,0.034132
1506.187581,0.034017
1509.366067,0.034178
1513.597180,0.034181
1516.765363,0.034460
1519.929131,0.034084
1523.088482,0.034564
1526.243418,0.034424
1529.393939,0.034411
1532.540044,0.034394
1535.681733,0.034634
1538.819006,0.034549
1541.951864,0.034609
1546.122138,0.034791
1549.244693,0.034502
1552.362831,0.034446
1555.476554,0.034738
1558.585862,0.034806
1561.690753,0.034779
1564.791230,0.034584
1567.887290,0.034413
1570.978935,0.034573
1574.066163,0.034627
1577.148977,0.034390
1581.252526,0.034973
1584.325036,0.034738
1587.393130,0.034944
1590.456809,0.035247
1593.516072,0.034924
1596.570919,0.035125
1599.621351,0.035594
1602.667367,0.035430
1605.708967,0.035696
1608.746152,0.035745
1612.788862,0.035662
1615.815744,0.036254
1618.838209,0.036290
1621.856260,0.036247
1624.869894,0.036456
1627.879113,0.036491
1630.883915,0.036425
1633.884303,0.037144
1636.880274,0.037062
1639.871830,0.037187
1642.858971,0.037076
1646.834956,0.037753
1649.811793,0.038193
1652.784214,0.038807
1655.752220,0.038989
1658.715810,0.039583
1661.674984,0.040530
1664.629742,0.042085
1667.580085,0.044658
1670.526013,0.047997
1673.467524,0.050204
1677.382671,0.053569
1680.313879,0.057443
1683.240672,0.053822
1686.163049,0.057606
1689.081010,0.055909
1691.994556,0.056099
1694.903686,0.054071
1697.808400,0.054959
1700.708699,0.052391
