Wavelength (nm),Absorbance (AU)
901.663021,0.951543
905.592173,0.952871
909.516909,0.960476
913.437229,0.960130
917.353134,0.966736
921.264622,0.964425
925.171696,0.964263
929.074353,0.965723
932.972595,0.964491
938.163382,0.963947
942.051321,0.962561
945.934844,0.963640
949.813951,0.964408
953.688643,0.964241
957.558919,0.965868
961.424779,0.967885
965.286223,0.969188
969.143252,0.972224
972.995866,0.977238
978.125814,0.983089
981.968124,0.984195
985.806019,0.985661
989.639497,0.990054
993.468560,0.993524
997.293207,0.993398
1001.113439,0.993762
1004.929255,0.990844
1008.740655,0.992303
1012.547640,0.990592
1016.350208,0.987065
1021.413431,0.986124
1025.205697,0.984099
1028.993547,0.982935
1032.776981,0.981159
1036.556000,0.979642
1040.330603,0.976903
1044.100790,0.975757
1047.866561,0.976068
1051.627917,0.972781
1055.384857,0.972912
1060.387242,0.972090
1064.133879,0.970112
1067.876100,0.969761
1071.613906,0.968817
1075.347296,0.969714
1079.076270,0.966162
1082.800829,0.967633
1086.520972,0.966088
1090.236699,0.966615
1093.948010,0.966409
1097.654906,0.965454
1102.590565,0.966476
1106.287158,0.965809
1109.979334,0.965806
1113.667096,0.967637
1117.350441,0.967254
1121.029371,0.968640
1124.703885,0.970355
1128.373984,0.971886
1132.039667,0.975536
1135.700934,0.979897
1140.575755,0.986008
1144.226718,0.991275
1147.873267,0.997633
1151.515399,1.006409
1155.153116,1.015968
1158.786417,1.022708
1162.415303,1.031239
1166.039773,1.038631
1169.659827,1.044418
1173.275465,1.051396
1176.886688,1.057312
1181.694783,1.068083
1185.295703,1.073009
1188.892206,1.078845
1192.484295,1.081019
1196.071967,1.086449
1199.655224,1.090179
1203.234065,1.090394
1206.808491,1.093763
1210.378500,1.094888
1213.944094,1.093601
1218.691351,1.090715
1222.246642,1.086725
1225.797517,1.085972
1229.343977,1.082982
1232.886021,1.080776
1236.423649,1.079590
1239.956861,1.077302
1243.485658,1.077011
1247.010039,1.077426
1250.530005,1.074002
1254.045554,1.073538
1258.726085,1.073090
1262.231332,1.073893
1265.732163,1.071956
1269.228578,1.071922
1272.720577,1.069707
1276.208161,1.068068
1279.691329,1.066445
1283.170082,1.066568
1286.644418,1.067647
1290.114340,1.066679
1294.734032,1.065334
1298.193650,1.065083
1301.648852,1.065347
1305.099639,1.064742
1308.546010,1.066908
1311.987965,1.069421
1315.425504,1.072809
1318.858628,1.077365
1322.287336,1.081073
1325.711628,1.087602
1329.131505,1.093704
1333.684472,1.102602
1337.094045,1.110851
1340.499203,1.121942
1343.899945,1.128761
1347.296272,1.141927
1350.688183,1.154321
1354.075678,1.166172
1357.458757,1.177790
1360.837421,1.187589
1364.211669,1.195639
1367.581501,1.203258
1372.067742,1.211129
1375.427272,1.219931
1378.782385,1.230163
1382.133083,1.240367
1385.479365,1.253374
1388.821231,1.273018
1392.158682,1.293844
1395.491717,1.316391
1398.820337,1.343737
1402.144540,1.372722
1406.569943,1.418741
1409.883843,1.451751
1413.193328,1.486359
1416.498397,1.517595
1419.799051,1.538555
1423.095289,1.560885
1426.387111,1.573953
1429.674517,1.583592
1432.957508,1.588087
1436.236083,1.599440
1439.510242,1.598914
1443.868919,1.605249
1447.132775,1.603278
1450.392216,1.611125
1453.647240,1.609830
1456.897849,1.611639
1460.144043,1.615152
1463.385821,1.617318
1466.623183,1.615099
1469.856129,1.618109
1473.084660,1.613020
1477.382498,1.612056
1480.600726,1.612245
1483.814538,1.615040
1487.023934,1.616575
1490.228914,1.617142
1493.429479,1.617641
1496.625628,1.614041
1499.817361,1.617418
1503.004679,1.617413
1506.187581,1.612471
1509.366067,1.610839
1513.597180,1.607795
1516.765363,1.608384
1519.929131,1.609417
1523.088482,1.605291
1526.243418,1.613446
1529.393939,1.610307
1532.540044,1.613038
1535.681733,1.609178
1538.819006,1.614822
1541.951864,1.615245
1546.122138,1.614535
1549.244693,1.615042
1552.362831,1.610143
1555.476554,1.608623
1558.585862,1.613283
1561.690753,1.613227
1564.791230,1.614760
1567.887290,1.613300
1570.978935,1.619031
1574.066163,1.620770
1577.148977,1.611517
1581.252526,1.617044
1584.325036,1.623038
1587.393130,1.614045
1590.456809,1.611886
1593.516072,1.615685
1596.570919,1.605868
1599.621351,1.604708
1602.667367,1.604060
1605.708967,1.603602
1608.746152,1.602943
1612.788862,1.602569
1615.815744,1.602236
1618.838209,1.601409
1621.856260,1.596987
1624.869894,1.593336
1627.879113,1.598100
1630.883915,1.596303
1633.884303,1.596505
1636.880274,1.590038
1639.871830,1.586547
1642.858971,1.579951
1646.834956,1.578224
1649.811793,1.574158
1652.784214,1.565398
1655.752220,1.553796
1658.715810,1.553652
1661.674984,1.554919
1664.629742,1.523625
1667.580085,1.505227
1670.526013,1.480965
1673.467524,1.461105
1677.382671,1.437972
1680.313879,1.434287
1683.240672,1.411541
1686.163049,1.427763
1689.081010,1.445000
1691.994556,1.428169
1694.903686,1.415338
1697.808400,1.417487
1700.708699,1.465863
