Wavelength (nm),Reflectance (AU)
901.663021,0.098284
905.592173,0.095796
909.516909,0.095354
913.437229,0.094992
917.353134,0.094359
921.264622,0.093695
925.171696,0.092717
929.074353,0.093344
932.972595,0.092877
938.163382,0.093703
942.051321,0.094658
945.934844,0.094162
949.813951,0.094102
953.688643,0.094207
957.558919,0.094002
961.424779,0.093878
965.286223,0.093037
969.143252,0.092403
972.995866,0.091434
978.125814,0.090671
981.968124,0.089668
985.806019,0.089330
989.639497,0.088475
993.468560,0.088426
997.293207,0.088121
1001.113439,0.088281
1004.929255,0.088636
1008.740655,0.088809
1012.547640,0.089301
1016.350208,0.089652
1021.413431,0.090810
1025.205697,0.091112
1028.993547,0.090840
1032.776981,0.091757
1036.556000,0.092324
1040.330603,0.092132
1044.100790,0.092832
1047.866561,0.093115
1051.627917,0.093860
1055.384857,0.093993
1060.387242,0.094293
1064.133879,0.094217
1067.876100,0.094544
1071.613906,0.094951
1075.347296,0.095163
1079.076270,0.095343
1082.800829,0.095272
1086.520972,0.095917
1090.236699,0.095802
1093.948010,0.095745
1097.654906,0.095968
1102.590565,0.096130
1106.287158,0.096024
1109.979334,0.095986
1113.667096,0.095971
1117.350441,0.095784
1121.029371,0.095308
1124.703885,0.095017
1128.373984,0.094312
1132.039667,0.093500
1135.700934,0.092556
1140.575755,0.090516
1144.226718,0.089110
1147.873267,0.087507
1151.515399,0.085374
1155.153116,0.084071
1158.786417,0.081479
1162.415303,0.080081
1166.039773,0.078622
1169.659827,0.076732
1173.275465,0.075826
1176.886688,0.074713
1181.694783,0.072717
1185.295703,0.071692
1188.892206,0.070583
1192.484295,0.070012
1196.071967,0.069125
1199.655224,0.068639
1203.234065,0.068223
1206.808491,0.068147
1210.378500,0.068125
1213.944094,0.068409
1218.691351,0.069049
1222.246642,0.069545
1225.797517,0.070255
1229.343977,0.070571
1232.886021,0.071050
1236.423649,0.071353
1239.956861,0.071937
1243.485658,0.072140
1247.010039,0.072637
1250.530005,0.072641
1254.045554,0.073101
1258.726085,0.072884
1262.231332,0.073292
1265.732163,0.073241
1269.228578,0.073740
1272.720577,0.073834
1276.208161,0.073992
1279.691329,0.074289
1283.170082,0.074737
1286.644418,0.074942
1290.114340,0.075002
1294.734032,0.075136
1298.193650,0.075297
1301.648852,0.075015
1305.099639,0.075040
1308.546010,0.074782
1311.987965,0.074239
1315.425504,0.073506
1318.858628,0.072891
1322.287336,0.072105
1325.711628,0.070954
1329.131505,0.069465
1333.684472,0.067872
1337.094045,0.066293
1340.499203,0.064603
1343.899945,0.062940
1347.296272,0.061164
1350.688183,0.059474
1354.075678,0.057692
1357.458757,0.056226
1360.837421,0.054866
1364.211669,0.053779
1367.581501,0.052469
1372.067742,0.051383
1375.427272,0.050268
1378.782385,0.049281
1382.133083,0.048187
1385.479365,0.046730
1388.821231,0.044760
1392.158682,0.042593
1395.491717,0.040327
1398.820337,0.038090
1402.144540,0.035847
1406.569943,0.032567
1409.883843,0.030951
1413.193328,0.029475
1416.498397,0.028357
1419.799051,0.027320
1423.095289,0.026531
1426.387111,0.026237
1429.674517,0.025672
1432.957508,0.025759
1436.236083,0.025387
1439.510242,0.025341
1443.868919,0.025084
1447.132775,0.025125
1450.392216,0.025151
1453.647240,0.024906
1456.897849,0.025009
1460.144043,0.025036
1463.385821,0.024778
1466.623183,0.024740
1469.856129,0.024579
1473.084660,0.024617
1477.382498,0.024511
1480.600726,0.024504
1483.814538,0.024855
1487.023934,0.024766
1490.228914,0.024721
1493.429479,0.024639
1496.625628,0.024769
1499.817361,0.025000
1503.004679,0.024733
1506.187581,0.025150
1509.366067,0.024898
1513.597180,0.024879
1516.765363,0.025150
1519.929131,0.024883
1523.088482,0.025254
1526.243418,0.024761
1529.393939,0.024874
1532.540044,0.024988
1535.681733,0.024996
1538.819006,0.024972
1541.951864,0.024849
1546.122138,0.024973
1549.244693,0.025066
1552.362831,0.025072
1555.476554,0.024841
1558.585862,0.025005
1561.690753,0.024925
1564.791230,0.024872
1567.887290,0.024691
1570.978935,0.025010
1574.066163,0.024802
1577.148977,0.024761
1581.252526,0.024897
1584.325036,0.024896
1587.393130,0.025080
1590.456809,0.025039
1593.516072,0.024775
1596.570919,0.024808
1599.621351,0.025118
1602.667367,0.025436
1605.708967,0.025372
1608.746152,0.024688
1612.788862,0.025050
1615.815744,0.025466
1618.838209,0.025048
1621.856260,0.025743
1624.869894,0.025622
1627.879113,0.025254
1630.883915,0.025668
1633.884303,0.025739
1636.880274,0.026036
1639.871830,0.025931
1642.858971,0.026270
1646.834956,0.026856
1649.811793,0.026642
1652.784214,0.026299
1655.752220,0.027501
1658.715810,0.028027
1661.674984,0.028450
1664.629742,0.030454
1667.580085,0.032258
1670.526013,0.034832
1673.467524,0.037555
1677.382671,0.041541
1680.313879,0.044544
1683.240672,0.048748
1686.163049,0.049633
1689.081010,0.047031
1691.994556,0.049015
1694.903686,0.047458
1697.808400,0.052003
1700.708699,0.044498
