Wavelength (nm),Reflectance (AU)
901.663021,0.120312
905.592173,0.118950
909.516909,0.118207
913.437229,0.118794
917.353134,0.116544
921.264622,0.115144
925.171696,0.115603
929.074353,0.114179
932.972595,0.114495
938.163382,0.114556
942.051321,0.115216
945.934844,0.114886
949.813951,0.114192
953.688643,0.114407
957.558919,0.113471
961.424779,0.113053
965.286223,0.111675
969.143252,0.111062
972.995866,0.110124
978.125814,0.109253
981.968124,0.107982
985.806019,0.107334
989.639497,0.106650
993.468560,0.106157
997.293207,0.105679
1001.113439,0.105938
1004.929255,0.105723
1008.740655,0.106012
1012.547640,0.106500
1016.350208,0.106426
1021.413431,0.106872
1025.205697,0.107415
1028.993547,0.107560
1032.776981,0.107708
1036.556000,0.108261
1040.330603,0.108892
1044.100790,0.109139
1047.866561,0.109472
1051.627917,0.110086
1055.384857,0.110475
1060.387242,0.110872
1064.133879,0.110904
1067.876100,0.111084
1071.613906,0.111003
1075.347296,0.112080
1079.076270,0.112219
1082.800829,0.112576
1086.520972,0.112593
1090.236699,0.112410
1093.948010,0.113204
1097.654906,0.112953
1102.590565,0.112917
1106.287158,0.113083
1109.979334,0.112502
1113.667096,0.112711
1117.350441,0.112228
1121.029371,0.111952
1124.703885,0.111498
1128.373984,0.110751
1132.039667,0.110078
1135.700934,0.108974
1140.575755,0.107229
1144.226718,0.106057
1147.873267,0.104473
1151.515399,0.102532
1155.153116,0.100578
1158.786417,0.098380
1162.415303,0.097192
1166.039773,0.095347
1169.659827,0.094156
1173.275465,0.092842
1176.886688,0.091685
1181.694783,0.090149
1185.295703,0.089144
1188.892206,0.088527
1192.484295,0.087775
1196.071967,0.086925
1199.655224,0.086082
1203.234065,0.085829
1206.808491,0.085460
1210.378500,0.085496
1213.944094,0.085460
1218.691351,0.085973
1222.246642,0.086307
1225.797517,0.086905
1229.343977,0.086967
1232.886021,0.087299
1236.423649,0.087790
1239.956861,0.087706
1243.485658,0.088045
1247.010039,0.088227
1250.530005,0.088522
1254.045554,0.088413
1258.726085,0.088507
1262.231332,0.088811
1265.732163,0.088592
1269.228578,0.088631
1272.720577,0.088797
1276.208161,0.088963
1279.691329,0.089240
1283.170082,0.089293
1286.644418,0.089341
1290.114340,0.089269
1294.734032,0.089158
1298.193650,0.089145
1301.648852,0.089111
1305.099639,0.088722
1308.546010,0.088465
1311.987965,0.087858
1315.425504,0.087380
1318.858628,0.086510
1322.287336,0.085718
1325.711628,0.084587
1329.131505,0.083391
1333.684472,0.081591
1337.094045,0.080277
1340.499203,0.078916
1343.899945,0.077213
1347.296272,0.075570
1350.688183,0.073677
1354.075678,0.072007
1357.458757,0.070843
1360.837421,0.069126
1364.211669,0.068295
1367.581501,0.067181
1372.067742,0.065902
1375.427272,0.064974
1378.782385,0.063862
1382.133083,0.062458
1385.479365,0.061087
1388.821231,0.058795
1392.158682,0.056784
1395.491717,0.054335
1398.820337,0.051550
1402.144540,0.048566
1406.569943,0.045207
1409.883843,0.042745
1413.193328,0.040258
1416.498397,0.038487
1419.799051,0.036533
1423.095289,0.035210
1426.387111,0.033896
1429.674517,0.033347
1432.957508,0.032299
1436.236083,0.031820
1439.510242,0.031625
1443.868919,0.031255
1447.132775,0.030992
1450.392216,0.030646
1453.647240,0.030732
1456.897849,0.030622
1460.144043,0.030447
1463.385821,0.030196
1466.623183,0.030444
1469.856129,0.030328
1473.084660,0.030402
1477.382498,0.030480
1480.600726,0.030639
1483.814538,0.030476
1487.023934,0.030629
1490.228914,0.030825
1493.429479,0.030905
1496.625628,0.031156
1499.817361,0.031197
1503.004679,0.031163
1506.187581,0.031671
1509.366067,0.031645
1513.597180,0.031535
1516.765363,0.031737
1519.929131,0.031858
1523.088482,0.032326
1526.243418,0.031961
1529.393939,0.032299
1532.540044,0.032160
1535.681733,0.032167
1538.819006,0.032582
1541.951864,0.032533
1546.122138,0.032187
1549.244693,0.032207
1552.362831,0.032071
1555.476554,0.032557
1558.585862,0.032449
1561.690753,0.032488
1564.791230,0.032429
1567.887290,0.032643
1570.978935,0.032322
1574.066163,0.032586
1577.148977,0.032647
1581.252526,0.033032
1584.325036,0.032500
1587.393130,0.033005
1590.456809,0.033336
1593.516072,0.032875
1596.570919,0.033545
1599.621351,0.033888
1602.667367,0.033601
1605.708967,0.033698
1608.746152,0.034110
1612.788862,0.034530
1615.815744,0.034300
1618.838209,0.034791
1621.856260,0.035069
1624.869894,0.035246
1627.879113,0.035219
1630.883915,0.035893
1633.884303,0.036109
1636.880274,0.035877
1639.871830,0.036497
1642.858971,0.036421
1646.834956,0.037248
1649.811793,0.037699
1652.784214,0.037606
1655.752220,0.038701
1658.715810,0.039433
1661.674984,0.040358
1664.629742,0.042545
1667.580085,0.046136
1670.526013,0.049460
1673.467524,0.053389
1677.382671,0.059515
1680.313879,0.062689
1683.240672,0.066818
1686.163049,0.067815
1689.081010,0.069783
1691.994556,0.069486
1694.903686,0.067522
1697.808400,0.067895
1700.708699,0.065266
