Wavelength (nm),Sample Signal (unitless)
901.663021,9120.000000
905.592173,9889.000000
909.516909,10746.000000
913.437229,11838.000000
917.353134,12824.000000
921.264622,14283.000000
925.171696,15780.000000
929.074353,17586.000000
932.972595,19281.000000
938.163382,21512.000000
942.051321,23289.000000
945.934844,24832.000000
949.813951,26343.000000
953.688643,27832.000000
957.558919,29396.000000
961.424779,30553.000000
965.286223,31402.000000
969.143252,32301.000000
972.995866,33021.000000
978.125814,33564.000000
981.968124,33908.000000
985.806019,34247.000000
989.639497,34241.000000
993.468560,34438.000000
997.293207,34287.000000
1001.113439,34203.000000
1004.929255,34228.000000
1008.740655,33890.000000
1012.547640,34051.000000
1016.350208,34110.000000
1021.413431,34374.000000
1025.205697,34411.000000
1028.993547,34685.000000
1032.776981,34788.000000
1036.556000,35218.000000
1040.330603,35795.000000
1044.100790,35922.000000
1047.866561,36113.000000
1051.627917,36599.000000
1055.384857,36675.000000
1060.387242,37128.000000
1064.133879,37614.000000
1067.876100,37555.000000
1071.613906,38215.000000
1075.347296,38320.000000
1079.076270,38494.000000
1082.800829,38951.000000
1086.520972,39205.000000
1090.236699,39261.000000
1093.948010,39553.000000
1097.654906,39697.000000
1102.590565,40040.000000
1106.287158,40080.000000
1109.979334,40185.000000
1113.667096,40434.000000
1117.350441,40272.000000
1121.029371,40243.000000
1124.703885,40137.000000
1128.373984,40126.000000
1132.039667,40021.000000
1135.700934,39719.000000
1140.575755,39309.000000
1144.226718,38884.000000
1147.873267,38341.000000
1151.515399,37975.000000
1155.153116,37162.000000
1158.786417,36684.000000
1162.415303,36308.000000
1166.039773,36267.000000
1169.659827,36086.000000
1173.275465,35979.000000
1176.886688,35721.000000
1181.694783,35663.000000
1185.295703,35886.000000
1188.892206,35980.000000
1192.484295,36287.000000
1196.071967,36317.000000
1199.655224,36823.000000
1203.234065,37246.000000
1206.808491,37589.000000
1210.378500,37949.000000
1213.944094,39008.000000
1218.691351,40110.000000
1222.246642,40593.000000
1225.797517,41626.000000
1229.343977,42420.000000
1232.886021,43347.000000
1236.423649,43767.000000
1239.956861,44559.000000
1243.485658,45281.000000
1247.010039,45949.000000
1250.530005,46548.000000
1254.045554,47145.000000
1258.726085,47550.000000
1262.231332,48032.000000
1265.732163,48706.000000
1269.228578,49164.000000
1272.720577,49559.000000
1276.208161,50072.000000
1279.691329,50712.000000
1283.170082,51109.000000
1286.644418,51584.000000
1290.114340,51820.000000
1294.734032,52333.000000
1298.193650,52448.000000
1301.648852,52550.000000
1305.099639,52638.000000
1308.546010,52374.000000
1311.987965,52305.000000
1315.425504,51965.000000
1318.858628,51737.000000
1322.287336,51124.000000
1325.711628,50420.000000
1329.131505,49754.000000
1333.684472,48423.000000
1337.094045,47665.000000
1340.499203,46717.000000
1343.899945,45334.000000
1347.296272,44330.000000
1350.688183,43442.000000
1354.075678,42244.000000
1357.458757,41295.000000
1360.837421,40160.000000
1364.211669,39448.000000
1367.581501,38978.000000
1372.067742,38044.000000
1375.427272,37291.000000
1378.782385,36472.000000
1382.133083,35410.000000
1385.479365,34318.000000
1388.821231,33209.000000
1392.158682,31989.000000
1395.491717,30937.000000
1398.820337,29751.000000
1402.144540,28514.000000
1406.569943,27028.000000
1409.883843,25862.000000
1413.193328,24958.000000
1416.498397,24164.000000
1419.799051,23550.000000
1423.095289,22916.000000
1426.387111,22528.000000
1429.674517,21763.000000
1432.957508,21500.000000
1436.236083,21060.000000
1439.510242,20964.000000
1443.868919,20841.000000
1447.132775,20544.000000
1450.392216,20501.000000
1453.647240,20345.000000
1456.897849,20229.000000
1460.144043,20152.000000
1463.385821,19989.000000
1466.623183,19909.000000
1469.856129,19737.000000
1473.084660,19635.000000
1477.382498,19726.000000
1480.600726,19453.000000
1483.814538,19359.000000
1487.023934,19365.000000
1490.228914,19410.000000
1493.429479,19238.000000
1496.625628,19206.000000
1499.817361,19292.000000
1503.004679,19150.000000
1506.187581,19121.000000
1509.366067,18964.000000
1513.597180,18910.000000
1516.765363,18855.000000
1519.929131,18686.000000
1523.088482,18678.000000
1526.243418,18502.000000
1529.393939,18487.000000
1532.540044,18216.000000
1535.681733,17990.000000
1538.819006,17896.000000
1541.951864,17741.000000
1546.122138,17568.000000
1549.244693,17225.000000
1552.362831,16953.000000
1555.476554,16791.000000
1558.585862,16488.000000
1561.690753,16110.000000
1564.791230,15957.000000
1567.887290,15770.000000
1570.978935,15549.000000
1574.066163,15417.000000
1577.148977,15133.000000
1581.252526,14868.000000
1584.325036,14608.000000
1587.393130,14270.000000
1590.456809,14127.000000
1593.516072,13984.000000
1596.570919,13736.000000
1599.621351,13515.000000
1602.667367,13356.000000
1605.708967,13266.000000
1608.746152,13026.000000
1612.788862,12870.000000
1615.815744,12581.000000
1618.838209,12281.000000
1621.856260,12192.000000
1624.869894,11961.000000
1627.879113,11694.000000
1630.883915,11525.000000
1633.884303,11298.000000
1636.880274,11247.000000
1639.871830,10864.000000
1642.858971,10672.000000
1646.834956,10145.000000
1649.811793,9953.000000
1652.784214,9814.000000
1655.752220,9537.000000
1658.715810,9416.000000
1661.674984,9188.000000
1664.629742,8891.000000
1667.580085,8535.000000
1670.526013,8440.000000
1673.467524,8004.000000
1677.382671,7263.000000
1680.313879,6748.000000
1683.240672,6074.000000
1686.163049,5295.000000
1689.081010,4476.000000
1691.994556,4044.000000
1694.903686,3525.000000
1697.808400,3067.000000
1700.708699,2505.000000
