Wavelength (nm),Sample Signal (unitless)
901.663021,9649.000000
905.592173,10541.000000
909.516909,11638.000000
913.437229,12652.000000
917.353134,13807.000000
921.264622,15291.000000
925.171696,16937.000000
929.074353,18934.000000
932.972595,20947.000000
938.163382,23764.000000
942.051321,25879.000000
945.934844,27733.000000
949.813951,29653.000000
953.688643,31636.000000
957.558919,33230.000000
961.424779,34786.000000
965.286223,36112.000000
969.143252,37209.000000
972.995866,38109.000000
978.125814,38836.000000
981.968124,39436.000000
985.806019,40040.000000
989.639497,40132.000000
993.468560,40280.000000
997.293207,40142.000000
1001.113439,39992.000000
1004.929255,40049.000000
1008.740655,40005.000000
1012.547640,40160.000000
1016.350208,39960.000000
1021.413431,40316.000000
1025.205697,40590.000000
1028.993547,40778.000000
1032.776981,40984.000000
1036.556000,41189.000000
1040.330603,41690.000000
1044.100790,41892.000000
1047.866561,42306.000000
1051.627917,42472.000000
1055.384857,42830.000000
1060.387242,43176.000000
1064.133879,43446.000000
1067.876100,43752.000000
1071.613906,43776.000000
1075.347296,44059.000000
1079.076270,44021.000000
1082.800829,44221.000000
1086.520972,44537.000000
1090.236699,44504.000000
1093.948010,44598.000000
1097.654906,44701.000000
1102.590565,44452.000000
1106.287158,44723.000000
1109.979334,44716.000000
1113.667096,44738.000000
1117.350441,44481.000000
1121.029371,44402.000000
1124.703885,44446.000000
1128.373984,44180.000000
1132.039667,43606.000000
1135.700934,43466.000000
1140.575755,42812.000000
1144.226718,42357.000000
1147.873267,41979.000000
1151.515399,41452.000000
1155.153116,40829.000000
1158.786417,40350.000000
1162.415303,40172.000000
1166.039773,39756.000000
1169.659827,39740.000000
1173.275465,39543.000000
1176.886688,39453.000000
1181.694783,39482.000000
1185.295703,39613.000000
1188.892206,39834.000000
1192.484295,40261.000000
1196.071967,40544.000000
1199.655224,40850.000000
1203.234065,41383.000000
1206.808491,41971.000000
1210.378500,42711.000000
1213.944094,43311.000000
1218.691351,44749.000000
1222.246642,45771.000000
1225.797517,46824.000000
1229.343977,47887.000000
1232.886021,48610.000000
1236.423649,49571.000000
1239.956861,50455.000000
1243.485658,51309.000000
1247.010039,51961.000000
1250.530005,52694.000000
1254.045554,53182.000000
1258.726085,54241.000000
1262.231332,54840.000000
1265.732163,55416.000000
1269.228578,56032.000000
1272.720577,56573.000000
1276.208161,57197.000000
1279.691329,57770.000000
1283.170082,58312.000000
1286.644418,58809.000000
1290.114340,59156.000000
1294.734032,59479.000000
1298.193650,59884.000000
1301.648852,59872.000000
1305.099639,59965.000000
1308.546010,60018.000000
1311.987965,59904.000000
1315.425504,59506.000000
1318.858628,59273.000000
1322.287336,58748.000000
1325.711628,58342.000000
1329.131505,57536.000000
1333.684472,56463.000000
1337.094045,55569.000000
1340.499203,54717.000000
1343.899945,53530.000000
1347.296272,52614.000000
1350.688183,51473.000000
1354.075678,50353.000000
1357.458757,49342.000000
1360.837421,48406.000000
1364.211669,47529.000000
1367.581501,47093.000000
1372.067742,45969.000000
1375.427272,45258.000000
1378.782385,44355.000000
1382.133083,42992.000000
1385.479365,41885.000000
1388.821231,40631.000000
1392.158682,39382.000000
1395.491717,38049.000000
1398.820337,36819.000000
1402.144540,35375.000000
1406.569943,33660.000000
1409.883843,32336.000000
1413.193328,31270.000000
1416.498397,30098.000000
1419.799051,29405.000000
1423.095289,28407.000000
1426.387111,27920.000000
1429.674517,27465.000000
1432.957508,27145.000000
1436.236083,26730.000000
1439.510242,26409.000000
1443.868919,26232.000000
1447.132775,25969.000000
1450.392216,26007.000000
1453.647240,25902.000000
1456.897849,25812.000000
1460.144043,25617.000000
1463.385821,25656.000000
1466.623183,25525.000000
1469.856129,25550.000000
1473.084660,25391.000000
1477.382498,25082.000000
1480.600726,25214.000000
1483.814538,25065.000000
1487.023934,25000.000000
1490.228914,24833.000000
1493.429479,24774.000000
1496.625628,24764.000000
1499.817361,24623.000000
1503.004679,24550.000000
1506.187581,24509.000000
1509.366067,24397.000000
1513.597180,24201.000000
1516.765363,24031.000000
1519.929131,23957.000000
1523.088482,23720.000000
1526.243418,23301.000000
1529.393939,23282.000000
1532.540044,23036.000000
1535.681733,22999.000000
1538.819006,22850.000000
1541.951864,22398.000000
1546.122138,22162.000000
1549.244693,21932.000000
1552.362831,21656.000000
1555.476554,21397.000000
1558.585862,20866.000000
1561.690753,20497.000000
1564.791230,20312.000000
1567.887290,19921.000000
1570.978935,19446.000000
1574.066163,19315.000000
1577.148977,19010.000000
1581.252526,18531.000000
1584.325036,18583.000000
1587.393130,18018.000000
1590.456809,17844.000000
1593.516072,17296.000000
1596.570919,17290.000000
1599.621351,16940.000000
1602.667367,16738.000000
1605.708967,16485.000000
1608.746152,16191.000000
1612.788862,15733.000000
1615.815744,15697.000000
1618.838209,15163.000000
1621.856260,15156.000000
1624.869894,14802.000000
1627.879113,14552.000000
1630.883915,14295.000000
1633.884303,13873.000000
1636.880274,13728.000000
1639.871830,13291.000000
1642.858971,13216.000000
1646.834956,12875.000000
1649.811793,12429.000000
1652.784214,12351.000000
1655.752220,11884.000000
1658.715810,11672.000000
1661.674984,11388.000000
1664.629742,11089.000000
1667.580085,10687.000000
1670.526013,10176.000000
1673.467524,9799.000000
1677.382671,8798.000000
1680.313879,8380.000000
1683.240672,7493.000000
1686.163049,6602.000000
1689.081010,5766.000000
1691.994556,5010.000000
1694.903686,4157.000000
1697.808400,3581.000000
1700.708699,3128.000000
