Wavelength (nm),Absorbance (AU)
901.663021,1.064049
905.592173,1.065476
909.516909,1.062149
913.437229,1.066772
917.353134,1.067059
921.264622,1.068466
925.171696,1.063069
929.074353,1.062742
932.972595,1.064991
938.163382,1.065163
942.051321,1.062277
945.934844,1.061187
949.813951,1.059841
953.688643,1.061582
957.558919,1.060067
961.424779,1.063522
965.286223,1.064884
969.143252,1.070672
972.995866,1.073355
978.125814,1.078529
981.968124,1.080734
985.806019,1.083682
989.639497,1.087831
993.468560,1.087589
997.293207,1.087496
1001.113439,1.086737
1004.929255,1.084678
1008.740655,1.082697
1012.547640,1.082074
1016.350208,1.079373
1021.413431,1.079420
1025.205697,1.075454
1028.993547,1.074191
1032.776981,1.071836
1036.556000,1.069802
1040.330603,1.068561
1044.100790,1.064469
1047.866561,1.066196
1051.627917,1.064568
1055.384857,1.062487
1060.387242,1.062655
1064.133879,1.059006
1067.876100,1.059269
1071.613906,1.058774
1075.347296,1.057174
1079.076270,1.056207
1082.800829,1.055721
1086.520972,1.057001
1090.236699,1.055192
1093.948010,1.054377
1097.654906,1.054181
1102.590565,1.054233
1106.287158,1.054191
1109.979334,1.054044
1113.667096,1.053704
1117.350441,1.053618
1121.029371,1.054529
1124.703885,1.055945
1128.373984,1.057326
1132.039667,1.061823
1135.700934,1.063633
1140.575755,1.074194
1144.226718,1.080445
1147.873267,1.088789
1151.515399,1.095875
1155.153116,1.106480
1158.786417,1.115290
1162.415303,1.123664
1166.039773,1.131920
1169.659827,1.138868
1173.275465,1.148376
1176.886688,1.153447
1181.694783,1.162725
1185.295703,1.165906
1188.892206,1.174355
1192.484295,1.178231
1196.071967,1.181144
1199.655224,1.184889
1203.234065,1.186710
1206.808491,1.188492
1210.378500,1.188511
1213.944094,1.189203
1218.691351,1.184794
1222.246642,1.180164
1225.797517,1.179433
1229.343977,1.176828
1232.886021,1.172703
1236.423649,1.173255
1239.956861,1.172486
1243.485658,1.171321
1247.010039,1.169358
1250.530005,1.167351
1254.045554,1.167600
1258.726085,1.164742
1262.231332,1.164476
1265.732163,1.165550
1269.228578,1.164279
1272.720577,1.164057
1276.208161,1.162890
1279.691329,1.161189
1283.170082,1.160290
1286.644418,1.158939
1290.114340,1.158355
1294.734032,1.157156
1298.193650,1.158620
1301.648852,1.158101
1305.099639,1.159690
1308.546010,1.162260
1311.987965,1.164450
1315.425504,1.167385
1318.858628,1.169912
1322.287336,1.176435
1325.711628,1.178865
1329.131505,1.187603
1333.684472,1.198593
1337.094045,1.208032
1340.499203,1.218092
1343.899945,1.227955
1347.296272,1.238180
1350.688183,1.251505
1354.075678,1.262836
1357.458757,1.272489
1360.837421,1.281533
1364.211669,1.288647
1367.581501,1.297089
1372.067742,1.305109
1375.427272,1.313625
1378.782385,1.321002
1382.133083,1.329053
1385.479365,1.342747
1388.821231,1.356230
1392.158682,1.372727
1395.491717,1.394878
1398.820337,1.413114
1402.144540,1.435770
1406.569943,1.466832
1409.883843,1.487716
1413.193328,1.505929
1416.498397,1.522878
1419.799051,1.540245
1423.095289,1.548689
1426.387111,1.554002
1429.674517,1.562190
1432.957508,1.565139
1436.236083,1.570662
1439.510242,1.572819
1443.868919,1.573456
1447.132775,1.576864
1450.392216,1.576446
1453.647240,1.583604
1456.897849,1.577000
1460.144043,1.580442
1463.385821,1.581126
1466.623183,1.582322
1469.856129,1.583500
1473.084660,1.583316
1477.382498,1.580928
1480.600726,1.580991
1483.814538,1.580043
1487.023934,1.582298
1490.228914,1.589188
1493.429479,1.580638
1496.625628,1.581810
1499.817361,1.579669
1503.004679,1.586080
1506.187581,1.576311
1509.366067,1.578212
1513.597180,1.574162
1516.765363,1.575515
1519.929131,1.577395
1523.088482,1.569330
1526.243418,1.572109
1529.393939,1.568704
1532.540044,1.576152
1535.681733,1.573841
1538.819006,1.573652
1541.951864,1.570614
1546.122138,1.569147
1549.244693,1.571943
1552.362831,1.573123
1555.476554,1.572302
1558.585862,1.565421
1561.690753,1.565583
1564.791230,1.569474
1567.887290,1.568832
1570.978935,1.570038
1574.066163,1.568986
1577.148977,1.566758
1581.252526,1.563639
1584.325036,1.567639
1587.393130,1.565685
1590.456809,1.558841
1593.516072,1.559332
1596.570919,1.553247
1599.621351,1.556389
1602.667367,1.555587
1605.708967,1.553632
1608.746152,1.549563
1612.788862,1.547416
1615.815744,1.544781
1618.838209,1.550940
1621.856260,1.541918
1624.869894,1.541325
1627.879113,1.535923
1630.883915,1.538910
1633.884303,1.540771
1636.880274,1.537160
1639.871830,1.534152
1642.858971,1.537759
1646.834956,1.532505
1649.811793,1.528159
1652.784214,1.523018
1655.752220,1.516017
1658.715810,1.515654
1661.674984,1.492397
1664.629742,1.474002
1667.580085,1.464191
1670.526013,1.437977
1673.467524,1.415109
1677.382671,1.385061
1680.313879,1.365229
1683.240672,1.368723
1686.163049,1.371522
1689.081010,1.367486
1691.994556,1.370899
1694.903686,1.360831
1697.808400,1.386647
1700.708699,1.473452
