Wavelength (nm),Sample Signal (unitless)
901.663021,11796.000000
905.592173,12934.000000
909.516909,14125.000000
913.437229,15283.000000
917.353134,16622.000000
921.264622,18359.000000
925.171696,20423.000000
929.074353,22516.000000
932.972595,24777.000000
938.163382,27625.000000
942.051321,29737.000000
945.934844,31969.000000
949.813951,33743.000000
953.688643,35549.000000
957.558919,37299.000000
961.424779,38828.000000
965.286223,39990.000000
969.143252,40968.000000
972.995866,41600.000000
978.125814,42165.000000
981.968124,42657.000000
985.806019,43125.000000
989.639497,43301.000000
993.468560,43222.000000
997.293207,42934.000000
1001.113439,42838.000000
1004.929255,42618.000000
1008.740655,42675.000000
1012.547640,42611.000000
1016.350208,42580.000000
1021.413431,42981.000000
1025.205697,42988.000000
1028.993547,43386.000000
1032.776981,43596.000000
1036.556000,43797.000000
1040.330603,44216.000000
1044.100790,44584.000000
1047.866561,45016.000000
1051.627917,45397.000000
1055.384857,45667.000000
1060.387242,46165.000000
1064.133879,46457.000000
1067.876100,46828.000000
1071.613906,46896.000000
1075.347296,47321.000000
1079.076270,47517.000000
1082.800829,47599.000000
1086.520972,47869.000000
1090.236699,48225.000000
1093.948010,48272.000000
1097.654906,48444.000000
1102.590565,48619.000000
1106.287158,48711.000000
1109.979334,48585.000000
1113.667096,48550.000000
1117.350441,48660.000000
1121.029371,48720.000000
1124.703885,48407.000000
1128.373984,48337.000000
1132.039667,47920.000000
1135.700934,47680.000000
1140.575755,46966.000000
1144.226718,46451.000000
1147.873267,45671.000000
1151.515399,45109.000000
1155.153116,44288.000000
1158.786417,43621.000000
1162.415303,43014.000000
1166.039773,42718.000000
1169.659827,42449.000000
1173.275465,42073.000000
1176.886688,41882.000000
1181.694783,41713.000000
1185.295703,41834.000000
1188.892206,41748.000000
1192.484295,41850.000000
1196.071967,42042.000000
1199.655224,42353.000000
1203.234065,42693.000000
1206.808491,43240.000000
1210.378500,44146.000000
1213.944094,44729.000000
1218.691351,46003.000000
1222.246642,46983.000000
1225.797517,48077.000000
1229.343977,49147.000000
1232.886021,50238.000000
1236.423649,51040.000000
1239.956861,52039.000000
1243.485658,52751.000000
1247.010039,53751.000000
1250.530005,54366.000000
1254.045554,55012.000000
1258.726085,55610.000000
1262.231332,56397.000000
1265.732163,57104.000000
1269.228578,57686.000000
1272.720577,58450.000000
1276.208161,59097.000000
1279.691329,59574.000000
1283.170082,60133.000000
1286.644418,60941.000000
1290.114340,61214.000000
1294.734032,61757.000000
1298.193650,62150.000000
1301.648852,62282.000000
1305.099639,62226.000000
1308.546010,62176.000000
1311.987965,61816.000000
1315.425504,61476.000000
1318.858628,61018.000000
1322.287336,60324.000000
1325.711628,59489.000000
1329.131505,58638.000000
1333.684472,56909.000000
1337.094045,55663.000000
1340.499203,54285.000000
1343.899945,52664.000000
1347.296272,51031.000000
1350.688183,49572.000000
1354.075678,47943.000000
1357.458757,46560.000000
1360.837421,45157.000000
1364.211669,44246.000000
1367.581501,42855.000000
1372.067742,41581.000000
1375.427272,40694.000000
1378.782385,39349.000000
1382.133083,37911.000000
1385.479365,36036.000000
1388.821231,34118.000000
1392.158682,32353.000000
1395.491717,30071.000000
1398.820337,27918.000000
1402.144540,25588.000000
1406.569943,22505.000000
1409.883843,20607.000000
1413.193328,18558.000000
1416.498397,16876.000000
1419.799051,15722.000000
1423.095289,14589.000000
1426.387111,13777.000000
1429.674517,13126.000000
1432.957508,12847.000000
1436.236083,12523.000000
1439.510242,12262.000000
1443.868919,12271.000000
1447.132775,11951.000000
1450.392216,11810.000000
1453.647240,11710.000000
1456.897849,11725.000000
1460.144043,11678.000000
1463.385821,11522.000000
1466.623183,11709.000000
1469.856129,11491.000000
1473.084660,11454.000000
1477.382498,11517.000000
1480.600726,11504.000000
1483.814538,11588.000000
1487.023934,11519.000000
1490.228914,11397.000000
1493.429479,11462.000000
1496.625628,11604.000000
1499.817361,11404.000000
1503.004679,11492.000000
1506.187581,11633.000000
1509.366067,11477.000000
1513.597180,11480.000000
1516.765363,11346.000000
1519.929131,11484.000000
1523.088482,11392.000000
1526.243418,11342.000000
1529.393939,11379.000000
1532.540044,11231.000000
1535.681733,11299.000000
1538.819006,11119.000000
1541.951864,10908.000000
1546.122138,10717.000000
1549.244693,10742.000000
1552.362831,10438.000000
1555.476554,10469.000000
1558.585862,10243.000000
1561.690753,10048.000000
1564.791230,9885.000000
1567.887290,9787.000000
1570.978935,9619.000000
1574.066163,9549.000000
1577.148977,9453.000000
1581.252526,9130.000000
1584.325036,9053.000000
1587.393130,9078.000000
1590.456809,9042.000000
1593.516072,8800.000000
1596.570919,8656.000000
1599.621351,8493.000000
1602.667367,8548.000000
1605.708967,8595.000000
1608.746152,8580.000000
1612.788862,8254.000000
1615.815744,8080.000000
1618.838209,8005.000000
1621.856260,8011.000000
1624.869894,7783.000000
1627.879113,7837.000000
1630.883915,7853.000000
1633.884303,7496.000000
1636.880274,7470.000000
1639.871830,7312.000000
1642.858971,7259.000000
1646.834956,7022.000000
1649.811793,7015.000000
1652.784214,6704.000000
1655.752220,6757.000000
1658.715810,6634.000000
1661.674984,6332.000000
1664.629742,6212.000000
1667.580085,5982.000000
1670.526013,5718.000000
1673.467524,5269.000000
1677.382671,4632.000000
1680.313879,4123.000000
1683.240672,3629.000000
1686.163049,3301.000000
1689.081010,2614.000000
1691.994556,2293.000000
1694.903686,1858.000000
1697.808400,1679.000000
1700.708699,1336.000000
