Wavelength (nm),Absorbance (AU)
901.663021,1.008690
905.592173,1.015261
909.516909,1.011747
913.437229,1.016033
917.353134,1.015867
921.264622,1.017818
925.171696,1.017280
929.074353,1.020244
932.972595,1.018676
938.163382,1.014360
942.051321,1.017883
945.934844,1.014904
949.813951,1.015657
953.688643,1.015437
957.558919,1.016422
961.424779,1.019356
965.286223,1.021333
969.143252,1.027454
972.995866,1.032999
978.125814,1.036366
981.968124,1.040066
985.806019,1.042629
989.639497,1.047713
993.468560,1.048518
997.293207,1.050679
1001.113439,1.050756
1004.929255,1.047493
1008.740655,1.045855
1012.547640,1.046096
1016.350208,1.043699
1021.413431,1.043229
1025.205697,1.040401
1028.993547,1.039134
1032.776981,1.035259
1036.556000,1.034506
1040.330603,1.031517
1044.100790,1.030884
1047.866561,1.028482
1051.627917,1.029073
1055.384857,1.026537
1060.387242,1.024789
1064.133879,1.023483
1067.876100,1.021718
1071.613906,1.021855
1075.347296,1.019492
1079.076270,1.018502
1082.800829,1.017925
1086.520972,1.017629
1090.236699,1.018706
1093.948010,1.017623
1097.654906,1.016057
1102.590565,1.016186
1106.287158,1.014436
1109.979334,1.015183
1113.667096,1.017771
1117.350441,1.016988
1121.029371,1.017084
1124.703885,1.018638
1128.373984,1.021505
1132.039667,1.025760
1135.700934,1.029786
1140.575755,1.037720
1144.226718,1.044334
1147.873267,1.051451
1151.515399,1.061629
1155.153116,1.073449
1158.786417,1.080780
1162.415303,1.090759
1166.039773,1.097564
1169.659827,1.105198
1173.275465,1.112963
1176.886688,1.122489
1181.694783,1.131562
1185.295703,1.137742
1188.892206,1.142123
1192.484295,1.147214
1196.071967,1.151582
1199.655224,1.154917
1203.234065,1.155716
1206.808491,1.158108
1210.378500,1.156688
1213.944094,1.157951
1218.691351,1.154490
1222.246642,1.149600
1225.797517,1.147401
1229.343977,1.144789
1232.886021,1.140855
1236.423649,1.140052
1239.956861,1.137735
1243.485658,1.136153
1247.010039,1.134360
1250.530005,1.134836
1254.045554,1.135455
1258.726085,1.134665
1262.231332,1.133773
1265.732163,1.132188
1269.228578,1.132009
1272.720577,1.130902
1276.208161,1.129977
1279.691329,1.127781
1283.170082,1.125498
1286.644418,1.124547
1290.114340,1.124216
1294.734032,1.121981
1298.193650,1.122067
1301.648852,1.122524
1305.099639,1.124024
1308.546010,1.125417
1311.987965,1.127614
1315.425504,1.129584
1318.858628,1.135619
1322.287336,1.138799
1325.711628,1.145033
1329.131505,1.151696
1333.684472,1.161519
1337.094045,1.171780
1340.499203,1.182043
1343.899945,1.190819
1347.296272,1.202825
1350.688183,1.213345
1354.075678,1.225822
1357.458757,1.236941
1360.837421,1.245613
1364.211669,1.254869
1367.581501,1.262772
1372.067742,1.270537
1375.427272,1.280756
1378.782385,1.287602
1382.133083,1.297893
1385.479365,1.308084
1388.821231,1.323148
1392.158682,1.343036
1395.491717,1.359957
1398.820337,1.384139
1402.144540,1.408715
1406.569943,1.439970
1409.883843,1.467055
1413.193328,1.486322
1416.498397,1.507119
1419.799051,1.521441
1423.095289,1.536510
1426.387111,1.537944
1429.674517,1.547441
1432.957508,1.553604
1436.236083,1.564189
1439.510242,1.561493
1443.868919,1.566966
1447.132775,1.569568
1450.392216,1.570866
1453.647240,1.575732
1456.897849,1.576840
1460.144043,1.576241
1463.385821,1.576321
1466.623183,1.575779
1469.856129,1.577264
1473.084660,1.579207
1477.382498,1.578395
1480.600726,1.582796
1483.814538,1.581570
1487.023934,1.580454
1490.228914,1.575083
1493.429479,1.577354
1496.625628,1.578138
1499.817361,1.578561
1503.004679,1.579430
1506.187581,1.578964
1509.366067,1.578384
1513.597180,1.575171
1516.765363,1.580320
1519.929131,1.576087
1523.088482,1.579574
1526.243418,1.577768
1529.393939,1.575766
1532.540044,1.572878
1535.681733,1.570783
1538.819006,1.574050
1541.951864,1.573903
1546.122138,1.576664
1549.244693,1.575096
1552.362831,1.575258
1555.476554,1.578917
1558.585862,1.578956
1561.690753,1.578492
1564.791230,1.579100
1567.887290,1.579499
1570.978935,1.578439
1574.066163,1.580324
1577.148977,1.580388
1581.252526,1.576503
1584.325036,1.575695
1587.393130,1.571512
1590.456809,1.574186
1593.516072,1.579276
1596.570919,1.574340
1599.621351,1.573318
1602.667367,1.573932
1605.708967,1.568846
1608.746152,1.574547
1612.788862,1.566146
1615.815744,1.567178
1618.838209,1.562770
1621.856260,1.564730
1624.869894,1.555835
1627.879113,1.560437
1630.883915,1.555261
1633.884303,1.549016
1636.880274,1.547047
1639.871830,1.549256
1642.858971,1.541915
1646.834956,1.535787
1649.811793,1.536079
1652.784214,1.531244
1655.752220,1.523488
1658.715810,1.514814
1661.674984,1.510026
1664.629742,1.485765
1667.580085,1.463681
1670.526013,1.435274
1673.467524,1.404837
1677.382671,1.356742
1680.313879,1.328884
1683.240672,1.324414
1686.163049,1.339481
1689.081010,1.338328
1691.994556,1.357732
1694.903686,1.339719
1697.808400,1.350655
1700.708699,1.366634
