Wavelength (nm),Absorbance (AU)
901.663021,0.947098
905.592173,0.943095
909.516909,0.948351
913.437229,0.955206
917.353134,0.954973
921.264622,0.957102
925.171696,0.960278
929.074353,0.961320
932.972595,0.959252
938.163382,0.959081
942.051321,0.955689
945.934844,0.953829
949.813951,0.955205
953.688643,0.953355
957.558919,0.954367
961.424779,0.952517
965.286223,0.954000
969.143252,0.957769
972.995866,0.963425
978.125814,0.965696
981.968124,0.969131
985.806019,0.969714
989.639497,0.973087
993.468560,0.974060
997.293207,0.975362
1001.113439,0.976203
1004.929255,0.973188
1008.740655,0.971388
1012.547640,0.969206
1016.350208,0.967260
1021.413431,0.967277
1025.205697,0.965203
1028.993547,0.963391
1032.776981,0.963452
1036.556000,0.960713
1040.330603,0.959461
1044.100790,0.959772
1047.866561,0.958041
1051.627917,0.957896
1055.384857,0.956716
1060.387242,0.957393
1064.133879,0.956214
1067.876100,0.954607
1071.613906,0.953928
1075.347296,0.954098
1079.076270,0.953288
1082.800829,0.954846
1086.520972,0.953818
1090.236699,0.952759
1093.948010,0.953107
1097.654906,0.953613
1102.590565,0.953202
1106.287158,0.953655
1109.979334,0.953404
1113.667096,0.953214
1117.350441,0.954064
1121.029371,0.953867
1124.703885,0.956945
1128.373984,0.958933
1132.039667,0.962302
1135.700934,0.966486
1140.575755,0.971643
1144.226718,0.978897
1147.873267,0.984188
1151.515399,0.993073
1155.153116,0.998817
1158.786417,1.008362
1162.415303,1.014914
1166.039773,1.020343
1169.659827,1.025498
1173.275465,1.031452
1176.886688,1.036806
1181.694783,1.044965
1185.295703,1.048780
1188.892206,1.054270
1192.484295,1.056074
1196.071967,1.060325
1199.655224,1.062747
1203.234065,1.063643
1206.808491,1.065764
1210.378500,1.067079
1213.944094,1.066926
1218.691351,1.062887
1222.246642,1.061283
1225.797517,1.058871
1229.343977,1.055999
1232.886021,1.053810
1236.423649,1.052845
1239.956861,1.051388
1243.485658,1.051326
1247.010039,1.049325
1250.530005,1.048854
1254.045554,1.046410
1258.726085,1.047041
1262.231332,1.045587
1265.732163,1.044912
1269.228578,1.045253
1272.720577,1.043149
1276.208161,1.043031
1279.691329,1.042659
1283.170082,1.041353
1286.644418,1.040820
1290.114340,1.039222
1294.734032,1.039671
1298.193650,1.040449
1301.648852,1.041419
1305.099639,1.041942
1308.546010,1.042854
1311.987965,1.043847
1315.425504,1.047561
1318.858628,1.051637
1322.287336,1.054041
1325.711628,1.058296
1329.131505,1.065682
1333.684472,1.074701
1337.094045,1.082060
1340.499203,1.090701
1343.899945,1.098426
1347.296272,1.107380
1350.688183,1.116193
1354.075678,1.127506
1357.458757,1.137566
1360.837421,1.143361
1364.211669,1.150809
1367.581501,1.158744
1372.067742,1.165106
1375.427272,1.171503
1378.782385,1.181238
1382.133083,1.189484
1385.479365,1.201018
1388.821231,1.212078
1392.158682,1.228967
1395.491717,1.249571
1398.820337,1.271548
1402.144540,1.292213
1406.569943,1.325755
1409.883843,1.349574
1413.193328,1.371761
1416.498397,1.388785
1419.799051,1.405715
1423.095289,1.415747
1426.387111,1.429276
1429.674517,1.434381
1432.957508,1.439220
1436.236083,1.445103
1439.510242,1.447761
1443.868919,1.451349
1447.132775,1.456425
1450.392216,1.454971
1453.647240,1.457916
1456.897849,1.458862
1460.144043,1.460882
1463.385821,1.459462
1466.623183,1.461461
1469.856129,1.461099
1473.084660,1.459972
1477.382498,1.460592
1480.600726,1.460124
1483.814538,1.459897
1487.023934,1.459580
1490.228914,1.459984
1493.429479,1.458010
1496.625628,1.459863
1499.817361,1.456634
1503.004679,1.457718
1506.187581,1.455664
1509.366067,1.452286
1513.597180,1.452683
1516.765363,1.450838
1519.929131,1.445662
1523.088482,1.449628
1526.243418,1.449099
1529.393939,1.445488
1532.540044,1.446796
1535.681733,1.446522
1538.819006,1.445450
1541.951864,1.449582
1546.122138,1.448257
1549.244693,1.447825
1552.362831,1.450390
1555.476554,1.445166
1558.585862,1.448874
1561.690753,1.447748
1564.791230,1.448266
1567.887290,1.444586
1570.978935,1.450264
1574.066163,1.440833
1577.148977,1.446989
1581.252526,1.445623
1584.325036,1.441794
1587.393130,1.440329
1590.456809,1.439402
1593.516072,1.438852
1596.570919,1.437686
1599.621351,1.435505
1602.667367,1.436470
1605.708967,1.435049
1608.746152,1.427553
1612.788862,1.427344
1615.815744,1.423277
1618.838209,1.424174
1621.856260,1.417818
1624.869894,1.421117
1627.879113,1.415818
1630.883915,1.408011
1633.884303,1.414317
1636.880274,1.407743
1639.871830,1.411819
1642.858971,1.408978
1646.834956,1.402555
1649.811793,1.399439
1652.784214,1.390491
1655.752220,1.387126
1658.715810,1.378540
1661.674984,1.357449
1664.629742,1.341804
1667.580085,1.307355
1670.526013,1.274559
1673.467524,1.233815
1677.382671,1.190238
1680.313879,1.161323
1683.240672,1.137179
1686.163049,1.114443
1689.081010,1.110276
1691.994556,1.115947
1694.903686,1.154015
1697.808400,1.121047
1700.708699,1.148227
