Wavelength (nm),Sample Signal (unitless)
901.663021,11447.000000
905.592173,12290.000000
909.516909,13110.000000
913.437229,14291.000000
917.353134,15431.000000
921.264622,17300.000000
925.171696,18905.000000
929.074353,20964.000000
932.972595,22992.000000
938.163382,25720.000000
942.051321,27637.000000
945.934844,29512.000000
949.813951,31237.000000
953.688643,33070.000000
957.558919,34716.000000
961.424779,36102.000000
965.286223,37193.000000
969.143252,38239.000000
972.995866,38990.000000
978.125814,39901.000000
981.968124,40125.000000
985.806019,40388.000000
989.639497,40619.000000
993.468560,40592.000000
997.293207,40223.000000
1001.113439,40036.000000
1004.929255,39939.000000
1008.740655,39774.000000
1012.547640,39749.000000
1016.350208,39648.000000
1021.413431,39944.000000
1025.205697,39769.000000
1028.993547,39738.000000
1032.776981,40141.000000
1036.556000,40394.000000
1040.330603,40494.000000
1044.100790,40697.000000
1047.866561,41149.000000
1051.627917,41511.000000
1055.384857,42060.000000
1060.387242,42003.000000
1064.133879,42533.000000
1067.876100,42504.000000
1071.613906,43007.000000
1075.347296,43094.000000
1079.076270,43461.000000
1082.800829,43650.000000
1086.520972,43696.000000
1090.236699,43995.000000
1093.948010,44069.000000
1097.654906,44357.000000
1102.590565,44586.000000
1106.287158,44497.000000
1109.979334,44410.000000
1113.667096,44679.000000
1117.350441,44853.000000
1121.029371,44910.000000
1124.703885,44835.000000
1128.373984,44688.000000
1132.039667,44657.000000
1135.700934,44382.000000
1140.575755,43931.000000
1144.226718,43680.000000
1147.873267,43284.000000
1151.515399,43023.000000
1155.153116,42731.000000
1158.786417,42209.000000
1162.415303,41829.000000
1166.039773,41684.000000
1169.659827,41454.000000
1173.275465,41471.000000
1176.886688,41333.000000
1181.694783,41132.000000
1185.295703,41189.000000
1188.892206,41217.000000
1192.484295,41447.000000
1196.071967,41856.000000
1199.655224,42329.000000
1203.234065,42754.000000
1206.808491,43408.000000
1210.378500,43843.000000
1213.944094,44578.000000
1218.691351,45603.000000
1222.246642,46575.000000
1225.797517,47454.000000
1229.343977,48834.000000
1232.886021,49540.000000
1236.423649,50362.000000
1239.956861,50875.000000
1243.485658,51600.000000
1247.010039,52175.000000
1250.530005,52846.000000
1254.045554,53603.000000
1258.726085,54270.000000
1262.231332,54789.000000
1265.732163,55202.000000
1269.228578,55832.000000
1272.720577,56470.000000
1276.208161,56826.000000
1279.691329,57355.000000
1283.170082,57931.000000
1286.644418,58479.000000
1290.114340,58883.000000
1294.734032,59264.000000
1298.193650,59542.000000
1301.648852,59694.000000
1305.099639,59983.000000
1308.546010,59796.000000
1311.987965,59694.000000
1315.425504,59453.000000
1318.858628,59396.000000
1322.287336,58822.000000
1325.711628,58340.000000
1329.131505,57550.000000
1333.684472,56751.000000
1337.094045,55708.000000
1340.499203,54672.000000
1343.899945,53685.000000
1347.296272,52525.000000
1350.688183,51390.000000
1354.075678,50000.000000
1357.458757,49177.000000
1360.837421,48125.000000
1364.211669,47147.000000
1367.581501,46284.000000
1372.067742,45451.000000
1375.427272,44721.000000
1378.782385,43664.000000
1382.133083,42441.000000
1385.479365,41010.000000
1388.821231,39583.000000
1392.158682,38302.000000
1395.491717,36623.000000
1398.820337,35244.000000
1402.144540,33764.000000
1406.569943,31351.000000
1409.883843,29816.000000
1413.193328,28338.000000
1416.498397,27123.000000
1419.799051,26194.000000
1423.095289,25363.000000
1426.387111,24308.000000
1429.674517,24008.000000
1432.957508,23590.000000
1436.236083,23170.000000
1439.510242,23060.000000
1443.868919,22816.000000
1447.132775,22669.000000
1450.392216,22615.000000
1453.647240,22359.000000
1456.897849,22403.000000
1460.144043,22248.000000
1463.385821,22333.000000
1466.623183,22149.000000
1469.856129,22081.000000
1473.084660,21961.000000
1477.382498,22015.000000
1480.600726,22087.000000
1483.814538,21936.000000
1487.023934,21665.000000
1490.228914,21658.000000
1493.429479,21528.000000
1496.625628,21308.000000
1499.817361,21390.000000
1503.004679,21321.000000
1506.187581,21066.000000
1509.366067,21088.000000
1513.597180,20933.000000
1516.765363,20723.000000
1519.929131,20632.000000
1523.088482,20465.000000
1526.243418,20277.000000
1529.393939,20208.000000
1532.540044,20003.000000
1535.681733,19831.000000
1538.819006,19495.000000
1541.951864,19354.000000
1546.122138,19095.000000
1549.244693,18845.000000
1552.362831,18527.000000
1555.476554,18131.000000
1558.585862,17824.000000
1561.690753,17916.000000
1564.791230,17568.000000
1567.887290,17102.000000
1570.978935,16840.000000
1574.066163,16578.000000
1577.148977,16335.000000
1581.252526,16011.000000
1584.325036,15720.000000
1587.393130,15566.000000
1590.456809,15268.000000
1593.516072,15151.000000
1596.570919,14956.000000
1599.621351,14742.000000
1602.667367,14260.000000
1605.708967,14278.000000
1608.746152,14208.000000
1612.788862,13492.000000
1615.815744,13491.000000
1618.838209,13159.000000
1621.856260,12871.000000
1624.869894,12752.000000
1627.879113,12514.000000
1630.883915,12245.000000
1633.884303,12006.000000
1636.880274,11702.000000
1639.871830,11346.000000
1642.858971,11277.000000
1646.834956,10800.000000
1649.811793,10514.000000
1652.784214,10494.000000
1655.752220,10168.000000
1658.715810,10006.000000
1661.674984,9694.000000
1664.629742,9464.000000
1667.580085,8950.000000
1670.526013,8691.000000
1673.467524,8019.000000
1677.382671,7492.000000
1680.313879,7148.000000
1683.240672,6334.000000
1686.163049,5515.000000
1689.081010,4749.000000
1691.994556,4163.000000
1694.903686,3676.000000
1697.808400,2989.000000
1700.708699,2756.000000
