Wavelength (nm),Sample Signal (unitless)
901.663021,10858.000000
905.592173,11647.000000
909.516909,12395.000000
913.437229,13749.000000
917.353134,14844.000000
921.264622,16231.000000
925.171696,17788.000000
929.074353,19976.000000
932.972595,21627.000000
938.163382,24345.000000
942.051321,26187.000000
945.934844,28074.000000
949.813951,30096.000000
953.688643,31834.000000
957.558919,33729.000000
961.424779,35232.000000
965.286223,36381.000000
969.143252,37683.000000
972.995866,38621.000000
978.125814,39419.000000
981.968124,40189.000000
985.806019,40394.000000
989.639497,40854.000000
993.468560,40789.000000
997.293207,40639.000000
1001.113439,40447.000000
1004.929255,40278.000000
1008.740655,40370.000000
1012.547640,40124.000000
1016.350208,40280.000000
1021.413431,40596.000000
1025.205697,40575.000000
1028.993547,41026.000000
1032.776981,41068.000000
1036.556000,41241.000000
1040.330603,41710.000000
1044.100790,42048.000000
1047.866561,42476.000000
1051.627917,42794.000000
1055.384857,43163.000000
1060.387242,43442.000000
1064.133879,43967.000000
1067.876100,44015.000000
1071.613906,44337.000000
1075.347296,44493.000000
1079.076270,44712.000000
1082.800829,44965.000000
1086.520972,44935.000000
1090.236699,45130.000000
1093.948010,45174.000000
1097.654906,45437.000000
1102.590565,45461.000000
1106.287158,45282.000000
1109.979334,45445.000000
1113.667096,45504.000000
1117.350441,45508.000000
1121.029371,45473.000000
1124.703885,45476.000000
1128.373984,45164.000000
1132.039667,45110.000000
1135.700934,44721.000000
1140.575755,44376.000000
1144.226718,43837.000000
1147.873267,43515.000000
1151.515399,43204.000000
1155.153116,42514.000000
1158.786417,42221.000000
1162.415303,41880.000000
1166.039773,41767.000000
1169.659827,41428.000000
1173.275465,41558.000000
1176.886688,41419.000000
1181.694783,41347.000000
1185.295703,41597.000000
1188.892206,41833.000000
1192.484295,41915.000000
1196.071967,42293.000000
1199.655224,42726.000000
1203.234065,43089.000000
1206.808491,43522.000000
1210.378500,44229.000000
1213.944094,44985.000000
1218.691351,45854.000000
1222.246642,47027.000000
1225.797517,47804.000000
1229.343977,48687.000000
1232.886021,49728.000000
1236.423649,50409.000000
1239.956861,51415.000000
1243.485658,51999.000000
1247.010039,52975.000000
1250.530005,53245.000000
1254.045554,54398.000000
1258.726085,55268.000000
1262.231332,55887.000000
1265.732163,56570.000000
1269.228578,57142.000000
1272.720577,57770.000000
1276.208161,58426.000000
1279.691329,59123.000000
1283.170082,59724.000000
1286.644418,60316.000000
1290.114340,60701.000000
1294.734032,61108.000000
1298.193650,61386.000000
1301.648852,61555.000000
1305.099639,62051.000000
1308.546010,61635.000000
1311.987965,61815.000000
1315.425504,61336.000000
1318.858628,61247.000000
1322.287336,60751.000000
1325.711628,60472.000000
1329.131505,59732.000000
1333.684472,58663.000000
1337.094045,57938.000000
1340.499203,57052.000000
1343.899945,56100.000000
1347.296272,55209.000000
1350.688183,54486.000000
1354.075678,53117.000000
1357.458757,52350.000000
1360.837421,51397.000000
1364.211669,50631.000000
1367.581501,49915.000000
1372.067742,49173.000000
1375.427272,48486.000000
1378.782385,47664.000000
1382.133083,46641.000000
1385.479365,45476.000000
1388.821231,44441.000000
1392.158682,43302.000000
1395.491717,42084.000000
1398.820337,41009.000000
1402.144540,39889.000000
1406.569943,38571.000000
1409.883843,37513.000000
1413.193328,36554.000000
1416.498397,35855.000000
1419.799051,35409.000000
1423.095289,34606.000000
1426.387111,34064.000000
1429.674517,33755.000000
1432.957508,33515.000000
1436.236083,33182.000000
1439.510242,32971.000000
1443.868919,32983.000000
1447.132775,32772.000000
1450.392216,32684.000000
1453.647240,32699.000000
1456.897849,32546.000000
1460.144043,32562.000000
1463.385821,32605.000000
1466.623183,32218.000000
1469.856129,32135.000000
1473.084660,32086.000000
1477.382498,31795.000000
1480.600726,31838.000000
1483.814538,31732.000000
1487.023934,31452.000000
1490.228914,31489.000000
1493.429479,31357.000000
1496.625628,31399.000000
1499.817361,31130.000000
1503.004679,31147.000000
1506.187581,31022.000000
1509.366067,30701.000000
1513.597180,30383.000000
1516.765363,30093.000000
1519.929131,29960.000000
1523.088482,29677.000000
1526.243418,29410.000000
1529.393939,29207.000000
1532.540044,29019.000000
1535.681733,28568.000000
1538.819006,28380.000000
1541.951864,28095.000000
1546.122138,27420.000000
1549.244693,27049.000000
1552.362831,26656.000000
1555.476554,26120.000000
1558.585862,25716.000000
1561.690753,25264.000000
1564.791230,24702.000000
1567.887290,24250.000000
1570.978935,23773.000000
1574.066163,23407.000000
1577.148977,22926.000000
1581.252526,22497.000000
1584.325036,22520.000000
1587.393130,21932.000000
1590.456809,21596.000000
1593.516072,21086.000000
1596.570919,21010.000000
1599.621351,20425.000000
1602.667367,19900.000000
1605.708967,19611.000000
1608.746152,19206.000000
1612.788862,18733.000000
1615.815744,18400.000000
1618.838209,17937.000000
1621.856260,17724.000000
1624.869894,17432.000000
1627.879113,17070.000000
1630.883915,16710.000000
1633.884303,16458.000000
1636.880274,16096.000000
1639.871830,15741.000000
1642.858971,15374.000000
1646.834956,14959.000000
1649.811793,14386.000000
1652.784214,14266.000000
1655.752220,13926.000000
1658.715810,13359.000000
1661.674984,12989.000000
1664.629742,12565.000000
1667.580085,12152.000000
1670.526013,11943.000000
1673.467524,11133.000000
1677.382671,10403.000000
1680.313879,9615.000000
1683.240672,8746.000000
1686.163049,7834.000000
1689.081010,6864.000000
1691.994556,6016.000000
1694.903686,5256.000000
1697.808400,4452.000000
1700.708699,3815.000000
