Wavelength (nm),Reflectance (AU)
901.663021,0.086078
905.592173,0.085296
909.516909,0.085351
913.437229,0.083595
917.353134,0.083607
921.264622,0.083667
925.171696,0.081615
929.074353,0.081925
932.972595,0.081207
938.163382,0.081906
942.051321,0.081729
945.934844,0.081876
949.813951,0.081992
953.688643,0.081095
957.558919,0.081358
961.424779,0.080657
965.286223,0.080025
969.143252,0.078781
972.995866,0.077572
978.125814,0.076175
981.968124,0.075829
985.806019,0.074866
989.639497,0.074375
993.468560,0.074065
997.293207,0.073894
1001.113439,0.073918
1004.929255,0.074334
1008.740655,0.074898
1012.547640,0.074946
1016.350208,0.075450
1021.413431,0.075572
1025.205697,0.075685
1028.993547,0.076790
1032.776981,0.077023
1036.556000,0.077084
1040.330603,0.077778
1044.100790,0.077988
1047.866561,0.078071
1051.627917,0.078836
1055.384857,0.078816
1060.387242,0.079384
1064.133879,0.079607
1067.876100,0.079903
1071.613906,0.080243
1075.347296,0.080438
1079.076270,0.080595
1082.800829,0.080784
1086.520972,0.080956
1090.236699,0.081260
1093.948010,0.081349
1097.654906,0.081928
1102.590565,0.082342
1106.287158,0.082174
1109.979334,0.082416
1113.667096,0.082085
1117.350441,0.082061
1121.029371,0.082002
1124.703885,0.081955
1128.373984,0.081220
1132.039667,0.080553
1135.700934,0.079937
1140.575755,0.078131
1144.226718,0.076843
1147.873267,0.075442
1151.515399,0.073456
1155.153116,0.071614
1158.786417,0.069826
1162.415303,0.068472
1166.039773,0.067184
1169.659827,0.066043
1173.275465,0.064641
1176.886688,0.063700
1181.694783,0.062107
1185.295703,0.061162
1188.892206,0.060491
1192.484295,0.059532
1196.071967,0.059273
1199.655224,0.058442
1203.234065,0.058472
1206.808491,0.058024
1210.378500,0.058038
1213.944094,0.058076
1218.691351,0.058497
1222.246642,0.058685
1225.797517,0.059347
1229.343977,0.059536
1232.886021,0.059987
1236.423649,0.060513
1239.956861,0.060865
1243.485658,0.060712
1247.010039,0.060792
1250.530005,0.061299
1254.045554,0.061248
1258.726085,0.061391
1262.231332,0.061624
1265.732163,0.061328
1269.228578,0.061667
1272.720577,0.062094
1276.208161,0.062321
1279.691329,0.062370
1283.170082,0.062571
1286.644418,0.062563
1290.114340,0.062790
1294.734032,0.063069
1298.193650,0.062969
1301.648852,0.062869
1305.099639,0.062662
1308.546010,0.062284
1311.987965,0.061842
1315.425504,0.061199
1318.858628,0.060470
1322.287336,0.059588
1325.711628,0.058736
1329.131505,0.057512
1333.684472,0.055807
1337.094045,0.054195
1340.499203,0.052679
1343.899945,0.051301
1347.296272,0.049891
1350.688183,0.048005
1354.075678,0.046638
1357.458757,0.045270
1360.837421,0.044261
1364.211669,0.043277
1367.581501,0.042041
1372.067742,0.041198
1375.427272,0.040590
1378.782385,0.039442
1382.133083,0.038224
1385.479365,0.037010
1388.821231,0.035720
1392.158682,0.033733
1395.491717,0.031911
1398.820337,0.029896
1402.144540,0.028460
1406.569943,0.025962
1409.883843,0.024710
1413.193328,0.023580
1416.498397,0.022215
1419.799051,0.021513
1423.095289,0.020849
1426.387111,0.020502
1429.674517,0.019867
1432.957508,0.019512
1436.236083,0.019080
1439.510242,0.019029
1443.868919,0.018723
1447.132775,0.018577
1450.392216,0.018332
1453.647240,0.018325
1456.897849,0.018135
1460.144043,0.018098
1463.385821,0.018186
1466.623183,0.018062
1469.856129,0.018036
1473.084660,0.018083
1477.382498,0.018003
1480.600726,0.018021
1483.814538,0.017719
1487.023934,0.017887
1490.228914,0.017829
1493.429479,0.018188
1496.625628,0.018212
1499.817361,0.018239
1503.004679,0.018326
1506.187581,0.018393
1509.366067,0.018710
1513.597180,0.018763
1516.765363,0.018687
1519.929131,0.018681
1523.088482,0.018710
1526.243418,0.018432
1529.393939,0.018823
1532.540044,0.018811
1535.681733,0.018699
1538.819006,0.019051
1541.951864,0.018780
1546.122138,0.018738
1549.244693,0.018869
1552.362831,0.018761
1555.476554,0.018899
1558.585862,0.018819
1561.690753,0.018786
1564.791230,0.019001
1567.887290,0.018796
1570.978935,0.018775
1574.066163,0.018822
1577.148977,0.018969
1581.252526,0.018903
1584.325036,0.019281
1587.393130,0.019323
1590.456809,0.019325
1593.516072,0.019149
1596.570919,0.019484
1599.621351,0.019644
1602.667367,0.019691
1605.708967,0.019713
1608.746152,0.019578
1612.788862,0.020004
1615.815744,0.019851
1618.838209,0.019357
1621.856260,0.020205
1624.869894,0.020739
1627.879113,0.020074
1630.883915,0.019909
1633.884303,0.020082
1636.880274,0.020049
1639.871830,0.020411
1642.858971,0.020232
1646.834956,0.019904
1649.811793,0.020933
1652.784214,0.020747
1655.752220,0.021189
1658.715810,0.021357
1661.674984,0.022502
1664.629742,0.023659
1667.580085,0.024891
1670.526013,0.026836
1673.467524,0.028803
1677.382671,0.033092
1680.313879,0.036751
1683.240672,0.038255
1686.163049,0.041450
1689.081010,0.039972
1691.994556,0.041543
1694.903686,0.038040
1697.808400,0.039588
1700.708699,0.035609
