Wavelength (nm),Reflectance (AU)
901.663021,0.122567
905.592173,0.122464
909.516909,0.122409
913.437229,0.122417
917.353134,0.121067
921.264622,0.121017
925.171696,0.120929
929.074353,0.121445
932.972595,0.121128
938.163382,0.122191
942.051321,0.122608
945.934844,0.122624
949.813951,0.122450
953.688643,0.122933
957.558919,0.122373
961.424779,0.121680
965.286223,0.120586
969.143252,0.119309
972.995866,0.118298
978.125814,0.116141
981.968124,0.114967
985.806019,0.114119
989.639497,0.112625
993.468560,0.112416
997.293207,0.112620
1001.113439,0.112936
1004.929255,0.113696
1008.740655,0.114313
1012.547640,0.114827
1016.350208,0.115573
1021.413431,0.116549
1025.205697,0.116947
1028.993547,0.117945
1032.776981,0.118534
1036.556000,0.119393
1040.330603,0.119792
1044.100790,0.119842
1047.866561,0.120877
1051.627917,0.121305
1055.384857,0.122054
1060.387242,0.122517
1064.133879,0.122897
1067.876100,0.123285
1071.613906,0.123207
1075.347296,0.123110
1079.076270,0.123836
1082.800829,0.124082
1086.520972,0.124027
1090.236699,0.123964
1093.948010,0.124158
1097.654906,0.124339
1102.590565,0.123949
1106.287158,0.123873
1109.979334,0.123879
1113.667096,0.123933
1117.350441,0.123520
1121.029371,0.123202
1124.703885,0.122645
1128.373984,0.121509
1132.039667,0.120396
1135.700934,0.118760
1140.575755,0.115906
1144.226718,0.113875
1147.873267,0.111298
1151.515399,0.108249
1155.153116,0.105276
1158.786417,0.102529
1162.415303,0.099821
1166.039773,0.097430
1169.659827,0.095286
1173.275465,0.093148
1176.886688,0.090994
1181.694783,0.088779
1185.295703,0.087251
1188.892206,0.085729
1192.484295,0.084829
1196.071967,0.083860
1199.655224,0.082985
1203.234065,0.082432
1206.808491,0.082039
1210.378500,0.082421
1213.944094,0.082363
1218.691351,0.083473
1222.246642,0.084101
1225.797517,0.085070
1229.343977,0.085600
1232.886021,0.086296
1236.423649,0.087344
1239.956861,0.087703
1243.485658,0.088000
1247.010039,0.088521
1250.530005,0.088756
1254.045554,0.088944
1258.726085,0.089441
1262.231332,0.089409
1265.732163,0.089993
1269.228578,0.090151
1272.720577,0.090535
1276.208161,0.091068
1279.691329,0.091303
1283.170082,0.091736
1286.644418,0.092138
1290.114340,0.092306
1294.734032,0.092734
1298.193650,0.092713
1301.648852,0.092621
1305.099639,0.092381
1308.546010,0.091859
1311.987965,0.091302
1315.425504,0.090548
1318.858628,0.089603
1322.287336,0.088351
1325.711628,0.086840
1329.131505,0.084946
1333.684472,0.082088
1337.094045,0.079865
1340.499203,0.077179
1343.899945,0.074897
1347.296272,0.072367
1350.688183,0.069721
1354.075678,0.066911
1357.458757,0.064375
1360.837421,0.062433
1364.211669,0.060600
1367.581501,0.059112
1372.067742,0.057425
1375.427272,0.055785
1378.782385,0.054148
1382.133083,0.052502
1385.479365,0.050353
1388.821231,0.047541
1392.158682,0.044394
1395.491717,0.041029
1398.820337,0.037494
1402.144540,0.033887
1406.569943,0.029265
1409.883843,0.026250
1413.193328,0.023445
1416.498397,0.021791
1419.799051,0.019991
1423.095289,0.018901
1426.387111,0.017903
1429.674517,0.017349
1432.957508,0.016454
1436.236083,0.016187
1439.510242,0.015757
1443.868919,0.015512
1447.132775,0.015444
1450.392216,0.015282
1453.647240,0.015168
1456.897849,0.014838
1460.144043,0.014938
1463.385821,0.014780
1466.623183,0.014658
1469.856129,0.014596
1473.084660,0.014618
1477.382498,0.014646
1480.600726,0.014457
1483.814538,0.014502
1487.023934,0.014569
1490.228914,0.014395
1493.429479,0.014611
1496.625628,0.014608
1499.817361,0.014672
1503.004679,0.014983
1506.187581,0.014827
1509.366067,0.014960
1513.597180,0.014959
1516.765363,0.015057
1519.929131,0.015279
1523.088482,0.015624
1526.243418,0.015063
1529.393939,0.015418
1532.540044,0.015494
1535.681733,0.015364
1538.819006,0.015693
1541.951864,0.015591
1546.122138,0.015262
1549.244693,0.015503
1552.362831,0.015288
1555.476554,0.015665
1558.585862,0.015228
1561.690753,0.015508
1564.791230,0.015273
1567.887290,0.015264
1570.978935,0.015354
1574.066163,0.015195
1577.148977,0.015450
1581.252526,0.015797
1584.325036,0.015652
1587.393130,0.015544
1590.456809,0.015684
1593.516072,0.015629
1596.570919,0.015672
1599.621351,0.016191
1602.667367,0.016304
1605.708967,0.016101
1608.746152,0.016322
1612.788862,0.016404
1615.815744,0.016622
1618.838209,0.017017
1621.856260,0.017306
1624.869894,0.017045
1627.879113,0.017184
1630.883915,0.017602
1633.884303,0.017369
1636.880274,0.018074
1639.871830,0.017644
1642.858971,0.018585
1646.834956,0.018261
1649.811793,0.018777
1652.784214,0.019045
1655.752220,0.019412
1658.715810,0.019691
1661.674984,0.020941
1664.629742,0.021724
1667.580085,0.022803
1670.526013,0.024610
1673.467524,0.026362
1677.382671,0.029890
1680.313879,0.030561
1683.240672,0.032402
1686.163049,0.032038
1689.081010,0.031110
1691.994556,0.032193
1694.903686,0.033393
1697.808400,0.030814
1700.708699,0.031192
