Wavelength (nm),Absorbance (AU)
901.663021,1.002545
905.592173,1.000424
909.516909,0.999426
913.437229,1.008150
917.353134,1.009612
921.264622,1.007316
925.171696,1.007590
929.074353,1.006234
932.972595,1.004072
938.163382,1.001291
942.051321,0.999986
945.934844,1.000044
949.813951,0.996452
953.688643,0.996815
957.558919,0.993708
961.424779,0.996898
965.286223,0.998310
969.143252,1.000789
972.995866,1.002930
978.125814,1.007606
981.968124,1.010131
985.806019,1.012153
989.639497,1.012576
993.468560,1.015778
997.293207,1.017337
1001.113439,1.016631
1004.929255,1.014716
1008.740655,1.012046
1012.547640,1.010567
1016.350208,1.009877
1021.413431,1.008680
1025.205697,1.007914
1028.993547,1.004859
1032.776981,1.004822
1036.556000,1.002441
1040.330603,1.000839
1044.100790,1.002250
1047.866561,0.999134
1051.627917,0.999339
1055.384857,0.996979
1060.387242,0.996713
1064.133879,0.995360
1067.876100,0.995709
1071.613906,0.999223
1075.347296,0.996699
1079.076270,0.997315
1082.800829,0.996655
1086.520972,0.998111
1090.236699,0.998877
1093.948010,0.997304
1097.654906,0.999046
1102.590565,0.999295
1106.287158,1.000959
1109.979334,1.000848
1113.667096,1.002931
1117.350441,1.005985
1121.029371,1.006727
1124.703885,1.007052
1128.373984,1.010925
1132.039667,1.015000
1135.700934,1.020552
1140.575755,1.026018
1144.226718,1.031648
1147.873267,1.039759
1151.515399,1.046988
1155.153116,1.054219
1158.786417,1.064244
1162.415303,1.071119
1166.039773,1.077464
1169.659827,1.082130
1173.275465,1.089100
1176.886688,1.096275
1181.694783,1.102560
1185.295703,1.107984
1188.892206,1.112856
1192.484295,1.118148
1196.071967,1.119558
1199.655224,1.121859
1203.234065,1.121081
1206.808491,1.123923
1210.378500,1.122373
1213.944094,1.123794
1218.691351,1.120668
1222.246642,1.118588
1225.797517,1.115223
1229.343977,1.112073
1232.886021,1.110184
1236.423649,1.108116
1239.956861,1.103817
1243.485658,1.103455
1247.010039,1.103998
1250.530005,1.103708
1254.045554,1.102234
1258.726085,1.100794
1262.231332,1.100753
1265.732163,1.099267
1269.228578,1.097916
1272.720577,1.096872
1276.208161,1.095902
1279.691329,1.095872
1283.170082,1.097848
1286.644418,1.096161
1290.114340,1.094434
1294.734032,1.093482
1298.193650,1.093595
1301.648852,1.093474
1305.099639,1.094354
1308.546010,1.095540
1311.987965,1.099029
1315.425504,1.102085
1318.858628,1.106637
1322.287336,1.110257
1325.711628,1.115498
1329.131505,1.118882
1333.684472,1.126270
1337.094045,1.133747
1340.499203,1.141984
1343.899945,1.148440
1347.296272,1.158767
1350.688183,1.169396
1354.075678,1.177983
1357.458757,1.187047
1360.837421,1.194766
1364.211669,1.198642
1367.581501,1.204174
1372.067742,1.209787
1375.427272,1.214793
1378.782385,1.222310
1382.133083,1.230371
1385.479365,1.240875
1388.821231,1.251841
1392.158682,1.266842
1395.491717,1.284349
1398.820337,1.302189
1402.144540,1.320110
1406.569943,1.342516
1409.883843,1.355682
1413.193328,1.373808
1416.498397,1.384055
1419.799051,1.395829
1423.095289,1.409523
1426.387111,1.414410
1429.674517,1.420437
1432.957508,1.426942
1436.236083,1.430758
1439.510242,1.432488
1443.868919,1.433612
1447.132775,1.435300
1450.392216,1.433559
1453.647240,1.433706
1456.897849,1.433344
1460.144043,1.430571
1463.385821,1.432527
1466.623183,1.433900
1469.856129,1.434253
1473.084660,1.438730
1477.382498,1.438736
1480.600726,1.441864
1483.814538,1.440153
1487.023934,1.441013
1490.228914,1.435899
1493.429479,1.432277
1496.625628,1.428891
1499.817361,1.425102
1503.004679,1.427176
1506.187581,1.426456
1509.366067,1.426445
1513.597180,1.427564
1516.765363,1.430408
1519.929131,1.430002
1523.088482,1.429759
1526.243418,1.432131
1529.393939,1.424975
1532.540044,1.424364
1535.681733,1.422047
1538.819006,1.418728
1541.951864,1.420327
1546.122138,1.417979
1549.244693,1.418446
1552.362831,1.415898
1555.476554,1.418914
1558.585862,1.422062
1561.690753,1.417531
1564.791230,1.421068
1567.887290,1.420931
1570.978935,1.418266
1574.066163,1.424415
1577.148977,1.418874
1581.252526,1.414943
1584.325036,1.416946
1587.393130,1.411714
1590.456809,1.409301
1593.516072,1.409445
1596.570919,1.403738
1599.621351,1.397374
1602.667367,1.393353
1605.708967,1.399039
1608.746152,1.396778
1612.788862,1.395259
1615.815744,1.394886
1618.838209,1.393738
1621.856260,1.398575
1624.869894,1.392123
1627.879113,1.387563
1630.883915,1.387421
1633.884303,1.383390
1636.880274,1.378225
1639.871830,1.377153
1642.858971,1.370282
1646.834956,1.369029
1649.811793,1.358169
1652.784214,1.350889
1655.752220,1.342777
1658.715810,1.336119
1661.674984,1.318065
1664.629742,1.297439
1667.580085,1.269662
1670.526013,1.245158
1673.467524,1.214812
1677.382671,1.178096
1680.313879,1.139936
1683.240672,1.113263
1686.163049,1.115479
1689.081010,1.103233
1691.994556,1.128377
1694.903686,1.128776
1697.808400,1.110323
1700.708699,1.153692
