Wavelength (nm),Absorbance (AU)
901.663021,0.867612
905.592173,0.869235
909.516909,0.870740
913.437229,0.874925
917.353134,0.873433
921.264622,0.872217
925.171696,0.877989
929.074353,0.874747
932.972595,0.873793
938.163382,0.871056
942.051321,0.870593
945.934844,0.867123
949.813951,0.867603
953.688643,0.867761
957.558919,0.867901
961.424779,0.867999
965.286223,0.872269
969.143252,0.874062
972.995866,0.878801
978.125814,0.884669
981.968124,0.889450
985.806019,0.890590
989.639497,0.893954
993.468560,0.896861
997.293207,0.895872
1001.113439,0.896127
1004.929255,0.892434
1008.740655,0.890372
1012.547640,0.891781
1016.350208,0.886004
1021.413431,0.884538
1025.205697,0.881760
1028.993547,0.879346
1032.776981,0.876597
1036.556000,0.874066
1040.330603,0.871684
1044.100790,0.870792
1047.866561,0.866947
1051.627917,0.864904
1055.384857,0.863914
1060.387242,0.862570
1064.133879,0.861749
1067.876100,0.859736
1071.613906,0.859522
1075.347296,0.856978
1079.076270,0.856956
1082.800829,0.856581
1086.520972,0.855231
1090.236699,0.854908
1093.948010,0.853790
1097.654906,0.852085
1102.590565,0.853351
1106.287158,0.852816
1109.979334,0.852543
1113.667096,0.852264
1117.350441,0.852255
1121.029371,0.854568
1124.703885,0.855961
1128.373984,0.858866
1132.039667,0.862720
1135.700934,0.867257
1140.575755,0.875593
1144.226718,0.883357
1147.873267,0.890958
1151.515399,0.902037
1155.153116,0.914067
1158.786417,0.925191
1162.415303,0.934699
1166.039773,0.944581
1169.659827,0.952787
1173.275465,0.962769
1176.886688,0.970550
1181.694783,0.981460
1185.295703,0.989534
1188.892206,0.994406
1192.484295,1.000430
1196.071967,1.006111
1199.655224,1.007995
1203.234065,1.010836
1206.808491,1.012249
1210.378500,1.011769
1213.944094,1.011076
1218.691351,1.008101
1222.246642,1.003064
1225.797517,0.999185
1229.343977,0.995051
1232.886021,0.991332
1236.423649,0.988996
1239.956861,0.986525
1243.485658,0.984511
1247.010039,0.982901
1250.530005,0.980228
1254.045554,0.979558
1258.726085,0.976811
1262.231332,0.977375
1265.732163,0.975585
1269.228578,0.974028
1272.720577,0.972596
1276.208161,0.970276
1279.691329,0.967075
1283.170082,0.965992
1286.644418,0.964169
1290.114340,0.963018
1294.734032,0.962631
1298.193650,0.961995
1301.648852,0.962620
1305.099639,0.963855
1308.546010,0.963896
1311.987965,0.966637
1315.425504,0.970553
1318.858628,0.975390
1322.287336,0.980183
1325.711628,0.986855
1329.131505,0.995817
1333.684472,1.008577
1337.094045,1.020274
1340.499203,1.031906
1343.899945,1.044874
1347.296272,1.059850
1350.688183,1.074204
1354.075678,1.089385
1357.458757,1.103363
1360.837421,1.116442
1364.211669,1.127267
1367.581501,1.138755
1372.067742,1.152805
1375.427272,1.160386
1378.782385,1.169899
1382.133083,1.186090
1385.479365,1.202218
1388.821231,1.223449
1392.158682,1.251204
1395.491717,1.284573
1398.820337,1.320108
1402.144540,1.362263
1406.569943,1.423235
1409.883843,1.466875
1413.193328,1.509647
1416.498397,1.549631
1419.799051,1.585134
1423.095289,1.607429
1426.387111,1.628277
1429.674517,1.645129
1432.957508,1.660696
1436.236083,1.668328
1439.510242,1.678485
1443.868919,1.682817
1447.132775,1.684264
1450.392216,1.686296
1453.647240,1.690672
1456.897849,1.691979
1460.144043,1.683248
1463.385821,1.693180
1466.623183,1.699096
1469.856129,1.698254
1473.084660,1.695711
1477.382498,1.698656
1480.600726,1.700659
1483.814538,1.692092
1487.023934,1.692201
1490.228914,1.693430
1493.429479,1.692201
1496.625628,1.688801
1499.817361,1.690076
1503.004679,1.686683
1506.187581,1.683937
1509.366067,1.681922
1513.597180,1.683359
1516.765363,1.681948
1519.929131,1.674280
1523.088482,1.677474
1526.243418,1.675853
1529.393939,1.671845
1532.540044,1.672000
1535.681733,1.670921
1538.819006,1.669535
1541.951864,1.673249
1546.122138,1.669425
1549.244693,1.669019
1552.362831,1.663813
1555.476554,1.662927
1558.585862,1.665540
1561.690753,1.663730
1564.791230,1.662707
1567.887290,1.661987
1570.978935,1.670609
1574.066163,1.673863
1577.148977,1.662879
1581.252526,1.660116
1584.325036,1.661525
1587.393130,1.658997
1590.456809,1.652881
1593.516072,1.651252
1596.570919,1.653463
1599.621351,1.650100
1602.667367,1.639010
1605.708967,1.634116
1608.746152,1.636495
1612.788862,1.620459
1615.815744,1.622066
1618.838209,1.621767
1621.856260,1.620163
1624.869894,1.616512
1627.879113,1.607185
1630.883915,1.603420
1633.884303,1.594228
1636.880274,1.600116
1639.871830,1.581914
1642.858971,1.581544
1646.834956,1.570965
1649.811793,1.571241
1652.784214,1.562717
1655.752220,1.551303
1658.715810,1.533799
1661.674984,1.523385
1664.629742,1.504125
1667.580085,1.473408
1670.526013,1.445220
1673.467524,1.413931
1677.382671,1.370753
1680.313879,1.348913
1683.240672,1.326766
1686.163049,1.318415
1689.081010,1.349164
1691.994556,1.330723
1694.903686,1.306785
1697.808400,1.317632
1700.708699,1.349035
