Wavelength (nm),Absorbance (AU)
901.663021,0.985190
905.592173,0.986604
909.516909,0.986893
913.437229,0.989856
917.353134,0.991808
921.264622,0.993532
925.171696,0.993271
929.074353,0.993467
932.972595,0.995200
938.163382,0.992141
942.051321,0.991007
945.934844,0.992141
949.813951,0.989365
953.688643,0.992013
957.558919,0.992435
961.424779,0.991245
965.286223,0.995798
969.143252,0.998015
972.995866,1.001366
978.125814,1.004556
981.968124,1.008364
985.806019,1.012355
989.639497,1.015691
993.468560,1.015176
997.293207,1.016997
1001.113439,1.013904
1004.929255,1.014181
1008.740655,1.011789
1012.547640,1.011101
1016.350208,1.008830
1021.413431,1.006146
1025.205697,1.006890
1028.993547,1.002734
1032.776981,1.000781
1036.556000,0.998488
1040.330603,0.995547
1044.100790,0.996645
1047.866561,0.993793
1051.627917,0.992843
1055.384857,0.991131
1060.387242,0.989314
1064.133879,0.988406
1067.876100,0.986578
1071.613906,0.988648
1075.347296,0.985408
1079.076270,0.983932
1082.800829,0.983008
1086.520972,0.984217
1090.236699,0.982886
1093.948010,0.980169
1097.654906,0.981193
1102.590565,0.979452
1106.287158,0.980155
1109.979334,0.979255
1113.667096,0.979744
1117.350441,0.980095
1121.029371,0.981356
1124.703885,0.981892
1128.373984,0.984832
1132.039667,0.987915
1135.700934,0.990765
1140.575755,0.998318
1144.226718,1.002637
1147.873267,1.012993
1151.515399,1.020630
1155.153116,1.027456
1158.786417,1.038643
1162.415303,1.045239
1166.039773,1.050869
1169.659827,1.060267
1173.275465,1.064224
1176.886688,1.071044
1181.694783,1.078957
1185.295703,1.084177
1188.892206,1.089895
1192.484295,1.093497
1196.071967,1.096489
1199.655224,1.097804
1203.234065,1.099027
1206.808491,1.102731
1210.378500,1.104369
1213.944094,1.102053
1218.691351,1.098271
1222.246642,1.095702
1225.797517,1.092784
1229.343977,1.090860
1232.886021,1.087954
1236.423649,1.085606
1239.956861,1.084909
1243.485658,1.082439
1247.010039,1.081011
1250.530005,1.080285
1254.045554,1.080615
1258.726085,1.080234
1262.231332,1.078867
1265.732163,1.077596
1269.228578,1.077511
1272.720577,1.076292
1276.208161,1.075431
1279.691329,1.072726
1283.170082,1.072716
1286.644418,1.073167
1290.114340,1.070670
1294.734032,1.069650
1298.193650,1.070099
1301.648852,1.070039
1305.099639,1.071005
1308.546010,1.072558
1311.987965,1.075848
1315.425504,1.077917
1318.858628,1.082330
1322.287336,1.085721
1325.711628,1.090118
1329.131505,1.098985
1333.684472,1.108701
1337.094045,1.116604
1340.499203,1.128546
1343.899945,1.136877
1347.296272,1.148558
1350.688183,1.159546
1354.075678,1.171893
1357.458757,1.181246
1360.837421,1.191261
1364.211669,1.201041
1367.581501,1.207599
1372.067742,1.215465
1375.427272,1.223941
1378.782385,1.233495
1382.133083,1.244445
1385.479365,1.257971
1388.821231,1.274628
1392.158682,1.295601
1395.491717,1.317863
1398.820337,1.344602
1402.144540,1.372160
1406.569943,1.409655
1409.883843,1.440592
1413.193328,1.465165
1416.498397,1.492425
1419.799051,1.506070
1423.095289,1.522386
1426.387111,1.537209
1429.674517,1.544554
1432.957508,1.551502
1436.236083,1.554211
1439.510242,1.556865
1443.868919,1.562178
1447.132775,1.564601
1450.392216,1.567468
1453.647240,1.572366
1456.897849,1.572227
1460.144043,1.573997
1463.385821,1.574685
1466.623183,1.572194
1469.856129,1.573179
1473.084660,1.572946
1477.382498,1.574497
1480.600726,1.568834
1483.814538,1.571683
1487.023934,1.579629
1490.228914,1.573702
1493.429479,1.571982
1496.625628,1.573456
1499.817361,1.572682
1503.004679,1.570759
1506.187581,1.569953
1509.366067,1.566822
1513.597180,1.567626
1516.765363,1.566818
1519.929131,1.567332
1523.088482,1.565729
1526.243418,1.565748
1529.393939,1.566602
1532.540044,1.564140
1535.681733,1.559320
1538.819006,1.564805
1541.951864,1.562929
1546.122138,1.559982
1549.244693,1.563322
1552.362831,1.565813
1555.476554,1.562078
1558.585862,1.566047
1561.690753,1.560239
1564.791230,1.562092
1567.887290,1.564042
1570.978935,1.563516
1574.066163,1.563565
1577.148977,1.560053
1581.252526,1.559647
1584.325036,1.561092
1587.393130,1.559837
1590.456809,1.551779
1593.516072,1.557585
1596.570919,1.557719
1599.621351,1.556283
1602.667367,1.551164
1605.708967,1.556248
1608.746152,1.550382
1612.788862,1.548675
1615.815744,1.542769
1618.838209,1.543439
1621.856260,1.541473
1624.869894,1.540209
1627.879113,1.530719
1630.883915,1.529455
1633.884303,1.528928
1636.880274,1.526161
1639.871830,1.527340
1642.858971,1.521615
1646.834956,1.517844
1649.811793,1.504174
1652.784214,1.505074
1655.752220,1.497704
1658.715810,1.483986
1661.674984,1.468537
1664.629742,1.440456
1667.580085,1.414302
1670.526013,1.383053
1673.467524,1.342502
1677.382671,1.292691
1680.313879,1.270357
1683.240672,1.229672
1686.163049,1.250103
1689.081010,1.224819
1691.994556,1.223045
1694.903686,1.226404
1697.808400,1.249073
1700.708699,1.267336
