Wavelength (nm),Sample Signal (unitless)
901.663021,19264.000000
905.592173,20950.000000
909.516909,22659.000000
913.437229,24448.000000
917.353134,26482.000000
921.264622,29418.000000
925.171696,32447.000000
929.074353,35972.000000
932.972595,39254.000000
938.163382,43689.000000
942.051321,46895.000000
945.934844,50082.000000
949.813951,52957.000000
953.688643,56140.000000
957.558919,58700.000000
961.424779,60942.000000
965.286223,62931.000000
969.143252,64691.000000
972.995866,65851.000000
978.125814,67150.000000
981.968124,67828.000000
985.806019,68502.000000
989.639497,68831.000000
993.468560,68920.000000
997.293207,68468.000000
1001.113439,68295.000000
1004.929255,67950.000000
1008.740655,67621.000000
1012.547640,67569.000000
1016.350208,67610.000000
1021.413431,67793.000000
1025.205697,67890.000000
1028.993547,67987.000000
1032.776981,68439.000000
1036.556000,68910.000000
1040.330603,69577.000000
1044.100790,70098.000000
1047.866561,70791.000000
1051.627917,71494.000000
1055.384857,72054.000000
1060.387242,72896.000000
1064.133879,73554.000000
1067.876100,74058.000000
1071.613906,74791.000000
1075.347296,75208.000000
1079.076270,75783.000000
1082.800829,76302.000000
1086.520972,76694.000000
1090.236699,76955.000000
1093.948010,77576.000000
1097.654906,77881.000000
1102.590565,78357.000000
1106.287158,78673.000000
1109.979334,78902.000000
1113.667096,78773.000000
1117.350441,79009.000000
1121.029371,79162.000000
1124.703885,79325.000000
1128.373984,79182.000000
1132.039667,78962.000000
1135.700934,78676.000000
1140.575755,77960.000000
1144.226718,77159.000000
1147.873267,76587.000000
1151.515399,75787.000000
1155.153116,74993.000000
1158.786417,74326.000000
1162.415303,73741.000000
1166.039773,73377.000000
1169.659827,72948.000000
1173.275465,72724.000000
1176.886688,72647.000000
1181.694783,72561.000000
1185.295703,72664.000000
1188.892206,72871.000000
1192.484295,73091.000000
1196.071967,73558.000000
1199.655224,74338.000000
1203.234065,74817.000000
1206.808491,75702.000000
1210.378500,76638.000000
1213.944094,77860.000000
1218.691351,79695.000000
1222.246642,81268.000000
1225.797517,82965.000000
1229.343977,84440.000000
1232.886021,85933.000000
1236.423649,87344.000000
1239.956861,88849.000000
1243.485658,90090.000000
1247.010039,91198.000000
1250.530005,92038.000000
1254.045554,93077.000000
1258.726085,94366.000000
1262.231332,95458.000000
1265.732163,96469.000000
1269.228578,97353.000000
1272.720577,98216.000000
1276.208161,99212.000000
1279.691329,100259.000000
1283.170082,101178.000000
1286.644418,102030.000000
1290.114340,102588.000000
1294.734032,103609.000000
1298.193650,103721.000000
1301.648852,104055.000000
1305.099639,103965.000000
1308.546010,104022.000000
1311.987965,103554.000000
1315.425504,103238.000000
1318.858628,102526.000000
1322.287336,101813.000000
1325.711628,100798.000000
1329.131505,99469.000000
1333.684472,97548.000000
1337.094045,95693.000000
1340.499203,93943.000000
1343.899945,91888.000000
1347.296272,89617.000000
1350.688183,87576.000000
1354.075678,85372.000000
1357.458757,83383.000000
1360.837421,81608.000000
1364.211669,80024.000000
1367.581501,78404.000000
1372.067742,76689.000000
1375.427272,74961.000000
1378.782385,73014.000000
1382.133083,70657.000000
1385.479365,68209.000000
1388.821231,65307.000000
1392.158682,62550.000000
1395.491717,59291.000000
1398.820337,55900.000000
1402.144540,52348.000000
1406.569943,47281.000000
1409.883843,43562.000000
1413.193328,39807.000000
1416.498397,36310.000000
1419.799051,33458.000000
1423.095289,30834.000000
1426.387111,28483.000000
1429.674517,26729.000000
1432.957508,25063.000000
1436.236083,24148.000000
1439.510242,23259.000000
1443.868919,22526.000000
1447.132775,22015.000000
1450.392216,21626.000000
1453.647240,21402.000000
1456.897849,21242.000000
1460.144043,21088.000000
1463.385821,20943.000000
1466.623183,20760.000000
1469.856129,20756.000000
1473.084660,20557.000000
1477.382498,20662.000000
1480.600726,20639.000000
1483.814538,20721.000000
1487.023934,20835.000000
1490.228914,20914.000000
1493.429479,20912.000000
1496.625628,21260.000000
1499.817361,21286.000000
1503.004679,21280.000000
1506.187581,21377.000000
1509.366067,21534.000000
1513.597180,21604.000000
1516.765363,21548.000000
1519.929131,21555.000000
1523.088482,21438.000000
1526.243418,21472.000000
1529.393939,21281.000000
1532.540044,21514.000000
1535.681733,21098.000000
1538.819006,20809.000000
1541.951864,20677.000000
1546.122138,20566.000000
1549.244693,19788.000000
1552.362831,19756.000000
1555.476554,19347.000000
1558.585862,19114.000000
1561.690753,18767.000000
1564.791230,18360.000000
1567.887290,18211.000000
1570.978935,17838.000000
1574.066163,17656.000000
1577.148977,17419.000000
1581.252526,17085.000000
1584.325036,16902.000000
1587.393130,16701.000000
1590.456809,16609.000000
1593.516072,16347.000000
1596.570919,16041.000000
1599.621351,15933.000000
1602.667367,15835.000000
1605.708967,15425.000000
1608.746152,15534.000000
1612.788862,15331.000000
1615.815744,15116.000000
1618.838209,14766.000000
1621.856260,14643.000000
1624.869894,14366.000000
1627.879113,14201.000000
1630.883915,14131.000000
1633.884303,13712.000000
1636.880274,13590.000000
1639.871830,13347.000000
1642.858971,13014.000000
1646.834956,12847.000000
1649.811793,12579.000000
1652.784214,12107.000000
1655.752220,11759.000000
1658.715810,11655.000000
1661.674984,11126.000000
1664.629742,10829.000000
1667.580085,10307.000000
1670.526013,9867.000000
1673.467524,9077.000000
1677.382671,8253.000000
1680.313879,7258.000000
1683.240672,6222.000000
1686.163049,5502.000000
1689.081010,4398.000000
1691.994556,3742.000000
1694.903686,3436.000000
1697.808400,2802.000000
1700.708699,2468.000000
