Wavelength (nm),Sample Signal (unitless)
901.663021,14387.000000
905.592173,15574.000000
909.516909,17097.000000
913.437229,18388.000000
917.353134,20393.000000
921.264622,22176.000000
925.171696,24876.000000
929.074353,27677.000000
932.972595,30320.000000
938.163382,33959.000000
942.051321,36816.000000
945.934844,39698.000000
949.813951,42128.000000
953.688643,44476.000000
957.558919,47239.000000
961.424779,49038.000000
965.286223,50915.000000
969.143252,52474.000000
972.995866,53731.000000
978.125814,54678.000000
981.968124,55463.000000
985.806019,56036.000000
989.639497,56254.000000
993.468560,56585.000000
997.293207,56149.000000
1001.113439,56280.000000
1004.929255,56086.000000
1008.740655,55994.000000
1012.547640,55937.000000
1016.350208,56069.000000
1021.413431,56211.000000
1025.205697,56464.000000
1028.993547,56289.000000
1032.776981,56727.000000
1036.556000,57301.000000
1040.330603,57551.000000
1044.100790,58146.000000
1047.866561,58316.000000
1051.627917,58780.000000
1055.384857,59328.000000
1060.387242,59689.000000
1064.133879,60105.000000
1067.876100,60184.000000
1071.613906,60516.000000
1075.347296,60768.000000
1079.076270,61058.000000
1082.800829,61098.000000
1086.520972,61490.000000
1090.236699,61597.000000
1093.948010,61882.000000
1097.654906,61943.000000
1102.590565,62124.000000
1106.287158,62005.000000
1109.979334,62134.000000
1113.667096,62081.000000
1117.350441,62116.000000
1121.029371,62218.000000
1124.703885,62086.000000
1128.373984,61873.000000
1132.039667,61541.000000
1135.700934,61157.000000
1140.575755,60613.000000
1144.226718,60276.000000
1147.873267,59567.000000
1151.515399,58875.000000
1155.153116,58410.000000
1158.786417,57735.000000
1162.415303,57219.000000
1166.039773,57024.000000
1169.659827,56848.000000
1173.275465,56849.000000
1176.886688,56568.000000
1181.694783,56559.000000
1185.295703,56731.000000
1188.892206,56891.000000
1192.484295,57226.000000
1196.071967,57570.000000
1199.655224,58178.000000
1203.234065,58794.000000
1206.808491,59490.000000
1210.378500,60451.000000
1213.944094,61873.000000
1218.691351,63265.000000
1222.246642,64492.000000
1225.797517,66032.000000
1229.343977,67208.000000
1232.886021,68652.000000
1236.423649,69783.000000
1239.956861,71086.000000
1243.485658,71947.000000
1247.010039,73014.000000
1250.530005,73839.000000
1254.045554,74783.000000
1258.726085,75576.000000
1262.231332,76541.000000
1265.732163,77306.000000
1269.228578,78108.000000
1272.720577,78994.000000
1276.208161,79797.000000
1279.691329,80625.000000
1283.170082,81281.000000
1286.644418,81934.000000
1290.114340,82573.000000
1294.734032,83148.000000
1298.193650,83353.000000
1301.648852,83637.000000
1305.099639,83526.000000
1308.546010,83883.000000
1311.987965,83599.000000
1315.425504,83140.000000
1318.858628,82791.000000
1322.287336,82215.000000
1325.711628,81484.000000
1329.131505,80414.000000
1333.684472,79085.000000
1337.094045,77557.000000
1340.499203,76405.000000
1343.899945,74983.000000
1347.296272,73391.000000
1350.688183,71786.000000
1354.075678,70038.000000
1357.458757,68394.000000
1360.837421,66955.000000
1364.211669,65857.000000
1367.581501,64772.000000
1372.067742,63401.000000
1375.427272,62229.000000
1378.782385,60538.000000
1382.133083,58827.000000
1385.479365,56971.000000
1388.821231,54921.000000
1392.158682,52743.000000
1395.491717,50434.000000
1398.820337,47963.000000
1402.144540,45799.000000
1406.569943,42285.000000
1409.883843,39811.000000
1413.193328,37473.000000
1416.498397,35459.000000
1419.799051,33725.000000
1423.095289,32302.000000
1426.387111,31100.000000
1429.674517,30396.000000
1432.957508,29718.000000
1436.236083,29170.000000
1439.510242,28866.000000
1443.868919,28584.000000
1447.132775,28632.000000
1450.392216,28315.000000
1453.647240,28266.000000
1456.897849,28041.000000
1460.144043,27979.000000
1463.385821,27798.000000
1466.623183,27758.000000
1469.856129,27645.000000
1473.084660,27622.000000
1477.382498,27452.000000
1480.600726,27348.000000
1483.814538,27215.000000
1487.023934,27362.000000
1490.228914,27061.000000
1493.429479,27035.000000
1496.625628,26776.000000
1499.817361,26922.000000
1503.004679,26889.000000
1506.187581,27151.000000
1509.366067,26581.000000
1513.597180,26503.000000
1516.765363,26322.000000
1519.929131,26429.000000
1523.088482,26060.000000
1526.243418,26073.000000
1529.393939,25707.000000
1532.540044,25618.000000
1535.681733,25283.000000
1538.819006,25106.000000
1541.951864,24691.000000
1546.122138,24364.000000
1549.244693,24179.000000
1552.362831,24000.000000
1555.476554,23529.000000
1558.585862,23208.000000
1561.690753,22890.000000
1564.791230,22368.000000
1567.887290,21959.000000
1570.978935,21730.000000
1574.066163,21359.000000
1577.148977,21203.000000
1581.252526,20694.000000
1584.325036,20426.000000
1587.393130,20122.000000
1590.456809,19921.000000
1593.516072,19840.000000
1596.570919,19518.000000
1599.621351,19385.000000
1602.667367,19110.000000
1605.708967,18836.000000
1608.746152,18601.000000
1612.788862,18130.000000
1615.815744,17810.000000
1618.838209,17597.000000
1621.856260,17531.000000
1624.869894,17178.000000
1627.879113,16999.000000
1630.883915,16744.000000
1633.884303,16456.000000
1636.880274,16124.000000
1639.871830,16017.000000
1642.858971,15849.000000
1646.834956,15437.000000
1649.811793,14892.000000
1652.784214,14573.000000
1655.752220,14446.000000
1658.715810,13987.000000
1661.674984,13663.000000
1664.629742,13167.000000
1667.580085,12673.000000
1670.526013,12314.000000
1673.467524,11547.000000
1677.382671,10428.000000
1680.313879,9365.000000
1683.240672,8475.000000
1686.163049,7388.000000
1689.081010,6324.000000
1691.994556,5457.000000
1694.903686,4519.000000
1697.808400,3935.000000
1700.708699,3395.000000
