Wavelength (nm),Absorbance (AU)
901.663021,1.066445
905.592173,1.065266
909.516909,1.067854
913.437229,1.074384
917.353134,1.077091
921.264622,1.075137
925.171696,1.077546
929.074353,1.080062
932.972595,1.080484
938.163382,1.079006
942.051321,1.079953
945.934844,1.079010
949.813951,1.078378
953.688643,1.081013
957.558919,1.084293
961.424779,1.085165
965.286223,1.089354
969.143252,1.094281
972.995866,1.100318
978.125814,1.108715
981.968124,1.109363
985.806019,1.114355
989.639497,1.116644
993.468560,1.120276
997.293207,1.119743
1001.113439,1.119045
1004.929255,1.117441
1008.740655,1.116204
1012.547640,1.111334
1016.350208,1.108358
1021.413431,1.109589
1025.205697,1.106589
1028.993547,1.103542
1032.776981,1.102439
1036.556000,1.097135
1040.330603,1.094348
1044.100790,1.091897
1047.866561,1.091274
1051.627917,1.087731
1055.384857,1.086233
1060.387242,1.085363
1064.133879,1.082288
1067.876100,1.079599
1071.613906,1.079927
1075.347296,1.078892
1079.076270,1.075821
1082.800829,1.077128
1086.520972,1.075004
1090.236699,1.073493
1093.948010,1.074337
1097.654906,1.073649
1102.590565,1.073790
1106.287158,1.071674
1109.979334,1.070781
1113.667096,1.070665
1117.350441,1.072695
1121.029371,1.072511
1124.703885,1.074224
1128.373984,1.074945
1132.039667,1.081713
1135.700934,1.085777
1140.575755,1.095244
1144.226718,1.105534
1147.873267,1.114805
1151.515399,1.122675
1155.153116,1.135261
1158.786417,1.148912
1162.415303,1.159600
1166.039773,1.167888
1169.659827,1.178747
1173.275465,1.186342
1176.886688,1.195499
1181.694783,1.206377
1185.295703,1.212725
1188.892206,1.221442
1192.484295,1.225169
1196.071967,1.230314
1199.655224,1.233167
1203.234065,1.236233
1206.808491,1.238142
1210.378500,1.238446
1213.944094,1.235762
1218.691351,1.234249
1222.246642,1.232235
1225.797517,1.227532
1229.343977,1.224749
1232.886021,1.222660
1236.423649,1.220810
1239.956861,1.219112
1243.485658,1.216919
1247.010039,1.215221
1250.530005,1.213919
1254.045554,1.213039
1258.726085,1.213273
1262.231332,1.211067
1265.732163,1.208845
1269.228578,1.208649
1272.720577,1.206205
1276.208161,1.204676
1279.691329,1.202505
1283.170082,1.200816
1286.644418,1.200769
1290.114340,1.200158
1294.734032,1.198232
1298.193650,1.198954
1301.648852,1.197126
1305.099639,1.198252
1308.546010,1.200644
1311.987965,1.204821
1315.425504,1.207895
1318.858628,1.213485
1322.287336,1.219624
1325.711628,1.229098
1329.131505,1.236615
1333.684472,1.249884
1337.094045,1.262021
1340.499203,1.273630
1343.899945,1.288745
1347.296272,1.304050
1350.688183,1.316831
1354.075678,1.331566
1357.458757,1.347937
1360.837421,1.358338
1364.211669,1.369605
1367.581501,1.377180
1372.067742,1.390549
1375.427272,1.398652
1378.782385,1.410857
1382.133083,1.424368
1385.479365,1.437105
1388.821231,1.460676
1392.158682,1.483709
1395.491717,1.510306
1398.820337,1.540260
1402.144540,1.574311
1406.569943,1.619347
1409.883843,1.653399
1413.193328,1.682402
1416.498397,1.706415
1419.799051,1.731060
1423.095289,1.745359
1426.387111,1.756950
1429.674517,1.768218
1432.957508,1.777201
1436.236083,1.781834
1439.510242,1.786699
1443.868919,1.791700
1447.132775,1.782540
1450.392216,1.790938
1453.647240,1.793293
1456.897849,1.797116
1460.144043,1.794236
1463.385821,1.799491
1466.623183,1.794910
1469.856129,1.788221
1473.084660,1.798438
1477.382498,1.795062
1480.600726,1.791502
1483.814538,1.789951
1487.023934,1.790824
1490.228914,1.791288
1493.429479,1.790906
1496.625628,1.792109
1499.817361,1.785016
1503.004679,1.785944
1506.187581,1.782903
1509.366067,1.789173
1513.597180,1.782932
1516.765363,1.781465
1519.929131,1.783465
1523.088482,1.772095
1526.243418,1.776072
1529.393939,1.772164
1532.540044,1.773117
1535.681733,1.768553
1538.819006,1.774911
1541.951864,1.770919
1546.122138,1.773520
1549.244693,1.772578
1552.362831,1.773659
1555.476554,1.774228
1558.585862,1.767687
1561.690753,1.776743
1564.791230,1.761837
1567.887290,1.769175
1570.978935,1.775270
1574.066163,1.767334
1577.148977,1.769258
1581.252526,1.770321
1584.325036,1.776428
1587.393130,1.761889
1590.456809,1.763129
1593.516072,1.766946
1596.570919,1.761059
1599.621351,1.764974
1602.667367,1.754819
1605.708967,1.752807
1608.746152,1.757305
1612.788862,1.742775
1615.815744,1.732862
1618.838209,1.737086
1621.856260,1.735089
1624.869894,1.725895
1627.879113,1.734516
1630.883915,1.741209
1633.884303,1.720920
1636.880274,1.732494
1639.871830,1.713689
1642.858971,1.708544
1646.834956,1.710657
1649.811793,1.706534
1652.784214,1.702209
1655.752220,1.705034
1658.715810,1.683719
1661.674984,1.671672
1664.629742,1.643747
1667.580085,1.626721
1670.526013,1.587998
1673.467524,1.552335
1677.382671,1.524126
1680.313879,1.487295
1683.240672,1.456413
1686.163049,1.443236
1689.081010,1.439489
1691.994556,1.456046
1694.903686,1.475816
1697.808400,1.449527
1700.708699,1.472409
