Wavelength (nm),Sample Signal (unitless)
901.663021,10234.000000
905.592173,11178.000000
909.516909,11921.000000
913.437229,13044.000000
917.353134,14408.000000
921.264622,15967.000000
925.171696,17535.000000
929.074353,19505.000000
932.972595,21491.000000
938.163382,23784.000000
942.051321,25828.000000
945.934844,27616.000000
949.813951,29293.000000
953.688643,31112.000000
957.558919,32513.000000
961.424779,33809.000000
965.286223,35137.000000
969.143252,35867.000000
972.995866,36666.000000
978.125814,37374.000000
981.968124,37923.000000
985.806019,38336.000000
989.639497,38473.000000
993.468560,38427.000000
997.293207,38384.000000
1001.113439,38343.000000
1004.929255,38070.000000
1008.740655,38045.000000
1012.547640,38278.000000
1016.350208,38146.000000
1021.413431,38447.000000
1025.205697,38407.000000
1028.993547,38592.000000
1032.776981,38815.000000
1036.556000,39005.000000
1040.330603,39337.000000
1044.100790,39654.000000
1047.866561,40188.000000
1051.627917,40559.000000
1055.384857,40842.000000
1060.387242,41087.000000
1064.133879,41537.000000
1067.876100,41716.000000
1071.613906,42098.000000
1075.347296,42351.000000
1079.076270,42538.000000
1082.800829,42665.000000
1086.520972,43036.000000
1090.236699,43092.000000
1093.948010,43285.000000
1097.654906,43563.000000
1102.590565,43484.000000
1106.287158,43842.000000
1109.979334,43790.000000
1113.667096,43857.000000
1117.350441,43713.000000
1121.029371,43758.000000
1124.703885,43907.000000
1128.373984,43656.000000
1132.039667,43518.000000
1135.700934,43060.000000
1140.575755,42546.000000
1144.226718,42145.000000
1147.873267,41516.000000
1151.515399,41157.000000
1155.153116,40618.000000
1158.786417,40089.000000
1162.415303,39796.000000
1166.039773,39568.000000
1169.659827,39222.000000
1173.275465,39074.000000
1176.886688,39019.000000
1181.694783,38955.000000
1185.295703,38958.000000
1188.892206,39082.000000
1192.484295,39406.000000
1196.071967,39402.000000
1199.655224,39964.000000
1203.234065,40380.000000
1206.808491,40610.000000
1210.378500,41447.000000
1213.944094,42127.000000
1218.691351,43078.000000
1222.246642,44314.000000
1225.797517,45040.000000
1229.343977,46046.000000
1232.886021,46943.000000
1236.423649,47871.000000
1239.956861,48623.000000
1243.485658,49419.000000
1247.010039,50112.000000
1250.530005,50636.000000
1254.045554,51176.000000
1258.726085,52260.000000
1262.231332,52593.000000
1265.732163,53297.000000
1269.228578,53933.000000
1272.720577,54731.000000
1276.208161,55212.000000
1279.691329,55744.000000
1283.170082,56466.000000
1286.644418,56952.000000
1290.114340,57233.000000
1294.734032,57759.000000
1298.193650,57868.000000
1301.648852,58109.000000
1305.099639,58185.000000
1308.546010,58213.000000
1311.987965,58026.000000
1315.425504,57755.000000
1318.858628,57302.000000
1322.287336,56847.000000
1325.711628,56174.000000
1329.131505,55549.000000
1333.684472,54593.000000
1337.094045,53353.000000
1340.499203,52374.000000
1343.899945,51148.000000
1347.296272,50232.000000
1350.688183,48943.000000
1354.075678,47640.000000
1357.458757,46531.000000
1360.837421,45643.000000
1364.211669,44789.000000
1367.581501,44167.000000
1372.067742,43133.000000
1375.427272,42289.000000
1378.782385,41187.000000
1382.133083,40133.000000
1385.479365,38584.000000
1388.821231,37378.000000
1392.158682,36072.000000
1395.491717,34565.000000
1398.820337,33304.000000
1402.144540,31757.000000
1406.569943,29757.000000
1409.883843,28603.000000
1413.193328,27468.000000
1416.498397,26593.000000
1419.799051,25766.000000
1423.095289,25253.000000
1426.387111,24792.000000
1429.674517,24451.000000
1432.957508,24259.000000
1436.236083,23938.000000
1439.510242,23773.000000
1443.868919,23780.000000
1447.132775,23619.000000
1450.392216,23645.000000
1453.647240,23566.000000
1456.897849,23469.000000
1460.144043,23313.000000
1463.385821,23314.000000
1466.623183,23217.000000
1469.856129,23136.000000
1473.084660,23102.000000
1477.382498,23058.000000
1480.600726,23020.000000
1483.814538,22795.000000
1487.023934,22757.000000
1490.228914,22629.000000
1493.429479,22446.000000
1496.625628,22324.000000
1499.817361,22385.000000
1503.004679,22240.000000
1506.187581,22329.000000
1509.366067,22202.000000
1513.597180,21995.000000
1516.765363,21757.000000
1519.929131,21677.000000
1523.088482,21476.000000
1526.243418,21445.000000
1529.393939,21270.000000
1532.540044,20991.000000
1535.681733,20914.000000
1538.819006,20672.000000
1541.951864,20486.000000
1546.122138,20107.000000
1549.244693,19930.000000
1552.362831,19463.000000
1555.476554,19253.000000
1558.585862,18976.000000
1561.690753,18660.000000
1564.791230,18311.000000
1567.887290,17989.000000
1570.978935,17811.000000
1574.066163,17593.000000
1577.148977,17175.000000
1581.252526,17165.000000
1584.325036,16576.000000
1587.393130,16357.000000
1590.456809,16101.000000
1593.516072,15718.000000
1596.570919,15703.000000
1599.621351,15485.000000
1602.667367,15022.000000
1605.708967,14815.000000
1608.746152,14642.000000
1612.788862,14325.000000
1615.815744,14039.000000
1618.838209,13636.000000
1621.856260,13510.000000
1624.869894,13300.000000
1627.879113,12835.000000
1630.883915,12775.000000
1633.884303,12389.000000
1636.880274,12167.000000
1639.871830,11757.000000
1642.858971,11533.000000
1646.834956,11412.000000
1649.811793,10847.000000
1652.784214,10680.000000
1655.752220,10507.000000
1658.715810,10300.000000
1661.674984,10072.000000
1664.629742,9420.000000
1667.580085,9037.000000
1670.526013,8767.000000
1673.467524,8212.000000
1677.382671,7323.000000
1680.313879,6620.000000
1683.240672,5798.000000
1686.163049,4932.000000
1689.081010,4472.000000
1691.994556,3623.000000
1694.903686,3214.000000
1697.808400,2790.000000
1700.708699,2415.000000
