Wavelength (nm),Reflectance (AU)
901.663021,0.089794
905.592173,0.087532
909.516909,0.086651
913.437229,0.088637
917.353134,0.086423
921.264622,0.086063
925.171696,0.086905
929.074353,0.086713
932.972595,0.085955
938.163382,0.086032
942.051321,0.087226
945.934844,0.087799
949.813951,0.087878
953.688643,0.087611
957.558919,0.087441
961.424779,0.087527
965.286223,0.087194
969.143252,0.086518
972.995866,0.085895
978.125814,0.084836
981.968124,0.085129
985.806019,0.083849
989.639497,0.083665
993.468560,0.083211
997.293207,0.083237
1001.113439,0.083539
1004.929255,0.083681
1008.740655,0.083528
1012.547640,0.083643
1016.350208,0.084344
1021.413431,0.084481
1025.205697,0.084909
1028.993547,0.085160
1032.776981,0.085147
1036.556000,0.085997
1040.330603,0.085928
1044.100790,0.086231
1047.866561,0.086586
1051.627917,0.086574
1055.384857,0.086746
1060.387242,0.086882
1064.133879,0.086981
1067.876100,0.086857
1071.613906,0.086976
1075.347296,0.086685
1079.076270,0.087127
1082.800829,0.086782
1086.520972,0.087333
1090.236699,0.086852
1093.948010,0.086774
1097.654906,0.086742
1102.590565,0.086749
1106.287158,0.086780
1109.979334,0.086886
1113.667096,0.086680
1117.350441,0.086188
1121.029371,0.086397
1124.703885,0.085647
1128.373984,0.085358
1132.039667,0.084796
1135.700934,0.084120
1140.575755,0.082569
1144.226718,0.081982
1147.873267,0.080662
1151.515399,0.079242
1155.153116,0.077703
1158.786417,0.076558
1162.415303,0.075613
1166.039773,0.074512
1169.659827,0.073603
1173.275465,0.073041
1176.886688,0.071735
1181.694783,0.070716
1185.295703,0.070059
1188.892206,0.069566
1192.484295,0.069186
1196.071967,0.068810
1199.655224,0.068271
1203.234065,0.068193
1206.808491,0.067798
1210.378500,0.067876
1213.944094,0.068019
1218.691351,0.068417
1222.246642,0.068664
1225.797517,0.069246
1229.343977,0.069210
1232.886021,0.069218
1236.423649,0.069678
1239.956861,0.069699
1243.485658,0.069801
1247.010039,0.070045
1250.530005,0.070229
1254.045554,0.070192
1258.726085,0.070263
1262.231332,0.070405
1265.732163,0.070497
1269.228578,0.070329
1272.720577,0.070204
1276.208161,0.070785
1279.691329,0.070648
1283.170082,0.070906
1286.644418,0.071063
1290.114340,0.071236
1294.734032,0.071012
1298.193650,0.070935
1301.648852,0.070605
1305.099639,0.070448
1308.546010,0.070194
1311.987965,0.069888
1315.425504,0.069640
1318.858628,0.069197
1322.287336,0.068512
1325.711628,0.067663
1329.131505,0.066927
1333.684472,0.065801
1337.094045,0.064587
1340.499203,0.063803
1343.899945,0.062652
1347.296272,0.061330
1350.688183,0.060181
1354.075678,0.059203
1357.458757,0.058170
1360.837421,0.057192
1364.211669,0.056882
1367.581501,0.055737
1372.067742,0.055076
1375.427272,0.054397
1378.782385,0.053448
1382.133083,0.052702
1385.479365,0.051797
1388.821231,0.050801
1392.158682,0.049510
1395.491717,0.048054
1398.820337,0.046883
1402.144540,0.045251
1406.569943,0.043226
1409.883843,0.042020
1413.193328,0.040746
1416.498397,0.039811
1419.799051,0.039236
1423.095289,0.038452
1426.387111,0.038095
1429.674517,0.037580
1432.957508,0.037204
1436.236083,0.037018
1439.510242,0.036841
1443.868919,0.036470
1447.132775,0.036337
1450.392216,0.036166
1453.647240,0.036017
1456.897849,0.036072
1460.144043,0.035812
1463.385821,0.035761
1466.623183,0.035733
1469.856129,0.035721
1473.084660,0.035781
1477.382498,0.035800
1480.600726,0.035987
1483.814538,0.035973
1487.023934,0.036146
1490.228914,0.036315
1493.429479,0.036264
1496.625628,0.036311
1499.817361,0.036484
1503.004679,0.036253
1506.187581,0.036226
1509.366067,0.036242
1513.597180,0.036448
1516.765363,0.036618
1519.929131,0.036840
1523.088482,0.036592
1526.243418,0.036833
1529.393939,0.036784
1532.540044,0.037041
1535.681733,0.036688
1538.819006,0.037016
1541.951864,0.037044
1546.122138,0.036944
1549.244693,0.036758
1552.362831,0.036740
1555.476554,0.036800
1558.585862,0.036887
1561.690753,0.037240
1564.791230,0.036961
1567.887290,0.037286
1570.978935,0.037104
1574.066163,0.037615
1577.148977,0.037497
1581.252526,0.037229
1584.325036,0.037714
1587.393130,0.037700
1590.456809,0.037710
1593.516072,0.038078
1596.570919,0.037981
1599.621351,0.038015
1602.667367,0.038507
1605.708967,0.038102
1608.746152,0.038392
1612.788862,0.038509
1615.815744,0.038889
1618.838209,0.038901
1621.856260,0.039087
1624.869894,0.039296
1627.879113,0.039499
1630.883915,0.039423
1633.884303,0.039960
1636.880274,0.039964
1639.871830,0.040006
1642.858971,0.040178
1646.834956,0.040765
1649.811793,0.040429
1652.784214,0.041215
1655.752220,0.041745
1658.715810,0.042044
1661.674984,0.044496
1664.629742,0.046371
1667.580085,0.049565
1670.526013,0.054059
1673.467524,0.059290
1677.382671,0.065316
1680.313879,0.071426
1683.240672,0.073160
1686.163049,0.077893
1689.081010,0.079226
1691.994556,0.077755
1694.903686,0.077514
1697.808400,0.074422
1700.708699,0.074882
