Wavelength (nm),Absorbance (AU)
901.663021,0.966625
905.592173,0.975843
909.516909,0.971414
913.437229,0.977394
917.353134,0.976286
921.264622,0.978998
925.171696,0.980554
929.074353,0.979266
932.972595,0.975129
938.163382,0.973164
942.051321,0.972318
945.934844,0.973137
949.813951,0.972164
953.688643,0.970428
957.558919,0.971382
961.424779,0.973512
965.286223,0.973369
969.143252,0.977244
972.995866,0.980506
978.125814,0.986228
981.968124,0.989362
985.806019,0.991711
989.639497,0.994159
993.468560,0.995858
997.293207,0.996015
1001.113439,0.994634
1004.929255,0.993751
1008.740655,0.989746
1012.547640,0.989124
1016.350208,0.988662
1021.413431,0.986358
1025.205697,0.982173
1028.993547,0.981115
1032.776981,0.976845
1036.556000,0.975644
1040.330603,0.973557
1044.100790,0.972729
1047.866561,0.969539
1051.627917,0.969932
1055.384857,0.968392
1060.387242,0.966785
1064.133879,0.965341
1067.876100,0.964316
1071.613906,0.962095
1075.347296,0.962155
1079.076270,0.960979
1082.800829,0.960664
1086.520972,0.959232
1090.236699,0.959913
1093.948010,0.957937
1097.654906,0.959397
1102.590565,0.958530
1106.287158,0.958448
1109.979334,0.958573
1113.667096,0.958981
1117.350441,0.960656
1121.029371,0.959825
1124.703885,0.961514
1128.373984,0.965254
1132.039667,0.969467
1135.700934,0.973335
1140.575755,0.982189
1144.226718,0.988992
1147.873267,0.998238
1151.515399,1.007408
1155.153116,1.018552
1158.786417,1.027433
1162.415303,1.036791
1166.039773,1.045829
1169.659827,1.053867
1173.275465,1.063160
1176.886688,1.068969
1181.694783,1.079177
1185.295703,1.085439
1188.892206,1.092574
1192.484295,1.096082
1196.071967,1.100300
1199.655224,1.102684
1203.234065,1.104263
1206.808491,1.108698
1210.378500,1.106448
1213.944094,1.105162
1218.691351,1.102969
1222.246642,1.099225
1225.797517,1.096240
1229.343977,1.091735
1232.886021,1.089947
1236.423649,1.087414
1239.956861,1.087540
1243.485658,1.083476
1247.010039,1.080186
1250.530005,1.080346
1254.045554,1.079487
1258.726085,1.077278
1262.231332,1.078109
1265.732163,1.076256
1269.228578,1.074368
1272.720577,1.072773
1276.208161,1.072595
1279.691329,1.070390
1283.170082,1.068555
1286.644418,1.065793
1290.114340,1.064887
1294.734032,1.063600
1298.193650,1.064643
1301.648852,1.064436
1305.099639,1.064543
1308.546010,1.067979
1311.987965,1.069848
1315.425504,1.074079
1318.858628,1.076648
1322.287336,1.082345
1325.711628,1.088066
1329.131505,1.095492
1333.684472,1.107742
1337.094045,1.118134
1340.499203,1.128935
1343.899945,1.140422
1347.296272,1.152773
1350.688183,1.167722
1354.075678,1.179340
1357.458757,1.189102
1360.837421,1.201863
1364.211669,1.210264
1367.581501,1.218490
1372.067742,1.230270
1375.427272,1.239135
1378.782385,1.246047
1382.133083,1.259630
1385.479365,1.276144
1388.821231,1.292613
1392.158682,1.311765
1395.491717,1.339261
1398.820337,1.367328
1402.144540,1.395658
1406.569943,1.439701
1409.883843,1.471988
1413.193328,1.499436
1416.498397,1.524449
1419.799051,1.548104
1423.095289,1.567948
1426.387111,1.581184
1429.674517,1.591687
1432.957508,1.602287
1436.236083,1.608898
1439.510242,1.614825
1443.868919,1.622228
1447.132775,1.625351
1450.392216,1.624707
1453.647240,1.634068
1456.897849,1.633846
1460.144043,1.630351
1463.385821,1.634277
1466.623183,1.641342
1469.856129,1.634827
1473.084660,1.633866
1477.382498,1.635299
1480.600726,1.635906
1483.814538,1.631988
1487.023934,1.635948
1490.228914,1.629374
1493.429479,1.635400
1496.625628,1.627190
1499.817361,1.631183
1503.004679,1.628408
1506.187581,1.624908
1509.366067,1.624063
1513.597180,1.621306
1516.765363,1.621297
1519.929131,1.618989
1523.088482,1.619079
1526.243418,1.613251
1529.393939,1.616695
1532.540044,1.618869
1535.681733,1.617856
1538.819006,1.612379
1541.951864,1.614301
1546.122138,1.613158
1549.244693,1.617055
1552.362831,1.615085
1555.476554,1.612222
1558.585862,1.619514
1561.690753,1.613098
1564.791230,1.611906
1567.887290,1.614302
1570.978935,1.609344
1574.066163,1.609059
1577.148977,1.616799
1581.252526,1.611957
1584.325036,1.607724
1587.393130,1.598689
1590.456809,1.603097
1593.516072,1.603016
1596.570919,1.604469
1599.621351,1.602415
1602.667367,1.599717
1605.708967,1.594951
1608.746152,1.596144
1612.788862,1.590114
1615.815744,1.584374
1618.838209,1.582914
1621.856260,1.581798
1624.869894,1.577181
1627.879113,1.566686
1630.883915,1.559186
1633.884303,1.564009
1636.880274,1.557879
1639.871830,1.561284
1642.858971,1.556531
1646.834956,1.554659
1649.811793,1.549378
1652.784214,1.538605
1655.752220,1.526207
1658.715810,1.517283
1661.674984,1.506443
1664.629742,1.489229
1667.580085,1.466942
1670.526013,1.439130
1673.467524,1.402611
1677.382671,1.354844
1680.313879,1.354160
1683.240672,1.317433
1686.163049,1.329668
1689.081010,1.325784
1691.994556,1.341900
1694.903686,1.340497
1697.808400,1.319129
1700.708699,1.349558
