Wavelength (nm),Absorbance (AU)
901.663021,0.971795
905.592173,0.973927
909.516909,0.975721
913.437229,0.973915
917.353134,0.978322
921.264622,0.978089
925.171696,0.978051
929.074353,0.979364
932.972595,0.975712
938.163382,0.972374
942.051321,0.973498
945.934844,0.971478
949.813951,0.971044
953.688643,0.965408
957.558919,0.967380
961.424779,0.969251
965.286223,0.970238
969.143252,0.971518
972.995866,0.974686
978.125814,0.976997
981.968124,0.980420
985.806019,0.982048
989.639497,0.984249
993.468560,0.986843
997.293207,0.988420
1001.113439,0.986445
1004.929255,0.985278
1008.740655,0.985078
1012.547640,0.982069
1016.350208,0.981938
1021.413431,0.978746
1025.205697,0.975662
1028.993547,0.977717
1032.776981,0.974729
1036.556000,0.970960
1040.330603,0.972360
1044.100790,0.970058
1047.866561,0.971212
1051.627917,0.968699
1055.384857,0.967218
1060.387242,0.967222
1064.133879,0.967049
1067.876100,0.967407
1071.613906,0.964500
1075.347296,0.965392
1079.076270,0.964502
1082.800829,0.964112
1086.520972,0.963406
1090.236699,0.962406
1093.948010,0.963147
1097.654906,0.962853
1102.590565,0.962380
1106.287158,0.962486
1109.979334,0.962399
1113.667096,0.962152
1117.350441,0.963572
1121.029371,0.964262
1124.703885,0.966476
1128.373984,0.968350
1132.039667,0.971896
1135.700934,0.973917
1140.575755,0.981565
1144.226718,0.987065
1147.873267,0.992127
1151.515399,0.999199
1155.153116,1.008335
1158.786417,1.015923
1162.415303,1.023746
1166.039773,1.030620
1169.659827,1.034916
1173.275465,1.042576
1176.886688,1.046943
1181.694783,1.054519
1185.295703,1.058504
1188.892206,1.063800
1192.484295,1.065703
1196.071967,1.070377
1199.655224,1.072943
1203.234065,1.075516
1206.808491,1.075273
1210.378500,1.075664
1213.944094,1.076038
1218.691351,1.074439
1222.246642,1.070811
1225.797517,1.069059
1229.343977,1.067568
1232.886021,1.066204
1236.423649,1.062638
1239.956861,1.061415
1243.485658,1.060924
1247.010039,1.058884
1250.530005,1.058829
1254.045554,1.058517
1258.726085,1.057835
1262.231332,1.057974
1265.732163,1.057040
1269.228578,1.056336
1272.720577,1.054562
1276.208161,1.054328
1279.691329,1.054171
1283.170082,1.052683
1286.644418,1.052932
1290.114340,1.051714
1294.734032,1.050851
1298.193650,1.050821
1301.648852,1.051858
1305.099639,1.051791
1308.546010,1.053299
1311.987965,1.055686
1315.425504,1.059939
1318.858628,1.060828
1322.287336,1.065669
1325.711628,1.070135
1329.131505,1.075955
1333.684472,1.085679
1337.094045,1.091993
1340.499203,1.101048
1343.899945,1.107721
1347.296272,1.118471
1350.688183,1.128038
1354.075678,1.137866
1357.458757,1.147930
1360.837421,1.155318
1364.211669,1.161582
1367.581501,1.167158
1372.067742,1.174457
1375.427272,1.179244
1378.782385,1.188067
1382.133083,1.196860
1385.479365,1.204695
1388.821231,1.216308
1392.158682,1.233302
1395.491717,1.248746
1398.820337,1.266039
1402.144540,1.286015
1406.569943,1.316211
1409.883843,1.334063
1413.193328,1.353746
1416.498397,1.375820
1419.799051,1.389172
1423.095289,1.398478
1426.387111,1.414996
1429.674517,1.422411
1432.957508,1.427348
1436.236083,1.438278
1439.510242,1.441728
1443.868919,1.449474
1447.132775,1.450016
1450.392216,1.456366
1453.647240,1.457294
1456.897849,1.458966
1460.144043,1.462873
1463.385821,1.463129
1466.623183,1.466711
1469.856129,1.468675
1473.084660,1.468554
1477.382498,1.467268
1480.600726,1.468114
1483.814538,1.468716
1487.023934,1.470468
1490.228914,1.465176
1493.429479,1.468768
1496.625628,1.465930
1499.817361,1.465666
1503.004679,1.463699
1506.187581,1.460468
1509.366067,1.463039
1513.597180,1.456321
1516.765363,1.458525
1519.929131,1.456056
1523.088482,1.453163
1526.243418,1.453105
1529.393939,1.449154
1532.540044,1.450158
1535.681733,1.449919
1538.819006,1.447270
1541.951864,1.448435
1546.122138,1.451046
1549.244693,1.447039
1552.362831,1.450369
1555.476554,1.448444
1558.585862,1.447443
1561.690753,1.448321
1564.791230,1.449411
1567.887290,1.450575
1570.978935,1.447964
1574.066163,1.450288
1577.148977,1.446605
1581.252526,1.441921
1584.325036,1.442387
1587.393130,1.442263
1590.456809,1.437900
1593.516072,1.440728
1596.570919,1.433740
1599.621351,1.431282
1602.667367,1.430847
1605.708967,1.429410
1608.746152,1.424838
1612.788862,1.422629
1615.815744,1.420851
1618.838209,1.419272
1621.856260,1.416969
1624.869894,1.415384
1627.879113,1.411928
1630.883915,1.409935
1633.884303,1.406844
1636.880274,1.414580
1639.871830,1.410735
1642.858971,1.400867
1646.834956,1.395199
1649.811793,1.396587
1652.784214,1.389078
1655.752220,1.380796
1658.715810,1.369398
1661.674984,1.350244
1664.629742,1.336965
1667.580085,1.311418
1670.526013,1.280885
1673.467524,1.236104
1677.382671,1.201951
1680.313879,1.166463
1683.240672,1.156976
1686.163049,1.146083
1689.081010,1.129157
1691.994556,1.168181
1694.903686,1.150229
1697.808400,1.139766
1700.708699,1.171206
