Wavelength (nm),Reflectance (AU)
901.663021,0.111786
905.592173,0.112665
909.516909,0.111721
913.437229,0.112637
917.353134,0.111142
921.264622,0.110504
925.171696,0.110604
929.074353,0.110503
932.972595,0.110491
938.163382,0.110965
942.051321,0.111237
945.934844,0.110243
949.813951,0.110567
953.688643,0.110331
957.558919,0.109732
961.424779,0.109169
965.286223,0.108376
969.143252,0.107534
972.995866,0.106176
978.125814,0.104776
981.968124,0.104071
985.806019,0.103040
989.639497,0.102173
993.468560,0.101798
997.293207,0.101275
1001.113439,0.101494
1004.929255,0.101587
1008.740655,0.102085
1012.547640,0.102192
1016.350208,0.103168
1021.413431,0.102846
1025.205697,0.103155
1028.993547,0.103988
1032.776981,0.103740
1036.556000,0.104710
1040.330603,0.105047
1044.100790,0.104987
1047.866561,0.105611
1051.627917,0.106140
1055.384857,0.106254
1060.387242,0.106046
1064.133879,0.106442
1067.876100,0.106916
1071.613906,0.106953
1075.347296,0.106723
1079.076270,0.106954
1082.800829,0.106970
1086.520972,0.106980
1090.236699,0.107141
1093.948010,0.107114
1097.654906,0.106946
1102.590565,0.107006
1106.287158,0.106769
1109.979334,0.107020
1113.667096,0.106840
1117.350441,0.106475
1121.029371,0.105846
1124.703885,0.105804
1128.373984,0.105732
1132.039667,0.104525
1135.700934,0.103674
1140.575755,0.102136
1144.226718,0.100617
1147.873267,0.099224
1151.515399,0.097451
1155.153116,0.095812
1158.786417,0.093920
1162.415303,0.092484
1166.039773,0.090429
1169.659827,0.089575
1173.275465,0.088337
1176.886688,0.087123
1181.694783,0.085485
1185.295703,0.084355
1188.892206,0.083437
1192.484295,0.082569
1196.071967,0.082094
1199.655224,0.081212
1203.234065,0.081167
1206.808491,0.080730
1210.378500,0.080617
1213.944094,0.080536
1218.691351,0.080854
1222.246642,0.081386
1225.797517,0.081868
1229.343977,0.082282
1232.886021,0.082695
1236.423649,0.082809
1239.956861,0.083315
1243.485658,0.083521
1247.010039,0.083436
1250.530005,0.083638
1254.045554,0.083606
1258.726085,0.083669
1262.231332,0.083852
1265.732163,0.083745
1269.228578,0.084139
1272.720577,0.083994
1276.208161,0.084545
1279.691329,0.084604
1283.170082,0.084675
1286.644418,0.084900
1290.114340,0.085131
1294.734032,0.085083
1298.193650,0.085186
1301.648852,0.085111
1305.099639,0.084993
1308.546010,0.084636
1311.987965,0.084401
1315.425504,0.083604
1318.858628,0.082830
1322.287336,0.082140
1325.711628,0.081262
1329.131505,0.080135
1333.684472,0.078233
1337.094045,0.076763
1340.499203,0.075313
1343.899945,0.073810
1347.296272,0.071960
1350.688183,0.070144
1354.075678,0.068580
1357.458757,0.066879
1360.837421,0.065269
1364.211669,0.064226
1367.581501,0.063130
1372.067742,0.062131
1375.427272,0.060789
1378.782385,0.059875
1382.133083,0.058824
1385.479365,0.057138
1388.821231,0.055322
1392.158682,0.052768
1395.491717,0.050538
1398.820337,0.047910
1402.144540,0.044478
1406.569943,0.040719
1409.883843,0.037787
1413.193328,0.035014
1416.498397,0.032739
1419.799051,0.030496
1423.095289,0.028799
1426.387111,0.027646
1429.674517,0.026688
1432.957508,0.025577
1436.236083,0.025171
1439.510242,0.024467
1443.868919,0.023888
1447.132775,0.023579
1450.392216,0.023476
1453.647240,0.023185
1456.897849,0.023022
1460.144043,0.023129
1463.385821,0.023040
1466.623183,0.023019
1469.856129,0.022686
1473.084660,0.022845
1477.382498,0.022788
1480.600726,0.022847
1483.814538,0.022844
1487.023934,0.023008
1490.228914,0.023005
1493.429479,0.023206
1496.625628,0.023321
1499.817361,0.023485
1503.004679,0.023434
1506.187581,0.023640
1509.366067,0.023883
1513.597180,0.024108
1516.765363,0.023659
1519.929131,0.024132
1523.088482,0.024186
1526.243418,0.024272
1529.393939,0.024388
1532.540044,0.024470
1535.681733,0.024679
1538.819006,0.024715
1541.951864,0.024348
1546.122138,0.024160
1549.244693,0.024497
1552.362831,0.024380
1555.476554,0.024143
1558.585862,0.024229
1561.690753,0.024458
1564.791230,0.024368
1567.887290,0.024309
1570.978935,0.024109
1574.066163,0.024229
1577.148977,0.024186
1581.252526,0.024261
1584.325036,0.024002
1587.393130,0.024259
1590.456809,0.024744
1593.516072,0.024548
1596.570919,0.024757
1599.621351,0.024515
1602.667367,0.024980
1605.708967,0.025205
1608.746152,0.025468
1612.788862,0.025757
1615.815744,0.025764
1618.838209,0.025989
1621.856260,0.025831
1624.869894,0.025858
1627.879113,0.026288
1630.883915,0.026494
1633.884303,0.025982
1636.880274,0.026863
1639.871830,0.026740
1642.858971,0.027282
1646.834956,0.027525
1649.811793,0.028217
1652.784214,0.028123
1655.752220,0.028623
1658.715810,0.028893
1661.674984,0.029848
1664.629742,0.029844
1667.580085,0.031769
1670.526013,0.032453
1673.467524,0.034449
1677.382671,0.036036
1680.313879,0.036138
1683.240672,0.036530
1686.163049,0.033385
1689.081010,0.035373
1691.994556,0.030883
1694.903686,0.033905
1697.808400,0.029040
1700.708699,0.033616
