Wavelength (nm),Absorbance (AU)
901.663021,0.963916
905.592173,0.964706
909.516909,0.973515
913.437229,0.976551
917.353134,0.980874
921.264622,0.979741
925.171696,0.986965
929.074353,0.984883
932.972595,0.987630
938.163382,0.985874
942.051321,0.988492
945.934844,0.986132
949.813951,0.987321
953.688643,0.986470
957.558919,0.987636
961.424779,0.992746
965.286223,0.993483
969.143252,0.997220
972.995866,1.001058
978.125814,1.006025
981.968124,1.011066
985.806019,1.015117
989.639497,1.017645
993.468560,1.018735
997.293207,1.021949
1001.113439,1.020074
1004.929255,1.020447
1008.740655,1.019661
1012.547640,1.017539
1016.350208,1.015781
1021.413431,1.015493
1025.205697,1.011958
1028.993547,1.012643
1032.776981,1.009735
1036.556000,1.005311
1040.330603,1.005776
1044.100790,1.006546
1047.866561,1.005784
1051.627917,1.003044
1055.384857,1.000642
1060.387242,1.000626
1064.133879,0.999188
1067.876100,0.997413
1071.613906,0.996080
1075.347296,0.996007
1079.076270,0.994403
1082.800829,0.993878
1086.520972,0.996555
1090.236699,0.993690
1093.948010,0.993292
1097.654906,0.992694
1102.590565,0.991989
1106.287158,0.991931
1109.979334,0.992187
1113.667096,0.993058
1117.350441,0.994882
1121.029371,0.997029
1124.703885,0.998255
1128.373984,1.001043
1132.039667,1.003633
1135.700934,1.006455
1140.575755,1.014566
1144.226718,1.020113
1147.873267,1.029498
1151.515399,1.036833
1155.153116,1.044110
1158.786417,1.054457
1162.415303,1.060609
1166.039773,1.067625
1169.659827,1.074610
1173.275465,1.079478
1176.886688,1.087659
1181.694783,1.095946
1185.295703,1.103255
1188.892206,1.104759
1192.484295,1.110961
1196.071967,1.113002
1199.655224,1.117128
1203.234065,1.117499
1206.808491,1.119984
1210.378500,1.119765
1213.944094,1.120888
1218.691351,1.122219
1222.246642,1.113705
1225.797517,1.112021
1229.343977,1.111076
1232.886021,1.108428
1236.423649,1.107557
1239.956861,1.107014
1243.485658,1.105851
1247.010039,1.103974
1250.530005,1.104415
1254.045554,1.102186
1258.726085,1.101971
1262.231332,1.102115
1265.732163,1.102424
1269.228578,1.101872
1272.720577,1.101094
1276.208161,1.100023
1279.691329,1.098491
1283.170082,1.098653
1286.644418,1.097424
1290.114340,1.098770
1294.734032,1.098334
1298.193650,1.098182
1301.648852,1.100008
1305.099639,1.100012
1308.546010,1.102478
1311.987965,1.104011
1315.425504,1.107399
1318.858628,1.112171
1322.287336,1.117118
1325.711628,1.121001
1329.131505,1.128513
1333.684472,1.139089
1337.094045,1.146688
1340.499203,1.156737
1343.899945,1.164952
1347.296272,1.176398
1350.688183,1.187679
1354.075678,1.199650
1357.458757,1.210005
1360.837421,1.219002
1364.211669,1.226488
1367.581501,1.233680
1372.067742,1.241987
1375.427272,1.251629
1378.782385,1.257623
1382.133083,1.270342
1385.479365,1.284541
1388.821231,1.298954
1392.158682,1.320921
1395.491717,1.342762
1398.820337,1.368784
1402.144540,1.398388
1406.569943,1.445559
1409.883843,1.486085
1413.193328,1.521482
1416.498397,1.556772
1419.799051,1.593737
1423.095289,1.620048
1426.387111,1.642081
1429.674517,1.666915
1432.957508,1.687557
1436.236083,1.697515
1439.510242,1.708698
1443.868919,1.723297
1447.132775,1.728282
1450.392216,1.734294
1453.647240,1.733853
1456.897849,1.739832
1460.144043,1.739603
1463.385821,1.741590
1466.623183,1.741003
1469.856129,1.739210
1473.084660,1.736346
1477.382498,1.739480
1480.600726,1.737158
1483.814538,1.728343
1487.023934,1.726379
1490.228914,1.724170
1493.429479,1.726403
1496.625628,1.716587
1499.817361,1.721510
1503.004679,1.719009
1506.187581,1.713088
1509.366067,1.707809
1513.597180,1.701096
1516.765363,1.699733
1519.929131,1.688267
1523.088482,1.687538
1526.243418,1.688215
1529.393939,1.682302
1532.540044,1.683367
1535.681733,1.683735
1538.819006,1.680250
1541.951864,1.681047
1546.122138,1.682968
1549.244693,1.682705
1552.362831,1.684359
1555.476554,1.680032
1558.585862,1.682802
1561.690753,1.684056
1564.791230,1.676602
1567.887290,1.680197
1570.978935,1.679880
1574.066163,1.678532
1577.148977,1.678767
1581.252526,1.669719
1584.325036,1.670669
1587.393130,1.673718
1590.456809,1.667209
1593.516072,1.665301
1596.570919,1.656384
1599.621351,1.658456
1602.667367,1.649786
1605.708967,1.651388
1608.746152,1.636177
1612.788862,1.645518
1615.815744,1.629495
1618.838209,1.630765
1621.856260,1.635076
1624.869894,1.625507
1627.879113,1.625482
1630.883915,1.612753
1633.884303,1.605425
1636.880274,1.618803
1639.871830,1.598754
1642.858971,1.597307
1646.834956,1.592661
1649.811793,1.588522
1652.784214,1.584524
1655.752220,1.579170
1658.715810,1.555921
1661.674984,1.533416
1664.629742,1.523757
1667.580085,1.490887
1670.526013,1.463802
1673.467524,1.414446
1677.382671,1.381943
1680.313879,1.338693
1683.240672,1.304577
1686.163049,1.330154
1689.081010,1.302666
1691.994556,1.291236
1694.903686,1.317919
1697.808400,1.327562
1700.708699,1.322430
