Wavelength (nm),Sample Signal (unitless)
901.663021,16565.000000
905.592173,18145.000000
909.516909,19657.000000
913.437229,21505.000000
917.353134,23549.000000
921.264622,25999.000000
925.171696,28899.000000
929.074353,32117.000000
932.972595,35333.000000
938.163382,39345.000000
942.051321,42339.000000
945.934844,45110.000000
949.813951,47876.000000
953.688643,50456.000000
957.558919,52885.000000
961.424779,55181.000000
965.286223,56772.000000
969.143252,58258.000000
972.995866,59391.000000
978.125814,60628.000000
981.968124,61216.000000
985.806019,61732.000000
989.639497,62338.000000
993.468560,62427.000000
997.293207,61858.000000
1001.113439,61890.000000
1004.929255,61585.000000
1008.740655,61559.000000
1012.547640,61426.000000
1016.350208,61679.000000
1021.413431,61826.000000
1025.205697,62202.000000
1028.993547,62518.000000
1032.776981,62652.000000
1036.556000,63262.000000
1040.330603,63983.000000
1044.100790,64474.000000
1047.866561,65012.000000
1051.627917,65667.000000
1055.384857,66325.000000
1060.387242,67016.000000
1064.133879,67751.000000
1067.876100,68300.000000
1071.613906,68821.000000
1075.347296,69368.000000
1079.076270,69769.000000
1082.800829,70148.000000
1086.520972,70672.000000
1090.236699,70978.000000
1093.948010,71480.000000
1097.654906,71786.000000
1102.590565,72254.000000
1106.287158,72624.000000
1109.979334,72760.000000
1113.667096,72798.000000
1117.350441,73113.000000
1121.029371,73310.000000
1124.703885,73307.000000
1128.373984,73083.000000
1132.039667,73025.000000
1135.700934,72599.000000
1140.575755,72121.000000
1144.226718,71397.000000
1147.873267,70877.000000
1151.515399,69931.000000
1155.153116,69157.000000
1158.786417,68318.000000
1162.415303,67722.000000
1166.039773,67454.000000
1169.659827,67133.000000
1173.275465,66670.000000
1176.886688,66467.000000
1181.694783,66232.000000
1185.295703,66412.000000
1188.892206,66644.000000
1192.484295,66936.000000
1196.071967,67135.000000
1199.655224,67735.000000
1203.234065,68429.000000
1206.808491,69159.000000
1210.378500,70161.000000
1213.944094,71181.000000
1218.691351,73294.000000
1222.246642,74791.000000
1225.797517,76409.000000
1229.343977,78281.000000
1232.886021,79522.000000
1236.423649,80742.000000
1239.956861,82475.000000
1243.485658,83660.000000
1247.010039,84731.000000
1250.530005,85696.000000
1254.045554,86579.000000
1258.726085,87805.000000
1262.231332,88649.000000
1265.732163,89703.000000
1269.228578,90702.000000
1272.720577,91780.000000
1276.208161,92524.000000
1279.691329,93629.000000
1283.170082,94395.000000
1286.644418,95071.000000
1290.114340,95752.000000
1294.734032,96533.000000
1298.193650,96967.000000
1301.648852,97215.000000
1305.099639,97297.000000
1308.546010,97253.000000
1311.987965,97038.000000
1315.425504,96506.000000
1318.858628,95859.000000
1322.287336,95025.000000
1325.711628,94027.000000
1329.131505,92674.000000
1333.684472,90494.000000
1337.094045,88966.000000
1340.499203,86894.000000
1343.899945,85032.000000
1347.296272,83023.000000
1350.688183,80874.000000
1354.075678,78305.000000
1357.458757,76502.000000
1360.837421,74548.000000
1364.211669,72850.000000
1367.581501,71503.000000
1372.067742,69744.000000
1375.427272,68046.000000
1378.782385,66250.000000
1382.133083,64194.000000
1385.479365,61675.000000
1388.821231,59328.000000
1392.158682,56378.000000
1395.491717,53506.000000
1398.820337,50383.000000
1402.144540,47105.000000
1406.569943,42539.000000
1409.883843,39201.000000
1413.193328,36106.000000
1416.498397,33092.000000
1419.799051,30641.000000
1423.095289,28642.000000
1426.387111,26768.000000
1429.674517,25437.000000
1432.957508,24147.000000
1436.236083,23317.000000
1439.510242,22574.000000
1443.868919,22093.000000
1447.132775,21743.000000
1450.392216,21408.000000
1453.647240,21256.000000
1456.897849,21234.000000
1460.144043,21154.000000
1463.385821,20976.000000
1466.623183,20955.000000
1469.856129,20774.000000
1473.084660,20806.000000
1477.382498,20673.000000
1480.600726,20633.000000
1483.814538,20913.000000
1487.023934,20775.000000
1490.228914,20966.000000
1493.429479,21068.000000
1496.625628,21141.000000
1499.817361,21165.000000
1503.004679,21288.000000
1506.187581,21238.000000
1509.366067,21240.000000
1513.597180,21488.000000
1516.765363,21192.000000
1519.929131,21229.000000
1523.088482,21281.000000
1526.243418,21167.000000
1529.393939,21066.000000
1532.540044,20929.000000
1535.681733,20805.000000
1538.819006,20458.000000
1541.951864,20575.000000
1546.122138,19947.000000
1549.244693,19891.000000
1552.362831,19417.000000
1555.476554,19183.000000
1558.585862,18743.000000
1561.690753,18573.000000
1564.791230,18425.000000
1567.887290,18026.000000
1570.978935,17888.000000
1574.066163,17303.000000
1577.148977,17397.000000
1581.252526,17031.000000
1584.325036,16821.000000
1587.393130,16608.000000
1590.456809,16568.000000
1593.516072,16110.000000
1596.570919,16049.000000
1599.621351,15776.000000
1602.667367,15543.000000
1605.708967,15518.000000
1608.746152,15179.000000
1612.788862,14968.000000
1615.815744,14837.000000
1618.838209,14715.000000
1621.856260,14416.000000
1624.869894,14317.000000
1627.879113,14094.000000
1630.883915,13863.000000
1633.884303,13709.000000
1636.880274,13456.000000
1639.871830,13196.000000
1642.858971,13020.000000
1646.834956,12521.000000
1649.811793,12341.000000
1652.784214,12003.000000
1655.752220,11830.000000
1658.715810,11484.000000
1661.674984,11082.000000
1664.629742,10555.000000
1667.580085,10243.000000
1670.526013,9643.000000
1673.467524,8908.000000
1677.382671,7767.000000
1680.313879,6930.000000
1683.240672,5905.000000
1686.163049,5220.000000
1689.081010,4453.000000
1691.994556,3606.000000
1694.903686,3233.000000
1697.808400,2561.000000
1700.708699,2190.000000
