Wavelength (nm),Reflectance (AU)
901.663021,0.164643
905.592173,0.164298
909.516909,0.161437
913.437229,0.160984
917.353134,0.160619
921.264622,0.159431
925.171696,0.158331
929.074353,0.158096
932.972595,0.158466
938.163382,0.160040
942.051321,0.160505
945.934844,0.161865
949.813951,0.162159
953.688643,0.163282
957.558919,0.163644
961.424779,0.163929
965.286223,0.164069
969.143252,0.163668
972.995866,0.163962
978.125814,0.162939
981.968124,0.163167
985.806019,0.162410
989.639497,0.162149
993.468560,0.161342
997.293207,0.161839
1001.113439,0.162694
1004.929255,0.162967
1008.740655,0.163453
1012.547640,0.163982
1016.350208,0.164431
1021.413431,0.165242
1025.205697,0.165339
1028.993547,0.165562
1032.776981,0.166213
1036.556000,0.166553
1040.330603,0.166895
1044.100790,0.166756
1047.866561,0.167197
1051.627917,0.167165
1055.384857,0.167563
1060.387242,0.167385
1064.133879,0.166936
1067.876100,0.167256
1071.613906,0.167372
1075.347296,0.167273
1079.076270,0.166949
1082.800829,0.166568
1086.520972,0.166410
1090.236699,0.166200
1093.948010,0.165694
1097.654906,0.165648
1102.590565,0.165181
1106.287158,0.164834
1109.979334,0.164249
1113.667096,0.163892
1117.350441,0.163673
1121.029371,0.162979
1124.703885,0.162131
1128.373984,0.161031
1132.039667,0.160763
1135.700934,0.159258
1140.575755,0.157526
1144.226718,0.155596
1147.873267,0.153734
1151.515399,0.151933
1155.153116,0.149649
1158.786417,0.147829
1162.415303,0.146020
1166.039773,0.144421
1169.659827,0.142665
1173.275465,0.141086
1176.886688,0.139840
1181.694783,0.138278
1185.295703,0.137480
1188.892206,0.136412
1192.484295,0.135488
1196.071967,0.134715
1199.655224,0.133859
1203.234065,0.133118
1206.808491,0.132872
1210.378500,0.132883
1213.944094,0.132874
1218.691351,0.133353
1222.246642,0.134181
1225.797517,0.134304
1229.343977,0.135233
1232.886021,0.135567
1236.423649,0.136386
1239.956861,0.136506
1243.485658,0.136325
1247.010039,0.137099
1250.530005,0.137196
1254.045554,0.137274
1258.726085,0.137874
1262.231332,0.138165
1265.732163,0.138245
1269.228578,0.138334
1272.720577,0.138513
1276.208161,0.138660
1279.691329,0.138708
1283.170082,0.139194
1286.644418,0.139375
1290.114340,0.139625
1294.734032,0.139489
1298.193650,0.139440
1301.648852,0.139186
1305.099639,0.138933
1308.546010,0.138807
1311.987965,0.138261
1315.425504,0.138081
1318.858628,0.137132
1322.287336,0.136818
1325.711628,0.135159
1329.131505,0.133947
1333.684472,0.131997
1337.094045,0.130301
1340.499203,0.129064
1343.899945,0.127365
1347.296272,0.125422
1350.688183,0.123679
1354.075678,0.121501
1357.458757,0.119730
1360.837421,0.118216
1364.211669,0.117280
1367.581501,0.116151
1372.067742,0.114699
1375.427272,0.113616
1378.782385,0.112076
1382.133083,0.110473
1385.479365,0.108466
1388.821231,0.105701
1392.158682,0.102724
1395.491717,0.099940
1398.820337,0.096137
1402.144540,0.092654
1406.569943,0.086910
1409.883843,0.083111
1413.193328,0.079227
1416.498397,0.075866
1419.799051,0.072349
1423.095289,0.069566
1426.387111,0.067723
1429.674517,0.065868
1432.957508,0.064660
1436.236083,0.063872
1439.510242,0.063454
1443.868919,0.062694
1447.132775,0.062379
1450.392216,0.061973
1453.647240,0.061632
1456.897849,0.061096
1460.144043,0.061135
1463.385821,0.061161
1466.623183,0.061125
1469.856129,0.061575
1473.084660,0.061876
1477.382498,0.062045
1480.600726,0.062126
1483.814538,0.062021
1487.023934,0.062200
1490.228914,0.062271
1493.429479,0.062066
1496.625628,0.062531
1499.817361,0.062760
1503.004679,0.063445
1506.187581,0.064007
1509.366067,0.064461
1513.597180,0.064919
1516.765363,0.065197
1519.929131,0.065386
1523.088482,0.065372
1526.243418,0.065498
1529.393939,0.065456
1532.540044,0.065594
1535.681733,0.065358
1538.819006,0.065947
1541.951864,0.066002
1546.122138,0.066447
1549.244693,0.066283
1552.362831,0.066682
1555.476554,0.066101
1558.585862,0.066944
1561.690753,0.066899
1564.791230,0.066495
1567.887290,0.067127
1570.978935,0.066886
1574.066163,0.067517
1577.148977,0.067596
1581.252526,0.068142
1584.325036,0.068806
1587.393130,0.069677
1590.456809,0.069773
1593.516072,0.070515
1596.570919,0.071062
1599.621351,0.071230
1602.667367,0.072259
1605.708967,0.072146
1608.746152,0.072681
1612.788862,0.073225
1615.815744,0.073724
1618.838209,0.074435
1621.856260,0.075566
1624.869894,0.076297
1627.879113,0.076928
1630.883915,0.077455
1633.884303,0.078338
1636.880274,0.078737
1639.871830,0.080269
1642.858971,0.080612
1646.834956,0.080503
1649.811793,0.081359
1652.784214,0.083133
1655.752220,0.084567
1658.715810,0.087281
1661.674984,0.091029
1664.629742,0.095666
1667.580085,0.102019
1670.526013,0.110679
1673.467524,0.122058
1677.382671,0.138465
1680.313879,0.149891
1683.240672,0.160463
1686.163049,0.169381
1689.081010,0.169957
1691.994556,0.171253
1694.903686,0.169605
1697.808400,0.165043
1700.708699,0.160485
