Wavelength (nm),Sample Signal (unitless)
901.663021,12062.000000
905.592173,13144.000000
909.516909,14241.000000
913.437229,15497.000000
917.353134,17002.000000
921.264622,18693.000000
925.171696,20765.000000
929.074353,22899.000000
932.972595,25212.000000
938.163382,28201.000000
942.051321,30349.000000
945.934844,32373.000000
949.813951,34236.000000
953.688643,36138.000000
957.558919,37725.000000
961.424779,39178.000000
965.286223,40290.000000
969.143252,41348.000000
972.995866,41974.000000
978.125814,42556.000000
981.968124,43058.000000
985.806019,43089.000000
989.639497,43406.000000
993.468560,43371.000000
997.293207,43018.000000
1001.113439,43052.000000
1004.929255,42899.000000
1008.740655,43010.000000
1012.547640,43053.000000
1016.350208,43390.000000
1021.413431,43559.000000
1025.205697,43655.000000
1028.993547,43839.000000
1032.776981,44259.000000
1036.556000,44685.000000
1040.330603,44986.000000
1044.100790,45654.000000
1047.866561,46040.000000
1051.627917,46646.000000
1055.384857,46864.000000
1060.387242,47568.000000
1064.133879,47939.000000
1067.876100,48303.000000
1071.613906,48568.000000
1075.347296,48947.000000
1079.076270,49316.000000
1082.800829,49848.000000
1086.520972,50005.000000
1090.236699,50250.000000
1093.948010,50617.000000
1097.654906,50826.000000
1102.590565,51326.000000
1106.287158,51395.000000
1109.979334,51455.000000
1113.667096,51532.000000
1117.350441,51579.000000
1121.029371,51605.000000
1124.703885,51890.000000
1128.373984,51618.000000
1132.039667,51146.000000
1135.700934,50870.000000
1140.575755,50003.000000
1144.226718,49564.000000
1147.873267,48796.000000
1151.515399,48014.000000
1155.153116,47219.000000
1158.786417,46451.000000
1162.415303,45745.000000
1166.039773,45342.000000
1169.659827,44935.000000
1173.275465,44634.000000
1176.886688,44370.000000
1181.694783,44201.000000
1185.295703,44278.000000
1188.892206,44198.000000
1192.484295,44475.000000
1196.071967,44703.000000
1199.655224,45174.000000
1203.234065,45510.000000
1206.808491,45945.000000
1210.378500,46953.000000
1213.944094,47755.000000
1218.691351,49094.000000
1222.246642,49997.000000
1225.797517,51432.000000
1229.343977,52067.000000
1232.886021,53206.000000
1236.423649,54244.000000
1239.956861,55179.000000
1243.485658,56049.000000
1247.010039,56880.000000
1250.530005,57603.000000
1254.045554,58128.000000
1258.726085,59089.000000
1262.231332,59778.000000
1265.732163,60484.000000
1269.228578,61093.000000
1272.720577,62026.000000
1276.208161,62599.000000
1279.691329,63339.000000
1283.170082,63823.000000
1286.644418,64664.000000
1290.114340,64936.000000
1294.734032,65470.000000
1298.193650,65635.000000
1301.648852,66152.000000
1305.099639,66040.000000
1308.546010,65868.000000
1311.987965,65501.000000
1315.425504,65205.000000
1318.858628,64457.000000
1322.287336,63643.000000
1325.711628,62808.000000
1329.131505,61503.000000
1333.684472,59806.000000
1337.094045,58465.000000
1340.499203,56927.000000
1343.899945,55396.000000
1347.296272,53769.000000
1350.688183,51965.000000
1354.075678,50417.000000
1357.458757,49026.000000
1360.837421,47573.000000
1364.211669,46410.000000
1367.581501,45699.000000
1372.067742,44200.000000
1375.427272,43339.000000
1378.782385,41995.000000
1382.133083,40521.000000
1385.479365,38863.000000
1388.821231,37012.000000
1392.158682,35552.000000
1395.491717,33816.000000
1398.820337,31997.000000
1402.144540,30232.000000
1406.569943,28214.000000
1409.883843,26645.000000
1413.193328,25632.000000
1416.498397,24902.000000
1419.799051,24076.000000
1423.095289,23663.000000
1426.387111,23519.000000
1429.674517,23132.000000
1432.957508,22664.000000
1436.236083,22789.000000
1439.510242,22796.000000
1443.868919,22494.000000
1447.132775,22491.000000
1450.392216,22520.000000
1453.647240,22370.000000
1456.897849,22240.000000
1460.144043,22401.000000
1463.385821,22183.000000
1466.623183,22308.000000
1469.856129,22088.000000
1473.084660,22014.000000
1477.382498,21784.000000
1480.600726,21832.000000
1483.814538,21688.000000
1487.023934,21667.000000
1490.228914,21540.000000
1493.429479,21468.000000
1496.625628,21392.000000
1499.817361,21363.000000
1503.004679,21373.000000
1506.187581,21155.000000
1509.366067,20952.000000
1513.597180,20603.000000
1516.765363,20555.000000
1519.929131,20122.000000
1523.088482,20220.000000
1526.243418,20016.000000
1529.393939,19971.000000
1532.540044,19823.000000
1535.681733,19522.000000
1538.819006,19506.000000
1541.951864,19177.000000
1546.122138,18677.000000
1549.244693,18804.000000
1552.362831,18220.000000
1555.476554,18057.000000
1558.585862,17715.000000
1561.690753,17320.000000
1564.791230,17074.000000
1567.887290,16925.000000
1570.978935,16604.000000
1574.066163,16178.000000
1577.148977,15918.000000
1581.252526,15577.000000
1584.325036,15400.000000
1587.393130,15190.000000
1590.456809,14964.000000
1593.516072,14646.000000
1596.570919,14467.000000
1599.621351,14217.000000
1602.667367,13894.000000
1605.708967,13396.000000
1608.746152,13241.000000
1612.788862,13008.000000
1615.815744,12726.000000
1618.838209,12400.000000
1621.856260,12382.000000
1624.869894,11865.000000
1627.879113,11593.000000
1630.883915,11484.000000
1633.884303,11286.000000
1636.880274,10976.000000
1639.871830,10868.000000
1642.858971,10529.000000
1646.834956,10226.000000
1649.811793,10048.000000
1652.784214,9821.000000
1655.752220,9541.000000
1658.715810,9233.000000
1661.674984,8993.000000
1664.629742,8621.000000
1667.580085,8214.000000
1670.526013,7843.000000
1673.467524,7562.000000
1677.382671,6623.000000
1680.313879,6226.000000
1683.240672,5679.000000
1686.163049,4845.000000
1689.081010,4020.000000
1691.994556,3650.000000
1694.903686,3135.000000
1697.808400,2559.000000
1700.708699,2292.000000
