Wavelength (nm),Absorbance (AU)
901.663021,0.865746
905.592173,0.864593
909.516909,0.870170
913.437229,0.873387
917.353134,0.874079
921.264622,0.883119
925.171696,0.885332
929.074353,0.884159
932.972595,0.881096
938.163382,0.881713
942.051321,0.878957
945.934844,0.878294
949.813951,0.877066
953.688643,0.875599
957.558919,0.876027
961.424779,0.877647
965.286223,0.879357
969.143252,0.882837
972.995866,0.884763
978.125814,0.888744
981.968124,0.890142
985.806019,0.891547
989.639497,0.893010
993.468560,0.894339
997.293207,0.896129
1001.113439,0.894575
1004.929255,0.894709
1008.740655,0.892340
1012.547640,0.892701
1016.350208,0.890159
1021.413431,0.889062
1025.205697,0.886093
1028.993547,0.884689
1032.776981,0.884011
1036.556000,0.881663
1040.330603,0.878012
1044.100790,0.877117
1047.866561,0.875162
1051.627917,0.873535
1055.384857,0.870403
1060.387242,0.868558
1064.133879,0.866654
1067.876100,0.865414
1071.613906,0.864388
1075.347296,0.862871
1079.076270,0.862301
1082.800829,0.862247
1086.520972,0.860814
1090.236699,0.860560
1093.948010,0.861417
1097.654906,0.860876
1102.590565,0.862223
1106.287158,0.862748
1109.979334,0.863729
1113.667096,0.862722
1117.350441,0.864603
1121.029371,0.865382
1124.703885,0.868250
1128.373984,0.869100
1132.039667,0.872705
1135.700934,0.876415
1140.575755,0.883136
1144.226718,0.887802
1147.873267,0.892408
1151.515399,0.899867
1155.153116,0.905646
1158.786417,0.913444
1162.415303,0.918383
1166.039773,0.923017
1169.659827,0.927764
1173.275465,0.932231
1176.886688,0.935927
1181.694783,0.941837
1185.295703,0.946389
1188.892206,0.949140
1192.484295,0.952303
1196.071967,0.952808
1199.655224,0.954930
1203.234065,0.957295
1206.808491,0.957237
1210.378500,0.958646
1213.944094,0.956378
1218.691351,0.953607
1222.246642,0.951647
1225.797517,0.949738
1229.343977,0.946174
1232.886021,0.946804
1236.423649,0.944825
1239.956861,0.944102
1243.485658,0.943273
1247.010039,0.942003
1250.530005,0.940779
1254.045554,0.940707
1258.726085,0.938859
1262.231332,0.938735
1265.732163,0.939378
1269.228578,0.939796
1272.720577,0.938534
1276.208161,0.937661
1279.691329,0.935720
1283.170082,0.935466
1286.644418,0.934799
1290.114340,0.934825
1294.734032,0.936001
1298.193650,0.935416
1301.648852,0.935867
1305.099639,0.936238
1308.546010,0.937457
1311.987965,0.938990
1315.425504,0.939712
1318.858628,0.943169
1322.287336,0.946012
1325.711628,0.948794
1329.131505,0.953876
1333.684472,0.961642
1337.094045,0.967254
1340.499203,0.972568
1343.899945,0.978573
1347.296272,0.984808
1350.688183,0.991541
1354.075678,0.998415
1357.458757,1.004165
1360.837421,1.009260
1364.211669,1.014034
1367.581501,1.018907
1372.067742,1.023786
1375.427272,1.027991
1378.782385,1.032362
1382.133083,1.037087
1385.479365,1.043807
1388.821231,1.050306
1392.158682,1.059340
1395.491717,1.068610
1398.820337,1.079811
1402.144540,1.090082
1406.569943,1.101404
1409.883843,1.112406
1413.193328,1.119183
1416.498397,1.126493
1419.799051,1.131379
1423.095289,1.136521
1426.387111,1.138967
1429.674517,1.141521
1432.957508,1.143869
1436.236083,1.145749
1439.510242,1.146460
1443.868919,1.149355
1447.132775,1.150870
1450.392216,1.151576
1453.647240,1.152285
1456.897849,1.153840
1460.144043,1.153522
1463.385821,1.154304
1466.623183,1.154026
1469.856129,1.154974
1473.084660,1.153161
1477.382498,1.154452
1480.600726,1.155145
1483.814538,1.156216
1487.023934,1.154736
1490.228914,1.157679
1493.429479,1.155138
1496.625628,1.155299
1499.817361,1.154361
1503.004679,1.155956
1506.187581,1.157353
1509.366067,1.155633
1513.597180,1.155797
1516.765363,1.156527
1519.929131,1.156018
1523.088482,1.158632
1526.243418,1.156332
1529.393939,1.158965
1532.540044,1.159455
1535.681733,1.159790
1538.819006,1.162634
1541.951864,1.164885
1546.122138,1.165258
1549.244693,1.169961
1552.362831,1.168574
1555.476554,1.173334
1558.585862,1.171885
1561.690753,1.171884
1564.791230,1.176407
1567.887290,1.176211
1570.978935,1.175952
1574.066163,1.178859
1577.148977,1.180420
1581.252526,1.184172
1584.325036,1.187417
1587.393130,1.187749
1590.456809,1.188596
1593.516072,1.190537
1596.570919,1.190515
1599.621351,1.190266
1602.667367,1.192194
1605.708967,1.191392
1608.746152,1.196065
1612.788862,1.193133
1615.815744,1.195091
1618.838209,1.193902
1621.856260,1.195539
1624.869894,1.190371
1627.879113,1.193760
1630.883915,1.194647
1633.884303,1.197440
1636.880274,1.189629
1639.871830,1.193004
1642.858971,1.192895
1646.834956,1.191106
1649.811793,1.184940
1652.784214,1.184496
1655.752220,1.176974
1658.715810,1.163764
1661.674984,1.152489
1664.629742,1.128654
1667.580085,1.096816
1670.526013,1.062381
1673.467524,1.024920
1677.382671,0.965912
1680.313879,0.930909
1683.240672,0.895611
1686.163049,0.882285
1689.081010,0.869726
1691.994556,0.862307
1694.903686,0.871039
1697.808400,0.870703
1700.708699,0.878143
