Wavelength (nm),Absorbance (AU)
901.663021,0.721134
905.592173,0.725605
909.516909,0.727590
913.437229,0.725795
917.353134,0.729547
921.264622,0.729634
925.171696,0.728638
929.074353,0.725891
932.972595,0.724015
938.163382,0.718139
942.051321,0.714862
945.934844,0.709941
949.813951,0.706245
953.688643,0.703708
957.558919,0.701499
961.424779,0.700120
965.286223,0.699215
969.143252,0.700803
972.995866,0.701040
978.125814,0.702913
981.968124,0.705031
985.806019,0.706352
989.639497,0.707910
993.468560,0.707038
997.293207,0.707618
1001.113439,0.706410
1004.929255,0.702826
1008.740655,0.701330
1012.547640,0.699983
1016.350208,0.697927
1021.413431,0.697027
1025.205697,0.694596
1028.993547,0.692568
1032.776981,0.691024
1036.556000,0.690010
1040.330603,0.688768
1044.100790,0.687641
1047.866561,0.687134
1051.627917,0.686480
1055.384857,0.685904
1060.387242,0.686506
1064.133879,0.686900
1067.876100,0.687042
1071.613906,0.687271
1075.347296,0.687305
1079.076270,0.688182
1082.800829,0.688629
1086.520972,0.689426
1090.236699,0.689825
1093.948010,0.690622
1097.654906,0.691331
1102.590565,0.693366
1106.287158,0.692970
1109.979334,0.694919
1113.667096,0.695553
1117.350441,0.697648
1121.029371,0.697408
1124.703885,0.701742
1128.373984,0.703432
1132.039667,0.707381
1135.700934,0.710523
1140.575755,0.718351
1144.226718,0.724033
1147.873267,0.730781
1151.515399,0.738661
1155.153116,0.746622
1158.786417,0.753609
1162.415303,0.760327
1166.039773,0.766759
1169.659827,0.771248
1173.275465,0.777105
1176.886688,0.782663
1181.694783,0.789599
1185.295703,0.794528
1188.892206,0.799204
1192.484295,0.802448
1196.071967,0.805488
1199.655224,0.806993
1203.234065,0.808785
1206.808491,0.809636
1210.378500,0.808580
1213.944094,0.808004
1218.691351,0.804982
1222.246642,0.802994
1225.797517,0.801492
1229.343977,0.797815
1232.886021,0.796589
1236.423649,0.795174
1239.956861,0.793157
1243.485658,0.791928
1247.010039,0.791191
1250.530005,0.790200
1254.045554,0.789670
1258.726085,0.789616
1262.231332,0.789172
1265.732163,0.789071
1269.228578,0.788704
1272.720577,0.787826
1276.208161,0.786614
1279.691329,0.784911
1283.170082,0.784425
1286.644418,0.783759
1290.114340,0.783241
1294.734032,0.782708
1298.193650,0.782051
1301.648852,0.782106
1305.099639,0.782931
1308.546010,0.783237
1311.987965,0.784649
1315.425504,0.787925
1318.858628,0.790497
1322.287336,0.794023
1325.711628,0.797391
1329.131505,0.802658
1333.684472,0.811311
1337.094045,0.817290
1340.499203,0.824520
1343.899945,0.832191
1347.296272,0.840246
1350.688183,0.848925
1354.075678,0.857709
1357.458757,0.866335
1360.837421,0.874254
1364.211669,0.880531
1367.581501,0.886552
1372.067742,0.893789
1375.427272,0.899997
1378.782385,0.906269
1382.133083,0.913430
1385.479365,0.923128
1388.821231,0.933990
1392.158682,0.948235
1395.491717,0.965237
1398.820337,0.985267
1402.144540,1.005539
1406.569943,1.038551
1409.883843,1.063483
1413.193328,1.090141
1416.498397,1.114805
1419.799051,1.139302
1423.095289,1.161003
1426.387111,1.179862
1429.674517,1.194975
1432.957508,1.208145
1436.236083,1.218595
1439.510242,1.228339
1443.868919,1.235998
1447.132775,1.240205
1450.392216,1.244011
1453.647240,1.247177
1456.897849,1.252003
1460.144043,1.254057
1463.385821,1.254116
1466.623183,1.255770
1469.856129,1.256838
1473.084660,1.257184
1477.382498,1.258094
1480.600726,1.255701
1483.814538,1.254545
1487.023934,1.257445
1490.228914,1.254212
1493.429479,1.253400
1496.625628,1.252455
1499.817361,1.250890
1503.004679,1.247839
1506.187581,1.246510
1509.366067,1.244940
1513.597180,1.244394
1516.765363,1.242309
1519.929131,1.247438
1523.088482,1.240834
1526.243418,1.239427
1529.393939,1.238413
1532.540044,1.237510
1535.681733,1.236464
1538.819006,1.237482
1541.951864,1.236495
1546.122138,1.238829
1549.244693,1.238291
1552.362831,1.239644
1555.476554,1.239760
1558.585862,1.242344
1561.690753,1.244693
1564.791230,1.240546
1567.887290,1.243436
1570.978935,1.243983
1574.066163,1.243590
1577.148977,1.239806
1581.252526,1.238563
1584.325036,1.237171
1587.393130,1.233734
1590.456809,1.232472
1593.516072,1.229636
1596.570919,1.227321
1599.621351,1.223824
1602.667367,1.221779
1605.708967,1.212792
1608.746152,1.210929
1612.788862,1.202747
1615.815744,1.199148
1618.838209,1.195354
1621.856260,1.192763
1624.869894,1.186480
1627.879113,1.181939
1630.883915,1.182829
1633.884303,1.177751
1636.880274,1.168735
1639.871830,1.162585
1642.858971,1.160322
1646.834956,1.151197
1649.811793,1.151502
1652.784214,1.138358
1655.752220,1.129436
1658.715810,1.118264
1661.674984,1.104971
1664.629742,1.076627
1667.580085,1.049610
1670.526013,1.014011
1673.467524,0.976588
1677.382671,0.921426
1680.313879,0.886622
1683.240672,0.856189
1686.163049,0.839407
1689.081010,0.825677
1691.994556,0.837014
1694.903686,0.837972
1697.808400,0.840440
1700.708699,0.863632
