Wavelength (nm),Sample Signal (unitless)
901.663021,9226.000000
905.592173,9972.000000
909.516909,10687.000000
913.437229,11643.000000
917.353134,12656.000000
921.264622,14082.000000
925.171696,15303.000000
929.074353,17132.000000
932.972595,18698.000000
938.163382,21190.000000
942.051321,22677.000000
945.934844,24700.000000
949.813951,26288.000000
953.688643,27946.000000
957.558919,29814.000000
961.424779,31189.000000
965.286223,32827.000000
969.143252,33958.000000
972.995866,34901.000000
978.125814,35778.000000
981.968124,36380.000000
985.806019,36905.000000
989.639497,37286.000000
993.468560,37417.000000
997.293207,37443.000000
1001.113439,37566.000000
1004.929255,37387.000000
1008.740655,37398.000000
1012.547640,37283.000000
1016.350208,37514.000000
1021.413431,37595.000000
1025.205697,37725.000000
1028.993547,37960.000000
1032.776981,38134.000000
1036.556000,38474.000000
1040.330603,38887.000000
1044.100790,39149.000000
1047.866561,39521.000000
1051.627917,39628.000000
1055.384857,39952.000000
1060.387242,40344.000000
1064.133879,40764.000000
1067.876100,40839.000000
1071.613906,40977.000000
1075.347296,41339.000000
1079.076270,41370.000000
1082.800829,41416.000000
1086.520972,41527.000000
1090.236699,41565.000000
1093.948010,41603.000000
1097.654906,41867.000000
1102.590565,41632.000000
1106.287158,42052.000000
1109.979334,41849.000000
1113.667096,41787.000000
1117.350441,41799.000000
1121.029371,41760.000000
1124.703885,41707.000000
1128.373984,41474.000000
1132.039667,41283.000000
1135.700934,40876.000000
1140.575755,40616.000000
1144.226718,40189.000000
1147.873267,39885.000000
1151.515399,39289.000000
1155.153116,39080.000000
1158.786417,38641.000000
1162.415303,38145.000000
1166.039773,37913.000000
1169.659827,37869.000000
1173.275465,37745.000000
1176.886688,37690.000000
1181.694783,37504.000000
1185.295703,37800.000000
1188.892206,37595.000000
1192.484295,37866.000000
1196.071967,37992.000000
1199.655224,38451.000000
1203.234065,38724.000000
1206.808491,38998.000000
1210.378500,39714.000000
1213.944094,40331.000000
1218.691351,41066.000000
1222.246642,41996.000000
1225.797517,42873.000000
1229.343977,43636.000000
1232.886021,44660.000000
1236.423649,45350.000000
1239.956861,46107.000000
1243.485658,46473.000000
1247.010039,47721.000000
1250.530005,48199.000000
1254.045554,49023.000000
1258.726085,49738.000000
1262.231332,50444.000000
1265.732163,51168.000000
1269.228578,51839.000000
1272.720577,52619.000000
1276.208161,53035.000000
1279.691329,53770.000000
1283.170082,54377.000000
1286.644418,54838.000000
1290.114340,55303.000000
1294.734032,55524.000000
1298.193650,56048.000000
1301.648852,56025.000000
1305.099639,56237.000000
1308.546010,56251.000000
1311.987965,56032.000000
1315.425504,56145.000000
1318.858628,55832.000000
1322.287336,55328.000000
1325.711628,54899.000000
1329.131505,54085.000000
1333.684472,53247.000000
1337.094045,52358.000000
1340.499203,51625.000000
1343.899945,50687.000000
1347.296272,49571.000000
1350.688183,48662.000000
1354.075678,47671.000000
1357.458757,46816.000000
1360.837421,45903.000000
1364.211669,45091.000000
1367.581501,44700.000000
1372.067742,43756.000000
1375.427272,43071.000000
1378.782385,42183.000000
1382.133083,41231.000000
1385.479365,39976.000000
1388.821231,39043.000000
1392.158682,37533.000000
1395.491717,36506.000000
1398.820337,35368.000000
1402.144540,34303.000000
1406.569943,32885.000000
1409.883843,31924.000000
1413.193328,31142.000000
1416.498397,30389.000000
1419.799051,30074.000000
1423.095289,29760.000000
1426.387111,29453.000000
1429.674517,29375.000000
1432.957508,29191.000000
1436.236083,29123.000000
1439.510242,28914.000000
1443.868919,28934.000000
1447.132775,29044.000000
1450.392216,29053.000000
1453.647240,29072.000000
1456.897849,29119.000000
1460.144043,29102.000000
1463.385821,29128.000000
1466.623183,29153.000000
1469.856129,29003.000000
1473.084660,28859.000000
1477.382498,28777.000000
1480.600726,28337.000000
1483.814538,28576.000000
1487.023934,28494.000000
1490.228914,28477.000000
1493.429479,28355.000000
1496.625628,28195.000000
1499.817361,28223.000000
1503.004679,28033.000000
1506.187581,27887.000000
1509.366067,27796.000000
1513.597180,27610.000000
1516.765363,27288.000000
1519.929131,27023.000000
1523.088482,27076.000000
1526.243418,26779.000000
1529.393939,26720.000000
1532.540044,26391.000000
1535.681733,26350.000000
1538.819006,25931.000000
1541.951864,25667.000000
1546.122138,25298.000000
1549.244693,25046.000000
1552.362831,24938.000000
1555.476554,24412.000000
1558.585862,24088.000000
1561.690753,23866.000000
1564.791230,23620.000000
1567.887290,23263.000000
1570.978935,22887.000000
1574.066163,22700.000000
1577.148977,22174.000000
1581.252526,21893.000000
1584.325036,21579.000000
1587.393130,21362.000000
1590.456809,20792.000000
1593.516072,20662.000000
1596.570919,20210.000000
1599.621351,20041.000000
1602.667367,19715.000000
1605.708967,19402.000000
1608.746152,19023.000000
1612.788862,18827.000000
1615.815744,18595.000000
1618.838209,17910.000000
1621.856260,17725.000000
1624.869894,17401.000000
1627.879113,17219.000000
1630.883915,16660.000000
1633.884303,16421.000000
1636.880274,16067.000000
1639.871830,15774.000000
1642.858971,15406.000000
1646.834956,15047.000000
1649.811793,14469.000000
1652.784214,14146.000000
1655.752220,13960.000000
1658.715810,13742.000000
1661.674984,13107.000000
1664.629742,12813.000000
1667.580085,12438.000000
1670.526013,11968.000000
1673.467524,11319.000000
1677.382671,10559.000000
1680.313879,9656.000000
1683.240672,8634.000000
1686.163049,7592.000000
1689.081010,6660.000000
1691.994556,5845.000000
1694.903686,4879.000000
1697.808400,4124.000000
1700.708699,3748.000000
