Wavelength (nm),Absorbance (AU)
901.663021,0.728179
905.592173,0.729555
909.516909,0.730616
913.437229,0.735509
917.353134,0.735628
921.264622,0.738337
925.171696,0.742114
929.074353,0.742221
932.972595,0.742877
938.163382,0.742104
942.051321,0.741571
945.934844,0.741003
949.813951,0.741638
953.688643,0.741051
957.558919,0.743778
961.424779,0.744182
965.286223,0.745635
969.143252,0.747836
972.995866,0.750430
978.125814,0.754959
981.968124,0.757524
985.806019,0.760389
989.639497,0.762897
993.468560,0.764548
997.293207,0.765088
1001.113439,0.764059
1004.929255,0.762138
1008.740655,0.761719
1012.547640,0.760230
1016.350208,0.760477
1021.413431,0.758691
1025.205697,0.757538
1028.993547,0.754665
1032.776981,0.753577
1036.556000,0.752500
1040.330603,0.751691
1044.100790,0.751173
1047.866561,0.750457
1051.627917,0.749679
1055.384857,0.748968
1060.387242,0.748001
1064.133879,0.748740
1067.876100,0.748009
1071.613906,0.746968
1075.347296,0.746511
1079.076270,0.746340
1082.800829,0.746978
1086.520972,0.746971
1090.236699,0.747001
1093.948010,0.745709
1097.654906,0.746058
1102.590565,0.746799
1106.287158,0.746549
1109.979334,0.746426
1113.667096,0.746269
1117.350441,0.747092
1121.029371,0.748651
1124.703885,0.750279
1128.373984,0.751005
1132.039667,0.754278
1135.700934,0.757429
1140.575755,0.762569
1144.226718,0.768142
1147.873267,0.772908
1151.515399,0.778488
1155.153116,0.784622
1158.786417,0.790618
1162.415303,0.797038
1166.039773,0.802220
1169.659827,0.806595
1173.275465,0.811699
1176.886688,0.815938
1181.694783,0.822076
1185.295703,0.825497
1188.892206,0.830100
1192.484295,0.832842
1196.071967,0.836259
1199.655224,0.837553
1203.234065,0.839242
1206.808491,0.841028
1210.378500,0.842090
1213.944094,0.841239
1218.691351,0.838500
1222.246642,0.836796
1225.797517,0.834779
1229.343977,0.832320
1232.886021,0.830593
1236.423649,0.829408
1239.956861,0.828676
1243.485658,0.828526
1247.010039,0.826485
1250.530005,0.826711
1254.045554,0.826660
1258.726085,0.826355
1262.231332,0.825268
1265.732163,0.825276
1269.228578,0.824645
1272.720577,0.823843
1276.208161,0.823939
1279.691329,0.822781
1283.170082,0.822188
1286.644418,0.820383
1290.114340,0.820955
1294.734032,0.820225
1298.193650,0.820223
1301.648852,0.821061
1305.099639,0.821386
1308.546010,0.822730
1311.987965,0.824352
1315.425504,0.826445
1318.858628,0.830120
1322.287336,0.833098
1325.711628,0.837647
1329.131505,0.843402
1333.684472,0.851268
1337.094045,0.858448
1340.499203,0.866207
1343.899945,0.873502
1347.296272,0.881908
1350.688183,0.890809
1354.075678,0.900260
1357.458757,0.908607
1360.837421,0.916520
1364.211669,0.922963
1367.581501,0.929511
1372.067742,0.936268
1375.427272,0.942832
1378.782385,0.950029
1382.133083,0.957852
1385.479365,0.968136
1388.821231,0.980429
1392.158682,0.997644
1395.491717,1.015950
1398.820337,1.038209
1402.144540,1.061324
1406.569943,1.094241
1409.883843,1.118734
1413.193328,1.143282
1416.498397,1.165846
1419.799051,1.185746
1423.095289,1.201732
1426.387111,1.215976
1429.674517,1.229765
1432.957508,1.240238
1436.236083,1.248589
1439.510242,1.256927
1443.868919,1.259772
1447.132775,1.262675
1450.392216,1.266594
1453.647240,1.268968
1456.897849,1.271366
1460.144043,1.272526
1463.385821,1.275336
1466.623183,1.276931
1469.856129,1.278845
1473.084660,1.280935
1477.382498,1.281544
1480.600726,1.280874
1483.814538,1.278404
1487.023934,1.277999
1490.228914,1.275497
1493.429479,1.272113
1496.625628,1.272012
1499.817361,1.271166
1503.004679,1.268814
1506.187581,1.268003
1509.366067,1.267914
1513.597180,1.264254
1516.765363,1.266019
1519.929131,1.261880
1523.088482,1.259500
1526.243418,1.257209
1529.393939,1.253184
1532.540044,1.259460
1535.681733,1.254389
1538.819006,1.252463
1541.951864,1.254580
1546.122138,1.254834
1549.244693,1.255484
1552.362831,1.258625
1555.476554,1.260465
1558.585862,1.255435
1561.690753,1.254396
1564.791230,1.254953
1567.887290,1.250379
1570.978935,1.252072
1574.066163,1.250811
1577.148977,1.249308
1581.252526,1.248202
1584.325036,1.248016
1587.393130,1.246763
1590.456809,1.245773
1593.516072,1.244804
1596.570919,1.240765
1599.621351,1.240778
1602.667367,1.232347
1605.708967,1.228472
1608.746152,1.227381
1612.788862,1.215620
1615.815744,1.212886
1618.838209,1.209330
1621.856260,1.207290
1624.869894,1.205873
1627.879113,1.204288
1630.883915,1.200243
1633.884303,1.196955
1636.880274,1.194931
1639.871830,1.189047
1642.858971,1.189086
1646.834956,1.182945
1649.811793,1.179688
1652.784214,1.171182
1655.752220,1.156007
1658.715810,1.146533
1661.674984,1.133215
1664.629742,1.103867
1667.580085,1.083581
1670.526013,1.051503
1673.467524,1.011151
1677.382671,0.971717
1680.313879,0.943821
1683.240672,0.909668
1686.163049,0.906132
1689.081010,0.911059
1691.994556,0.914055
1694.903686,0.907119
1697.808400,0.921703
1700.708699,0.922381
