Wavelength (nm),Absorbance (AU)
901.663021,0.826560
905.592173,0.828550
909.516909,0.831884
913.437229,0.834514
917.353134,0.833977
921.264622,0.836366
925.171696,0.837701
929.074353,0.838888
932.972595,0.837186
938.163382,0.836511
942.051321,0.834938
945.934844,0.832754
949.813951,0.832785
953.688643,0.831750
957.558919,0.832844
961.424779,0.831321
965.286223,0.835639
969.143252,0.838506
972.995866,0.840879
978.125814,0.843796
981.968124,0.845878
985.806019,0.848904
989.639497,0.851485
993.468560,0.853431
997.293207,0.852854
1001.113439,0.850802
1004.929255,0.849596
1008.740655,0.850141
1012.547640,0.848965
1016.350208,0.845209
1021.413431,0.844574
1025.205697,0.842610
1028.993547,0.840976
1032.776981,0.839092
1036.556000,0.838548
1040.330603,0.837177
1044.100790,0.835869
1047.866561,0.835152
1051.627917,0.835429
1055.384857,0.834775
1060.387242,0.834829
1064.133879,0.836154
1067.876100,0.834631
1071.613906,0.834630
1075.347296,0.834705
1079.076270,0.834845
1082.800829,0.834877
1086.520972,0.835748
1090.236699,0.836730
1093.948010,0.837499
1097.654906,0.838387
1102.590565,0.837895
1106.287158,0.838550
1109.979334,0.840100
1113.667096,0.841222
1117.350441,0.841909
1121.029371,0.844801
1124.703885,0.847778
1128.373984,0.849819
1132.039667,0.853072
1135.700934,0.857245
1140.575755,0.865177
1144.226718,0.871224
1147.873267,0.879167
1151.515399,0.887988
1155.153116,0.895648
1158.786417,0.904050
1162.415303,0.912073
1166.039773,0.918342
1169.659827,0.924355
1173.275465,0.932466
1176.886688,0.938020
1181.694783,0.946686
1185.295703,0.949914
1188.892206,0.954767
1192.484295,0.958684
1196.071967,0.961351
1199.655224,0.963601
1203.234065,0.965922
1206.808491,0.966169
1210.378500,0.965196
1213.944094,0.965020
1218.691351,0.963679
1222.246642,0.963135
1225.797517,0.960189
1229.343977,0.958904
1232.886021,0.956259
1236.423649,0.954484
1239.956861,0.952614
1243.485658,0.951861
1247.010039,0.949698
1250.530005,0.949777
1254.045554,0.947848
1258.726085,0.947095
1262.231332,0.946457
1265.732163,0.946402
1269.228578,0.944542
1272.720577,0.943478
1276.208161,0.942039
1279.691329,0.942635
1283.170082,0.940809
1286.644418,0.939264
1290.114340,0.939494
1294.734032,0.938494
1298.193650,0.939466
1301.648852,0.939698
1305.099639,0.940793
1308.546010,0.942272
1311.987965,0.944881
1315.425504,0.947364
1318.858628,0.951218
1322.287336,0.954430
1325.711628,0.960643
1329.131505,0.966793
1333.684472,0.975829
1337.094045,0.983194
1340.499203,0.991329
1343.899945,0.999290
1347.296272,1.010152
1350.688183,1.018276
1354.075678,1.027994
1357.458757,1.037389
1360.837421,1.045777
1364.211669,1.053896
1367.581501,1.059411
1372.067742,1.067585
1375.427272,1.073252
1378.782385,1.081871
1382.133083,1.089149
1385.479365,1.101845
1388.821231,1.114970
1392.158682,1.132018
1395.491717,1.151588
1398.820337,1.174727
1402.144540,1.199893
1406.569943,1.234538
1409.883843,1.261797
1413.193328,1.287620
1416.498397,1.313445
1419.799051,1.334475
1423.095289,1.352390
1426.387111,1.367175
1429.674517,1.378989
1432.957508,1.388453
1436.236083,1.396621
1439.510242,1.400364
1443.868919,1.405887
1447.132775,1.410238
1450.392216,1.412856
1453.647240,1.413825
1456.897849,1.415814
1460.144043,1.416660
1463.385821,1.419455
1466.623183,1.418134
1469.856129,1.421956
1473.084660,1.419070
1477.382498,1.420238
1480.600726,1.415781
1483.814538,1.418011
1487.023934,1.417237
1490.228914,1.415233
1493.429479,1.413931
1496.625628,1.413573
1499.817361,1.413202
1503.004679,1.409005
1506.187581,1.409605
1509.366067,1.406597
1513.597180,1.404084
1516.765363,1.401945
1519.929131,1.401657
1523.088482,1.398642
1526.243418,1.396296
1529.393939,1.399262
1532.540044,1.394043
1535.681733,1.396710
1538.819006,1.394363
1541.951864,1.394851
1546.122138,1.392992
1549.244693,1.394175
1552.362831,1.394609
1555.476554,1.395217
1558.585862,1.393910
1561.690753,1.392353
1564.791230,1.392010
1567.887290,1.389282
1570.978935,1.389740
1574.066163,1.389438
1577.148977,1.385904
1581.252526,1.387463
1584.325036,1.385543
1587.393130,1.382845
1590.456809,1.381219
1593.516072,1.381061
1596.570919,1.374600
1599.621351,1.374005
1602.667367,1.371120
1605.708967,1.371667
1608.746152,1.367698
1612.788862,1.363755
1615.815744,1.359090
1618.838209,1.356618
1621.856260,1.357925
1624.869894,1.346095
1627.879113,1.348232
1630.883915,1.344456
1633.884303,1.342537
1636.880274,1.340324
1639.871830,1.340365
1642.858971,1.332169
1646.834956,1.330128
1649.811793,1.323665
1652.784214,1.319574
1655.752220,1.308579
1658.715810,1.303350
1661.674984,1.284126
1664.629742,1.270626
1667.580085,1.248236
1670.526013,1.218070
1673.467524,1.196427
1677.382671,1.162672
1680.313879,1.152036
1683.240672,1.142514
1686.163049,1.126809
1689.081010,1.132116
1691.994556,1.153262
1694.903686,1.149601
1697.808400,1.166653
1700.708699,1.152860
