Wavelength (nm),Reflectance (AU)
901.663021,0.107933
905.592173,0.106296
909.516909,0.104949
913.437229,0.104355
917.353134,0.105054
921.264622,0.104532
925.171696,0.103641
929.074353,0.104192
932.972595,0.103173
938.163382,0.103352
942.051321,0.103260
945.934844,0.103319
949.813951,0.103382
953.688643,0.103286
957.558919,0.102226
961.424779,0.101928
965.286223,0.102134
969.143252,0.100261
972.995866,0.099620
978.125814,0.098480
981.968124,0.097462
985.806019,0.096208
989.639497,0.095687
993.468560,0.095501
997.293207,0.095130
1001.113439,0.095130
1004.929255,0.096197
1008.740655,0.096129
1012.547640,0.096544
1016.350208,0.096721
1021.413431,0.097166
1025.205697,0.097224
1028.993547,0.098135
1032.776981,0.098874
1036.556000,0.098665
1040.330603,0.099177
1044.100790,0.099130
1047.866561,0.099000
1051.627917,0.099977
1055.384857,0.099845
1060.387242,0.100103
1064.133879,0.100380
1067.876100,0.100618
1071.613906,0.100709
1075.347296,0.100917
1079.076270,0.100577
1082.800829,0.100860
1086.520972,0.100919
1090.236699,0.100818
1093.948010,0.101181
1097.654906,0.100890
1102.590565,0.100659
1106.287158,0.100514
1109.979334,0.100935
1113.667096,0.100617
1117.350441,0.100075
1121.029371,0.099914
1124.703885,0.099461
1128.373984,0.098939
1132.039667,0.097983
1135.700934,0.097147
1140.575755,0.095131
1144.226718,0.093770
1147.873267,0.092414
1151.515399,0.090369
1155.153116,0.088443
1158.786417,0.086704
1162.415303,0.085017
1166.039773,0.083571
1169.659827,0.082132
1173.275465,0.081092
1176.886688,0.079785
1181.694783,0.078347
1185.295703,0.077540
1188.892206,0.076674
1192.484295,0.075866
1196.071967,0.075991
1199.655224,0.075243
1203.234065,0.074726
1206.808491,0.074893
1210.378500,0.074954
1213.944094,0.075046
1218.691351,0.075302
1222.246642,0.075765
1225.797517,0.075635
1229.343977,0.075968
1232.886021,0.076672
1236.423649,0.076588
1239.956861,0.076872
1243.485658,0.077037
1247.010039,0.077392
1250.530005,0.077355
1254.045554,0.077658
1258.726085,0.077562
1262.231332,0.077691
1265.732163,0.077705
1269.228578,0.077854
1272.720577,0.078136
1276.208161,0.078337
1279.691329,0.078362
1283.170082,0.078662
1286.644418,0.078823
1290.114340,0.078732
1294.734032,0.078760
1298.193650,0.078799
1301.648852,0.078532
1305.099639,0.078309
1308.546010,0.078037
1311.987965,0.077742
1315.425504,0.077082
1318.858628,0.076408
1322.287336,0.075632
1325.711628,0.074311
1329.131505,0.073341
1333.684472,0.071349
1337.094045,0.070275
1340.499203,0.068406
1343.899945,0.066881
1347.296272,0.065600
1350.688183,0.064208
1354.075678,0.062669
1357.458757,0.061209
1360.837421,0.060073
1364.211669,0.058861
1367.581501,0.058378
1372.067742,0.057184
1375.427272,0.056478
1378.782385,0.055685
1382.133083,0.054362
1385.479365,0.053050
1388.821231,0.051769
1392.158682,0.050249
1395.491717,0.048248
1398.820337,0.046358
1402.144540,0.044485
1406.569943,0.042261
1409.883843,0.040988
1413.193328,0.039946
1416.498397,0.039002
1419.799051,0.038219
1423.095289,0.037638
1426.387111,0.036969
1429.674517,0.036849
1432.957508,0.036846
1436.236083,0.036296
1439.510242,0.036237
1443.868919,0.036271
1447.132775,0.036104
1450.392216,0.035779
1453.647240,0.035843
1456.897849,0.035765
1460.144043,0.035372
1463.385821,0.035713
1466.623183,0.035549
1469.856129,0.035461
1473.084660,0.035608
1477.382498,0.035452
1480.600726,0.035758
1483.814538,0.035554
1487.023934,0.035605
1490.228914,0.035422
1493.429479,0.035440
1496.625628,0.035645
1499.817361,0.035496
1503.004679,0.035748
1506.187581,0.035730
1509.366067,0.035649
1513.597180,0.035736
1516.765363,0.035641
1519.929131,0.035793
1523.088482,0.035615
1526.243418,0.035571
1529.393939,0.035948
1532.540044,0.035956
1535.681733,0.035427
1538.819006,0.035462
1541.951864,0.035591
1546.122138,0.035696
1549.244693,0.035484
1552.362831,0.035677
1555.476554,0.035519
1558.585862,0.035920
1561.690753,0.035691
1564.791230,0.035482
1567.887290,0.035616
1570.978935,0.035515
1574.066163,0.035752
1577.148977,0.035576
1581.252526,0.035524
1584.325036,0.036136
1587.393130,0.035945
1590.456809,0.035786
1593.516072,0.036160
1596.570919,0.036160
1599.621351,0.035955
1602.667367,0.036486
1605.708967,0.036197
1608.746152,0.036320
1612.788862,0.036050
1615.815744,0.036169
1618.838209,0.036876
1621.856260,0.037027
1624.869894,0.036897
1627.879113,0.037505
1630.883915,0.037157
1633.884303,0.037446
1636.880274,0.037810
1639.871830,0.037818
1642.858971,0.037686
1646.834956,0.038185
1649.811793,0.038342
1652.784214,0.038606
1655.752220,0.039210
1658.715810,0.039748
1661.674984,0.041105
1664.629742,0.042869
1667.580085,0.045606
1670.526013,0.048948
1673.467524,0.054558
1677.382671,0.058937
1680.313879,0.061575
1683.240672,0.065071
1686.163049,0.068312
1689.081010,0.068010
1691.994556,0.066422
1694.903686,0.062793
1697.808400,0.060091
1700.708699,0.065024
