Wavelength (nm),Absorbance (AU)
901.663021,0.966845
905.592173,0.973483
909.516909,0.979020
913.437229,0.981489
917.353134,0.978587
921.264622,0.980750
925.171696,0.984468
929.074353,0.982164
932.972595,0.986432
938.163382,0.985679
942.051321,0.986069
945.934844,0.985819
949.813951,0.985555
953.688643,0.985960
957.558919,0.990440
961.424779,0.991705
965.286223,0.990828
969.143252,0.998866
972.995866,1.001652
978.125814,1.006652
981.968124,1.011163
985.806019,1.016789
989.639497,1.019149
993.468560,1.019991
997.293207,1.021681
1001.113439,1.021681
1004.929255,1.016840
1008.740655,1.017144
1012.547640,1.015275
1016.350208,1.014481
1021.413431,1.012488
1025.205697,1.012227
1028.993547,1.008178
1032.776981,1.004917
1036.556000,1.005838
1040.330603,1.003587
1044.100790,1.003795
1047.866561,1.004365
1051.627917,1.000102
1055.384857,1.000672
1060.387242,0.999552
1064.133879,0.998353
1067.876100,0.997324
1071.613906,0.996933
1075.347296,0.996037
1079.076270,0.997500
1082.800829,0.996279
1086.520972,0.996028
1090.236699,0.996462
1093.948010,0.994900
1097.654906,0.996151
1102.590565,0.997148
1106.287158,0.997771
1109.979334,0.995958
1113.667096,0.997330
1117.350441,0.999675
1121.029371,1.000375
1124.703885,1.002345
1128.373984,1.004631
1132.039667,1.008850
1135.700934,1.012572
1140.575755,1.021678
1144.226718,1.027934
1147.873267,1.034264
1151.515399,1.043983
1155.153116,1.053337
1158.786417,1.061959
1162.415303,1.070494
1166.039773,1.077946
1169.659827,1.085486
1173.275465,1.091022
1176.886688,1.098081
1181.694783,1.105980
1185.295703,1.110474
1188.892206,1.115352
1192.484295,1.119953
1196.071967,1.119235
1199.655224,1.123533
1203.234065,1.126529
1206.808491,1.125558
1210.378500,1.125206
1213.944094,1.124673
1218.691351,1.123192
1222.246642,1.120531
1225.797517,1.121275
1229.343977,1.119369
1232.886021,1.115364
1236.423649,1.115837
1239.956861,1.114235
1243.485658,1.113298
1247.010039,1.111306
1250.530005,1.111513
1254.045554,1.109814
1258.726085,1.110352
1262.231332,1.109628
1265.732163,1.109550
1269.228578,1.108720
1272.720577,1.107150
1276.208161,1.106034
1279.691329,1.105892
1283.170082,1.104235
1286.644418,1.103347
1290.114340,1.103851
1294.734032,1.103695
1298.193650,1.103480
1301.648852,1.104954
1305.099639,1.106189
1308.546010,1.107700
1311.987965,1.109343
1315.425504,1.113044
1318.858628,1.116863
1322.287336,1.121294
1325.711628,1.128946
1329.131505,1.134655
1333.684472,1.146615
1337.094045,1.153198
1340.499203,1.164907
1343.899945,1.174698
1347.296272,1.183094
1350.688183,1.192408
1354.075678,1.202945
1357.458757,1.213183
1360.837421,1.221318
1364.211669,1.230174
1367.581501,1.233749
1372.067742,1.242729
1375.427272,1.248122
1378.782385,1.254260
1382.133083,1.264706
1385.479365,1.275313
1388.821231,1.285927
1392.158682,1.298868
1395.491717,1.316517
1398.820337,1.333875
1402.144540,1.351788
1406.569943,1.374058
1409.883843,1.387342
1413.193328,1.398527
1416.498397,1.408911
1419.799051,1.417726
1423.095289,1.424370
1426.387111,1.432166
1429.674517,1.433572
1432.957508,1.433614
1436.236083,1.440146
1439.510242,1.440842
1443.868919,1.440437
1447.132775,1.442445
1450.392216,1.446377
1453.647240,1.445592
1456.897849,1.446547
1460.144043,1.451336
1463.385821,1.447170
1466.623183,1.449169
1469.856129,1.450249
1473.084660,1.448451
1477.382498,1.450363
1480.600726,1.446628
1483.814538,1.449114
1487.023934,1.448488
1490.228914,1.450731
1493.429479,1.450511
1496.625628,1.447997
1499.817361,1.449819
1503.004679,1.446749
1506.187581,1.446967
1509.366067,1.447953
1513.597180,1.446889
1516.765363,1.448045
1519.929131,1.446202
1523.088482,1.448362
1526.243418,1.448908
1529.393939,1.444324
1532.540044,1.444228
1535.681733,1.450669
1538.819006,1.450234
1541.951864,1.448656
1546.122138,1.447379
1549.244693,1.449963
1552.362831,1.447610
1555.476554,1.449536
1558.585862,1.444658
1561.690753,1.447440
1564.791230,1.449997
1567.887290,1.448356
1570.978935,1.449589
1574.066163,1.446697
1577.148977,1.448838
1581.252526,1.449479
1584.325036,1.442066
1587.393130,1.444358
1590.456809,1.446292
1593.516072,1.441774
1596.570919,1.441776
1599.621351,1.444240
1602.667367,1.437873
1605.708967,1.441328
1608.746152,1.439853
1612.788862,1.443091
1615.815744,1.441658
1618.838209,1.433254
1621.856260,1.431482
1624.869894,1.433008
1627.879113,1.425909
1630.883915,1.429963
1633.884303,1.426597
1636.880274,1.422399
1639.871830,1.422304
1642.858971,1.423816
1646.834956,1.418108
1649.811793,1.416328
1652.784214,1.413344
1655.752220,1.406606
1658.715810,1.400681
1661.674984,1.386106
1664.629742,1.367859
1667.580085,1.340977
1670.526013,1.310268
1673.467524,1.263144
1677.382671,1.229610
1680.313879,1.210593
1683.240672,1.186612
1686.163049,1.165503
1689.081010,1.167426
1691.994556,1.177686
1694.903686,1.202089
1697.808400,1.221192
1700.708699,1.186929
