Wavelength (nm),Absorbance (AU)
901.663021,0.980578
905.592173,0.985797
909.516909,0.987899
913.437229,0.991056
917.353134,0.994964
921.264622,0.991926
925.171696,0.996672
929.074353,0.994173
932.972595,0.996255
938.163382,0.992455
942.051321,0.992023
945.934844,0.991939
949.813951,0.993921
953.688643,0.994037
957.558919,0.994985
961.424779,0.997352
965.286223,0.999827
969.143252,1.003968
972.995866,1.008910
978.125814,1.016167
981.968124,1.020241
985.806019,1.021801
989.639497,1.025140
993.468560,1.027521
997.293207,1.027689
1001.113439,1.027426
1004.929255,1.024587
1008.740655,1.021985
1012.547640,1.020439
1016.350208,1.019834
1021.413431,1.018792
1025.205697,1.014443
1028.993547,1.013010
1032.776981,1.012019
1036.556000,1.009540
1040.330603,1.008186
1044.100790,1.006379
1047.866561,1.002734
1051.627917,1.002521
1055.384857,1.004172
1060.387242,1.000887
1064.133879,0.998870
1067.876100,1.000164
1071.613906,0.999460
1075.347296,0.996748
1079.076270,0.999125
1082.800829,0.997514
1086.520972,0.996689
1090.236699,0.995241
1093.948010,0.995944
1097.654906,0.994961
1102.590565,0.996054
1106.287158,0.995338
1109.979334,0.995986
1113.667096,0.996676
1117.350441,0.998028
1121.029371,0.998107
1124.703885,1.001756
1128.373984,1.003029
1132.039667,1.010230
1135.700934,1.012999
1140.575755,1.022209
1144.226718,1.029943
1147.873267,1.041043
1151.515399,1.049115
1155.153116,1.060501
1158.786417,1.071089
1162.415303,1.080844
1166.039773,1.088851
1169.659827,1.097879
1173.275465,1.105183
1176.886688,1.114060
1181.694783,1.122829
1185.295703,1.129159
1188.892206,1.133015
1192.484295,1.137579
1196.071967,1.139710
1199.655224,1.144999
1203.234065,1.146463
1206.808491,1.146267
1210.378500,1.146592
1213.944094,1.145327
1218.691351,1.144433
1222.246642,1.143557
1225.797517,1.139154
1229.343977,1.137161
1232.886021,1.133892
1236.423649,1.131920
1239.956861,1.131601
1243.485658,1.127736
1247.010039,1.129750
1250.530005,1.126870
1254.045554,1.126696
1258.726085,1.124296
1262.231332,1.122995
1265.732163,1.121946
1269.228578,1.121976
1272.720577,1.121111
1276.208161,1.117323
1279.691329,1.116675
1283.170082,1.116387
1286.644418,1.115431
1290.114340,1.114338
1294.734032,1.114763
1298.193650,1.113274
1301.648852,1.114473
1305.099639,1.115231
1308.546010,1.116495
1311.987965,1.119668
1315.425504,1.123797
1318.858628,1.127304
1322.287336,1.133881
1325.711628,1.139398
1329.131505,1.146705
1333.684472,1.160395
1337.094045,1.169337
1340.499203,1.179590
1343.899945,1.191578
1347.296272,1.201183
1350.688183,1.211902
1354.075678,1.223220
1357.458757,1.234096
1360.837421,1.241464
1364.211669,1.248288
1367.581501,1.254949
1372.067742,1.264664
1375.427272,1.272685
1378.782385,1.274820
1382.133083,1.283853
1385.479365,1.295897
1388.821231,1.306558
1392.158682,1.321407
1395.491717,1.338047
1398.820337,1.352684
1402.144540,1.369017
1406.569943,1.387045
1409.883843,1.401719
1413.193328,1.410844
1416.498397,1.422548
1419.799051,1.433757
1423.095289,1.439123
1426.387111,1.446725
1429.674517,1.452082
1432.957508,1.459326
1436.236083,1.462042
1439.510242,1.461082
1443.868919,1.468685
1447.132775,1.469177
1450.392216,1.469601
1453.647240,1.470493
1456.897849,1.473558
1460.144043,1.474994
1463.385821,1.475979
1466.623183,1.477041
1469.856129,1.477771
1473.084660,1.477418
1477.382498,1.476349
1480.600726,1.474109
1483.814538,1.474341
1487.023934,1.474868
1490.228914,1.469659
1493.429479,1.470989
1496.625628,1.470270
1499.817361,1.469486
1503.004679,1.468822
1506.187581,1.469860
1509.366067,1.470218
1513.597180,1.468788
1516.765363,1.465365
1519.929131,1.461965
1523.088482,1.466279
1526.243418,1.463372
1529.393939,1.459946
1532.540044,1.460425
1535.681733,1.459932
1538.819006,1.461456
1541.951864,1.459122
1546.122138,1.461499
1549.244693,1.465576
1552.362831,1.460415
1555.476554,1.463003
1558.585862,1.460589
1561.690753,1.463546
1564.791230,1.463239
1567.887290,1.462264
1570.978935,1.462291
1574.066163,1.458452
1577.148977,1.461808
1581.252526,1.459967
1584.325036,1.462626
1587.393130,1.456649
1590.456809,1.459526
1593.516072,1.457637
1596.570919,1.459640
1599.621351,1.464460
1602.667367,1.453389
1605.708967,1.459161
1608.746152,1.461282
1612.788862,1.455836
1615.815744,1.447662
1618.838209,1.455642
1621.856260,1.450604
1624.869894,1.448162
1627.879113,1.447541
1630.883915,1.449724
1633.884303,1.447689
1636.880274,1.451674
1639.871830,1.448654
1642.858971,1.455781
1646.834956,1.438767
1649.811793,1.448825
1652.784214,1.442524
1655.752220,1.429657
1658.715810,1.424875
1661.674984,1.409849
1664.629742,1.383692
1667.580085,1.367357
1670.526013,1.345603
1673.467524,1.308850
1677.382671,1.267651
1680.313879,1.240837
1683.240672,1.231891
1686.163049,1.236681
1689.081010,1.232231
1691.994556,1.217934
1694.903686,1.231829
1697.808400,1.246347
1700.708699,1.208127
