Wavelength (nm),Reflectance (AU)
901.663021,0.113986
905.592173,0.111938
909.516909,0.111336
913.437229,0.111041
917.353134,0.108166
921.264622,0.108415
925.171696,0.108744
929.074353,0.107604
932.972595,0.108726
938.163382,0.107873
942.051321,0.107684
945.934844,0.107236
949.813951,0.106123
953.688643,0.105929
957.558919,0.105227
961.424779,0.104509
965.286223,0.103369
969.143252,0.101948
972.995866,0.100484
978.125814,0.099084
981.968124,0.098117
985.806019,0.097136
989.639497,0.096452
993.468560,0.095543
997.293207,0.095189
1001.113439,0.095249
1004.929255,0.096140
1008.740655,0.095959
1012.547640,0.096217
1016.350208,0.097010
1021.413431,0.096756
1025.205697,0.097374
1028.993547,0.097946
1032.776981,0.098850
1036.556000,0.098977
1040.330603,0.099306
1044.100790,0.099424
1047.866561,0.099983
1051.627917,0.100328
1055.384857,0.100379
1060.387242,0.100741
1064.133879,0.101584
1067.876100,0.101322
1071.613906,0.101343
1075.347296,0.101600
1079.076270,0.101729
1082.800829,0.101983
1086.520972,0.102190
1090.236699,0.101952
1093.948010,0.102579
1097.654906,0.102707
1102.590565,0.102172
1106.287158,0.102394
1109.979334,0.102613
1113.667096,0.102688
1117.350441,0.102527
1121.029371,0.102103
1124.703885,0.102154
1128.373984,0.101145
1132.039667,0.100434
1135.700934,0.099603
1140.575755,0.097804
1144.226718,0.096132
1147.873267,0.094259
1151.515399,0.092477
1155.153116,0.090610
1158.786417,0.088670
1162.415303,0.087045
1166.039773,0.085693
1169.659827,0.084467
1173.275465,0.083081
1176.886688,0.081838
1181.694783,0.080655
1185.295703,0.079435
1188.892206,0.078743
1192.484295,0.078480
1196.071967,0.077775
1199.655224,0.077361
1203.234065,0.076876
1206.808491,0.076838
1210.378500,0.076809
1213.944094,0.076959
1218.691351,0.077080
1222.246642,0.077362
1225.797517,0.077623
1229.343977,0.077634
1232.886021,0.077839
1236.423649,0.078398
1239.956861,0.078454
1243.485658,0.078484
1247.010039,0.078852
1250.530005,0.078948
1254.045554,0.078938
1258.726085,0.079134
1262.231332,0.079124
1265.732163,0.079352
1269.228578,0.079249
1272.720577,0.079290
1276.208161,0.079785
1279.691329,0.080059
1283.170082,0.080291
1286.644418,0.080251
1290.114340,0.080402
1294.734032,0.080431
1298.193650,0.080262
1301.648852,0.080368
1305.099639,0.080059
1308.546010,0.079800
1311.987965,0.079231
1315.425504,0.078412
1318.858628,0.077797
1322.287336,0.076986
1325.711628,0.075863
1329.131505,0.074496
1333.684472,0.072987
1337.094045,0.071430
1340.499203,0.069900
1343.899945,0.068460
1347.296272,0.066795
1350.688183,0.065247
1354.075678,0.063715
1357.458757,0.062640
1360.837421,0.061205
1364.211669,0.060458
1367.581501,0.059500
1372.067742,0.058759
1375.427272,0.058163
1378.782385,0.057077
1382.133083,0.056225
1385.479365,0.054977
1388.821231,0.053944
1392.158682,0.052335
1395.491717,0.050920
1398.820337,0.049178
1402.144540,0.048176
1406.569943,0.046344
1409.883843,0.045361
1413.193328,0.044461
1416.498397,0.043677
1419.799051,0.043391
1423.095289,0.042992
1426.387111,0.042569
1429.674517,0.042371
1432.957508,0.041924
1436.236083,0.041679
1439.510242,0.041767
1443.868919,0.041212
1447.132775,0.041337
1450.392216,0.041378
1453.647240,0.041167
1456.897849,0.041044
1460.144043,0.040883
1463.385821,0.041016
1466.623183,0.040731
1469.856129,0.040706
1473.084660,0.040684
1477.382498,0.040853
1480.600726,0.040933
1483.814538,0.040701
1487.023934,0.040468
1490.228914,0.040666
1493.429479,0.040464
1496.625628,0.040475
1499.817361,0.040576
1503.004679,0.040646
1506.187581,0.040841
1509.366067,0.040378
1513.597180,0.040574
1516.765363,0.040576
1519.929131,0.040536
1523.088482,0.040578
1526.243418,0.040544
1529.393939,0.040279
1532.540044,0.040564
1535.681733,0.040606
1538.819006,0.040468
1541.951864,0.040422
1546.122138,0.040438
1549.244693,0.040158
1552.362831,0.040184
1555.476554,0.040302
1558.585862,0.039884
1561.690753,0.040281
1564.791230,0.039926
1567.887290,0.039872
1570.978935,0.040214
1574.066163,0.040024
1577.148977,0.039994
1581.252526,0.040059
1584.325036,0.039559
1587.393130,0.039683
1590.456809,0.039764
1593.516072,0.039735
1596.570919,0.039783
1599.621351,0.039474
1602.667367,0.039709
1605.708967,0.039440
1608.746152,0.039629
1612.788862,0.040061
1615.815744,0.039809
1618.838209,0.039701
1621.856260,0.039984
1624.869894,0.039857
1627.879113,0.039805
1630.883915,0.039296
1633.884303,0.040150
1636.880274,0.039706
1639.871830,0.039488
1642.858971,0.040033
1646.834956,0.040223
1649.811793,0.040263
1652.784214,0.040423
1655.752220,0.041065
1658.715810,0.042186
1661.674984,0.042876
1664.629742,0.044353
1667.580085,0.045888
1670.526013,0.049557
1673.467524,0.052972
1677.382671,0.057389
1680.313879,0.059707
1683.240672,0.062167
1686.163049,0.061672
1689.081010,0.061134
1691.994556,0.061960
1694.903686,0.058616
1697.808400,0.057915
1700.708699,0.057616
