Wavelength (nm),Sample Signal (unitless)
901.663021,12504.000000
905.592173,13716.000000
909.516909,14874.000000
913.437229,16197.000000
917.353134,17769.000000
921.264622,19367.000000
925.171696,21709.000000
929.074353,23740.000000
932.972595,26194.000000
938.163382,29278.000000
942.051321,31190.000000
945.934844,33317.000000
949.813951,35359.000000
953.688643,37261.000000
957.558919,38769.000000
961.424779,40263.000000
965.286223,41502.000000
969.143252,42498.000000
972.995866,43202.000000
978.125814,43988.000000
981.968124,44160.000000
985.806019,44563.000000
989.639497,44556.000000
993.468560,44501.000000
997.293207,44302.000000
1001.113439,44118.000000
1004.929255,44212.000000
1008.740655,44081.000000
1012.547640,43989.000000
1016.350208,43900.000000
1021.413431,44155.000000
1025.205697,44109.000000
1028.993547,44228.000000
1032.776981,44505.000000
1036.556000,44733.000000
1040.330603,45027.000000
1044.100790,45396.000000
1047.866561,45683.000000
1051.627917,46040.000000
1055.384857,46110.000000
1060.387242,46613.000000
1064.133879,46985.000000
1067.876100,47248.000000
1071.613906,47284.000000
1075.347296,47562.000000
1079.076270,47751.000000
1082.800829,47882.000000
1086.520972,48094.000000
1090.236699,48138.000000
1093.948010,48432.000000
1097.654906,48426.000000
1102.590565,48633.000000
1106.287158,48607.000000
1109.979334,48648.000000
1113.667096,48682.000000
1117.350441,48738.000000
1121.029371,48754.000000
1124.703885,48721.000000
1128.373984,48452.000000
1132.039667,48123.000000
1135.700934,47911.000000
1140.575755,47541.000000
1144.226718,46800.000000
1147.873267,46433.000000
1151.515399,45891.000000
1155.153116,45161.000000
1158.786417,44571.000000
1162.415303,44103.000000
1166.039773,43900.000000
1169.659827,43820.000000
1173.275465,43437.000000
1176.886688,43370.000000
1181.694783,43413.000000
1185.295703,43530.000000
1188.892206,43657.000000
1192.484295,43840.000000
1196.071967,44422.000000
1199.655224,44766.000000
1203.234065,45135.000000
1206.808491,45795.000000
1210.378500,46620.000000
1213.944094,47423.000000
1218.691351,48566.000000
1222.246642,49439.000000
1225.797517,50309.000000
1229.343977,51200.000000
1232.886021,51966.000000
1236.423649,52906.000000
1239.956861,53471.000000
1243.485658,54403.000000
1247.010039,55121.000000
1250.530005,55781.000000
1254.045554,56293.000000
1258.726085,56975.000000
1262.231332,57626.000000
1265.732163,58222.000000
1269.228578,58784.000000
1272.720577,59199.000000
1276.208161,59864.000000
1279.691329,60203.000000
1283.170082,61102.000000
1286.644418,61350.000000
1290.114340,61917.000000
1294.734032,62113.000000
1298.193650,62316.000000
1301.648852,62687.000000
1305.099639,62470.000000
1308.546010,62400.000000
1311.987965,62222.000000
1315.425504,61909.000000
1318.858628,61272.000000
1322.287336,60629.000000
1325.711628,59963.000000
1329.131505,59140.000000
1333.684472,57616.000000
1337.094045,56636.000000
1340.499203,55438.000000
1343.899945,54111.000000
1347.296272,52936.000000
1350.688183,51537.000000
1354.075678,50353.000000
1357.458757,49137.000000
1360.837421,47993.000000
1364.211669,47287.000000
1367.581501,46473.000000
1372.067742,45229.000000
1375.427272,44415.000000
1378.782385,43230.000000
1382.133083,41748.000000
1385.479365,40265.000000
1388.821231,38785.000000
1392.158682,37128.000000
1395.491717,35432.000000
1398.820337,33830.000000
1402.144540,32102.000000
1406.569943,29730.000000
1409.883843,28247.000000
1413.193328,26695.000000
1416.498397,25649.000000
1419.799051,24744.000000
1423.095289,23754.000000
1426.387111,23031.000000
1429.674517,22510.000000
1432.957508,22059.000000
1436.236083,21595.000000
1439.510242,21293.000000
1443.868919,21133.000000
1447.132775,20945.000000
1450.392216,20965.000000
1453.647240,20817.000000
1456.897849,20818.000000
1460.144043,20647.000000
1463.385821,20668.000000
1466.623183,20387.000000
1469.856129,20429.000000
1473.084660,20552.000000
1477.382498,20286.000000
1480.600726,20426.000000
1483.814538,20396.000000
1487.023934,20244.000000
1490.228914,20329.000000
1493.429479,20078.000000
1496.625628,20422.000000
1499.817361,20199.000000
1503.004679,20214.000000
1506.187581,20173.000000
1509.366067,20162.000000
1513.597180,20048.000000
1516.765363,19869.000000
1519.929131,19828.000000
1523.088482,19967.000000
1526.243418,19573.000000
1529.393939,19508.000000
1532.540044,19476.000000
1535.681733,19276.000000
1538.819006,19010.000000
1541.951864,18921.000000
1546.122138,18490.000000
1549.244693,18224.000000
1552.362831,18049.000000
1555.476554,17811.000000
1558.585862,17515.000000
1561.690753,17266.000000
1564.791230,16928.000000
1567.887290,16614.000000
1570.978935,16612.000000
1574.066163,16219.000000
1577.148977,15905.000000
1581.252526,15673.000000
1584.325036,15607.000000
1587.393130,15337.000000
1590.456809,14827.000000
1593.516072,14791.000000
1596.570919,14728.000000
1599.621351,14433.000000
1602.667367,14185.000000
1605.708967,14089.000000
1608.746152,13915.000000
1612.788862,13462.000000
1615.815744,13279.000000
1618.838209,13081.000000
1621.856260,12848.000000
1624.869894,12661.000000
1627.879113,12318.000000
1630.883915,12180.000000
1633.884303,11956.000000
1636.880274,11595.000000
1639.871830,11449.000000
1642.858971,11238.000000
1646.834956,10920.000000
1649.811793,10718.000000
1652.784214,10289.000000
1655.752220,10228.000000
1658.715810,9667.000000
1661.674984,9556.000000
1664.629742,9204.000000
1667.580085,8649.000000
1670.526013,8331.000000
1673.467524,7866.000000
1677.382671,6975.000000
1680.313879,6254.000000
1683.240672,5358.000000
1686.163049,4639.000000
1689.081010,3994.000000
1691.994556,3530.000000
1694.903686,2828.000000
1697.808400,2494.000000
1700.708699,2132.000000
