Wavelength (nm),Absorbance (AU)
901.663021,0.956895
905.592173,0.959920
909.516909,0.957799
913.437229,0.961223
917.353134,0.963112
921.264622,0.964935
925.171696,0.972661
929.074353,0.969446
932.972595,0.970353
938.163382,0.969243
942.051321,0.968696
945.934844,0.967986
949.813951,0.968890
953.688643,0.968548
957.558919,0.972878
961.424779,0.972132
965.286223,0.975996
969.143252,0.978891
972.995866,0.983810
978.125814,0.988497
981.968124,0.991167
985.806019,0.994273
989.639497,0.996495
993.468560,0.998510
997.293207,1.000846
1001.113439,0.998418
1004.929255,0.997057
1008.740655,0.995605
1012.547640,0.996017
1016.350208,0.991791
1021.413431,0.994084
1025.205697,0.990503
1028.993547,0.986953
1032.776981,0.985608
1036.556000,0.985850
1040.330603,0.984933
1044.100790,0.984095
1047.866561,0.983867
1051.627917,0.982955
1055.384857,0.983272
1060.387242,0.980214
1064.133879,0.980597
1067.876100,0.981204
1071.613906,0.980499
1075.347296,0.979660
1079.076270,0.980193
1082.800829,0.981208
1086.520972,0.981911
1090.236699,0.978729
1093.948010,0.980682
1097.654906,0.980709
1102.590565,0.981441
1106.287158,0.980698
1109.979334,0.982343
1113.667096,0.984194
1117.350441,0.984138
1121.029371,0.984745
1124.703885,0.986931
1128.373984,0.990844
1132.039667,0.991012
1135.700934,0.994646
1140.575755,1.004074
1144.226718,1.008282
1147.873267,1.013891
1151.515399,1.019968
1155.153116,1.028345
1158.786417,1.033785
1162.415303,1.040063
1166.039773,1.046063
1169.659827,1.051195
1173.275465,1.054519
1176.886688,1.060961
1181.694783,1.065424
1185.295703,1.069475
1188.892206,1.071861
1192.484295,1.074007
1196.071967,1.078036
1199.655224,1.079838
1203.234065,1.080290
1206.808491,1.082626
1210.378500,1.082897
1213.944094,1.080747
1218.691351,1.081732
1222.246642,1.079955
1225.797517,1.078796
1229.343977,1.077204
1232.886021,1.077085
1236.423649,1.077181
1239.956861,1.076015
1243.485658,1.075732
1247.010039,1.074322
1250.530005,1.075233
1254.045554,1.072773
1258.726085,1.073319
1262.231332,1.074136
1265.732163,1.073675
1269.228578,1.073712
1272.720577,1.073451
1276.208161,1.071388
1279.691329,1.071717
1283.170082,1.070503
1286.644418,1.070471
1290.114340,1.070903
1294.734032,1.071021
1298.193650,1.070558
1301.648852,1.071711
1305.099639,1.072865
1308.546010,1.074933
1311.987965,1.076126
1315.425504,1.078991
1318.858628,1.082543
1322.287336,1.086073
1325.711628,1.090878
1329.131505,1.094295
1333.684472,1.103795
1337.094045,1.110537
1340.499203,1.117010
1343.899945,1.122638
1347.296272,1.130237
1350.688183,1.136816
1354.075678,1.144420
1357.458757,1.150456
1360.837421,1.154190
1364.211669,1.162010
1367.581501,1.163842
1372.067742,1.169270
1375.427272,1.174118
1378.782385,1.177757
1382.133083,1.183770
1385.479365,1.187843
1388.821231,1.195443
1392.158682,1.204087
1395.491717,1.212925
1398.820337,1.222605
1402.144540,1.233748
1406.569943,1.241748
1409.883843,1.249322
1413.193328,1.256522
1416.498397,1.259468
1419.799051,1.264229
1423.095289,1.267075
1426.387111,1.270702
1429.674517,1.271900
1432.957508,1.272147
1436.236083,1.276352
1439.510242,1.275939
1443.868919,1.279290
1447.132775,1.279712
1450.392216,1.281633
1453.647240,1.283083
1456.897849,1.282696
1460.144043,1.282844
1463.385821,1.282566
1466.623183,1.281940
1469.856129,1.281947
1473.084660,1.282928
1477.382498,1.282152
1480.600726,1.282695
1483.814538,1.282935
1487.023934,1.283918
1490.228914,1.283953
1493.429479,1.284158
1496.625628,1.284021
1499.817361,1.285310
1503.004679,1.283710
1506.187581,1.283857
1509.366067,1.285250
1513.597180,1.283603
1516.765363,1.284250
1519.929131,1.284530
1523.088482,1.284767
1526.243418,1.284177
1529.393939,1.283098
1532.540044,1.284920
1535.681733,1.284372
1538.819006,1.285078
1541.951864,1.287256
1546.122138,1.285471
1549.244693,1.285170
1552.362831,1.289829
1555.476554,1.289127
1558.585862,1.289631
1561.690753,1.287630
1564.791230,1.290341
1567.887290,1.286974
1570.978935,1.289052
1574.066163,1.288837
1577.148977,1.286007
1581.252526,1.290061
1584.325036,1.285982
1587.393130,1.284260
1590.456809,1.286079
1593.516072,1.288002
1596.570919,1.283678
1599.621351,1.289078
1602.667367,1.285177
1605.708967,1.284174
1608.746152,1.283435
1612.788862,1.280486
1615.815744,1.282687
1618.838209,1.279810
1621.856260,1.280480
1624.869894,1.282578
1627.879113,1.278293
1630.883915,1.275468
1633.884303,1.274888
1636.880274,1.275085
1639.871830,1.270952
1642.858971,1.273025
1646.834956,1.268773
1649.811793,1.268202
1652.784214,1.264569
1655.752220,1.253609
1658.715810,1.252530
1661.674984,1.232417
1664.629742,1.215943
1667.580085,1.195145
1670.526013,1.164935
1673.467524,1.130417
1677.382671,1.089649
1680.313879,1.070805
1683.240672,1.056212
1686.163049,1.036594
1689.081010,1.033052
1691.994556,1.059074
1694.903686,1.041713
1697.808400,1.048705
1700.708699,1.075234
