Wavelength (nm),Absorbance (AU)
901.663021,0.874269
905.592173,0.875531
909.516909,0.878199
913.437229,0.880362
917.353134,0.880210
921.264622,0.880573
925.171696,0.883735
929.074353,0.879606
932.972595,0.882948
938.163382,0.876061
942.051321,0.875915
945.934844,0.873685
949.813951,0.871692
953.688643,0.870462
957.558919,0.869823
961.424779,0.871675
965.286223,0.870586
969.143252,0.872022
972.995866,0.874329
978.125814,0.875381
981.968124,0.878604
985.806019,0.880588
989.639497,0.880629
993.468560,0.883332
997.293207,0.883738
1001.113439,0.881326
1004.929255,0.879380
1008.740655,0.879032
1012.547640,0.878952
1016.350208,0.875364
1021.413431,0.876036
1025.205697,0.875876
1028.993547,0.873598
1032.776981,0.872079
1036.556000,0.872634
1040.330603,0.870252
1044.100790,0.870677
1047.866561,0.869675
1051.627917,0.869650
1055.384857,0.870021
1060.387242,0.870320
1064.133879,0.870244
1067.876100,0.870481
1071.613906,0.871161
1075.347296,0.871570
1079.076270,0.872631
1082.800829,0.872527
1086.520972,0.872814
1090.236699,0.873139
1093.948010,0.875181
1097.654906,0.874598
1102.590565,0.876538
1106.287158,0.878025
1109.979334,0.880031
1113.667096,0.880369
1117.350441,0.881013
1121.029371,0.883119
1124.703885,0.884843
1128.373984,0.887756
1132.039667,0.891378
1135.700934,0.894672
1140.575755,0.901313
1144.226718,0.906419
1147.873267,0.912598
1151.515399,0.919506
1155.153116,0.925755
1158.786417,0.932361
1162.415303,0.937935
1166.039773,0.944426
1169.659827,0.948876
1173.275465,0.954852
1176.886688,0.958352
1181.694783,0.965917
1185.295703,0.969476
1188.892206,0.971385
1192.484295,0.975397
1196.071967,0.976921
1199.655224,0.979461
1203.234065,0.980513
1206.808491,0.981919
1210.378500,0.982453
1213.944094,0.981944
1218.691351,0.980976
1222.246642,0.979579
1225.797517,0.978920
1229.343977,0.978848
1232.886021,0.977451
1236.423649,0.975528
1239.956861,0.975043
1243.485658,0.974025
1247.010039,0.972938
1250.530005,0.972495
1254.045554,0.971596
1258.726085,0.971751
1262.231332,0.969660
1265.732163,0.969744
1269.228578,0.968972
1272.720577,0.968734
1276.208161,0.967676
1279.691329,0.966838
1283.170082,0.967152
1286.644418,0.965134
1290.114340,0.965482
1294.734032,0.964824
1298.193650,0.964593
1301.648852,0.966553
1305.099639,0.966274
1308.546010,0.967934
1311.987965,0.969620
1315.425504,0.971551
1318.858628,0.974806
1322.287336,0.978325
1325.711628,0.981372
1329.131505,0.985688
1333.684472,0.992267
1337.094045,0.997491
1340.499203,1.003470
1343.899945,1.009273
1347.296272,1.015610
1350.688183,1.022180
1354.075678,1.027433
1357.458757,1.033532
1360.837421,1.038462
1364.211669,1.042678
1367.581501,1.045411
1372.067742,1.050415
1375.427272,1.054622
1378.782385,1.057421
1382.133083,1.062832
1385.479365,1.067516
1388.821231,1.071702
1392.158682,1.079200
1395.491717,1.087181
1398.820337,1.094540
1402.144540,1.101540
1406.569943,1.110331
1409.883843,1.117500
1413.193328,1.121909
1416.498397,1.125635
1419.799051,1.129312
1423.095289,1.130711
1426.387111,1.134635
1429.674517,1.137304
1432.957508,1.138073
1436.236083,1.140656
1439.510242,1.140413
1443.868919,1.142625
1447.132775,1.142939
1450.392216,1.143262
1453.647240,1.144662
1456.897849,1.144743
1460.144043,1.146201
1463.385821,1.145827
1466.623183,1.147034
1469.856129,1.146370
1473.084660,1.148594
1477.382498,1.148256
1480.600726,1.148311
1483.814538,1.147928
1487.023934,1.147493
1490.228914,1.149208
1493.429479,1.147371
1496.625628,1.148822
1499.817361,1.148745
1503.004679,1.148417
1506.187581,1.149291
1509.366067,1.148281
1513.597180,1.148876
1516.765363,1.148744
1519.929131,1.147984
1523.088482,1.149726
1526.243418,1.148775
1529.393939,1.149118
1532.540044,1.148037
1535.681733,1.150094
1538.819006,1.149913
1541.951864,1.148562
1546.122138,1.149543
1549.244693,1.148902
1552.362831,1.149857
1555.476554,1.148259
1558.585862,1.148660
1561.690753,1.148805
1564.791230,1.149091
1567.887290,1.146927
1570.978935,1.147676
1574.066163,1.147447
1577.148977,1.146150
1581.252526,1.146725
1584.325036,1.144458
1587.393130,1.144671
1590.456809,1.143387
1593.516072,1.143541
1596.570919,1.143355
1599.621351,1.141460
1602.667367,1.139567
1605.708967,1.141050
1608.746152,1.138895
1612.788862,1.139268
1615.815744,1.137338
1618.838209,1.135830
1621.856260,1.134213
1624.869894,1.134808
1627.879113,1.133964
1630.883915,1.133670
1633.884303,1.135090
1636.880274,1.130488
1639.871830,1.131194
1642.858971,1.132853
1646.834956,1.132361
1649.811793,1.127805
1652.784214,1.121852
1655.752220,1.113961
1658.715810,1.108035
1661.674984,1.097583
1664.629742,1.079729
1667.580085,1.062037
1670.526013,1.034422
1673.467524,1.015506
1677.382671,0.987680
1680.313879,0.973779
1683.240672,0.958907
1686.163049,0.953131
1689.081010,0.953513
1691.994556,0.955259
1694.903686,0.963054
1697.808400,0.964857
1700.708699,0.964685
