Wavelength (nm),Reflectance (AU)
901.663021,0.129523
905.592173,0.127422
909.516909,0.126010
913.437229,0.124676
917.353134,0.123204
921.264622,0.122631
925.171696,0.121435
929.074353,0.120187
932.972595,0.120129
938.163382,0.119731
942.051321,0.119629
945.934844,0.119013
949.813951,0.118704
953.688643,0.118399
957.558919,0.117258
961.424779,0.115759
965.286223,0.115029
969.143252,0.113417
972.995866,0.112111
978.125814,0.110758
981.968124,0.109767
985.806019,0.108562
989.639497,0.108485
993.468560,0.107656
997.293207,0.106928
1001.113439,0.106965
1004.929255,0.107512
1008.740655,0.107456
1012.547640,0.107725
1016.350208,0.108297
1021.413431,0.108212
1025.205697,0.108528
1028.993547,0.108824
1032.776981,0.109558
1036.556000,0.109763
1040.330603,0.110094
1044.100790,0.110218
1047.866561,0.110737
1051.627917,0.111589
1055.384857,0.111582
1060.387242,0.111653
1064.133879,0.112492
1067.876100,0.112570
1071.613906,0.112554
1075.347296,0.112741
1079.076270,0.113530
1082.800829,0.113259
1086.520972,0.113728
1090.236699,0.113781
1093.948010,0.114078
1097.654906,0.114414
1102.590565,0.114588
1106.287158,0.114740
1109.979334,0.114536
1113.667096,0.114926
1117.350441,0.115005
1121.029371,0.114533
1124.703885,0.114382
1128.373984,0.113784
1132.039667,0.113055
1135.700934,0.112197
1140.575755,0.111151
1144.226718,0.109116
1147.873267,0.107434
1151.515399,0.105827
1155.153116,0.104223
1158.786417,0.102240
1162.415303,0.101371
1166.039773,0.099625
1169.659827,0.098771
1173.275465,0.097072
1176.886688,0.096111
1181.694783,0.094794
1185.295703,0.093971
1188.892206,0.092886
1192.484295,0.092215
1196.071967,0.091595
1199.655224,0.091349
1203.234065,0.090847
1206.808491,0.090696
1210.378500,0.090712
1213.944094,0.090644
1218.691351,0.090955
1222.246642,0.091211
1225.797517,0.091456
1229.343977,0.091632
1232.886021,0.092023
1236.423649,0.091896
1239.956861,0.092101
1243.485658,0.092261
1247.010039,0.092270
1250.530005,0.092408
1254.045554,0.092526
1258.726085,0.092607
1262.231332,0.092781
1265.732163,0.092930
1269.228578,0.092799
1272.720577,0.093031
1276.208161,0.092993
1279.691329,0.093454
1283.170082,0.093432
1286.644418,0.093756
1290.114340,0.093704
1294.734032,0.093672
1298.193650,0.093919
1301.648852,0.093804
1305.099639,0.093474
1308.546010,0.092863
1311.987965,0.092583
1315.425504,0.091980
1318.858628,0.091092
1322.287336,0.090460
1325.711628,0.089360
1329.131505,0.088137
1333.684472,0.086177
1337.094045,0.084859
1340.499203,0.083521
1343.899945,0.081839
1347.296272,0.080137
1350.688183,0.078947
1354.075678,0.077379
1357.458757,0.076055
1360.837421,0.074925
1364.211669,0.073633
1367.581501,0.073196
1372.067742,0.071936
1375.427272,0.071160
1378.782385,0.070187
1382.133083,0.069157
1385.479365,0.067890
1388.821231,0.066236
1392.158682,0.064350
1395.491717,0.062319
1398.820337,0.060428
1402.144540,0.058281
1406.569943,0.055796
1409.883843,0.054193
1413.193328,0.052764
1416.498397,0.051641
1419.799051,0.050529
1423.095289,0.049847
1426.387111,0.049200
1429.674517,0.048857
1432.957508,0.048256
1436.236083,0.048212
1439.510242,0.048120
1443.868919,0.047599
1447.132775,0.047539
1450.392216,0.047530
1453.647240,0.047306
1456.897849,0.046737
1460.144043,0.047098
1463.385821,0.047395
1466.623183,0.046805
1469.856129,0.046781
1473.084660,0.046846
1477.382498,0.046577
1480.600726,0.046914
1483.814538,0.046763
1487.023934,0.046655
1490.228914,0.046857
1493.429479,0.046988
1496.625628,0.046612
1499.817361,0.046832
1503.004679,0.046583
1506.187581,0.046799
1509.366067,0.046680
1513.597180,0.046867
1516.765363,0.046684
1519.929131,0.046895
1523.088482,0.047116
1526.243418,0.047071
1529.393939,0.047171
1532.540044,0.047020
1535.681733,0.046701
1538.819006,0.046777
1541.951864,0.046544
1546.122138,0.046624
1549.244693,0.046372
1552.362831,0.046791
1555.476554,0.046554
1558.585862,0.046450
1561.690753,0.046503
1564.791230,0.046456
1567.887290,0.046309
1570.978935,0.046347
1574.066163,0.046714
1577.148977,0.046183
1581.252526,0.045784
1584.325036,0.046043
1587.393130,0.045967
1590.456809,0.046114
1593.516072,0.046095
1596.570919,0.046109
1599.621351,0.046155
1602.667367,0.046311
1605.708967,0.046272
1608.746152,0.046418
1612.788862,0.046376
1615.815744,0.046315
1618.838209,0.046213
1621.856260,0.046222
1624.869894,0.046378
1627.879113,0.046833
1630.883915,0.046308
1633.884303,0.046801
1636.880274,0.047200
1639.871830,0.047322
1642.858971,0.047523
1646.834956,0.047342
1649.811793,0.047934
1652.784214,0.048380
1655.752220,0.048376
1658.715810,0.049470
1661.674984,0.050620
1664.629742,0.052565
1667.580085,0.056019
1670.526013,0.059010
1673.467524,0.063858
1677.382671,0.069834
1680.313879,0.071935
1683.240672,0.073194
1686.163049,0.076913
1689.081010,0.077545
1691.994556,0.076817
1694.903686,0.076224
1697.808400,0.072128
1700.708699,0.074694
