Wavelength (nm),Absorbance (AU)
901.663021,0.850616
905.592173,0.854130
909.516909,0.858289
913.437229,0.860787
917.353134,0.865941
921.264622,0.866285
925.171696,0.864377
929.074353,0.868065
932.972595,0.868264
938.163382,0.867470
942.051321,0.869743
945.934844,0.869027
949.813951,0.870659
953.688643,0.873141
957.558919,0.874021
961.424779,0.876423
965.286223,0.881551
969.143252,0.886797
972.995866,0.889702
978.125814,0.895524
981.968124,0.898104
985.806019,0.902155
989.639497,0.905113
993.468560,0.908221
997.293207,0.907321
1001.113439,0.905322
1004.929255,0.904487
1008.740655,0.904289
1012.547640,0.903452
1016.350208,0.902667
1021.413431,0.900631
1025.205697,0.898710
1028.993547,0.897392
1032.776981,0.896964
1036.556000,0.896464
1040.330603,0.894699
1044.100790,0.892326
1047.866561,0.892496
1051.627917,0.890830
1055.384857,0.890579
1060.387242,0.889955
1064.133879,0.889286
1067.876100,0.889141
1071.613906,0.886446
1075.347296,0.887231
1079.076270,0.885797
1082.800829,0.887976
1086.520972,0.886500
1090.236699,0.887243
1093.948010,0.886869
1097.654906,0.886146
1102.590565,0.886508
1106.287158,0.886256
1109.979334,0.886728
1113.667096,0.887878
1117.350441,0.888453
1121.029371,0.887339
1124.703885,0.890703
1128.373984,0.893856
1132.039667,0.895561
1135.700934,0.898772
1140.575755,0.905969
1144.226718,0.911249
1147.873267,0.917313
1151.515399,0.924709
1155.153116,0.931865
1158.786417,0.938105
1162.415303,0.945818
1166.039773,0.950766
1169.659827,0.956451
1173.275465,0.961157
1176.886688,0.966318
1181.694783,0.971544
1185.295703,0.974979
1188.892206,0.978462
1192.484295,0.981936
1196.071967,0.982607
1199.655224,0.986800
1203.234065,0.986083
1206.808491,0.987259
1210.378500,0.985842
1213.944094,0.985930
1218.691351,0.985065
1222.246642,0.983173
1225.797517,0.982186
1229.343977,0.981326
1232.886021,0.978859
1236.423649,0.977910
1239.956861,0.976940
1243.485658,0.977252
1247.010039,0.976134
1250.530005,0.974223
1254.045554,0.975113
1258.726085,0.975739
1262.231332,0.975748
1265.732163,0.974814
1269.228578,0.974125
1272.720577,0.974535
1276.208161,0.973555
1279.691329,0.973618
1283.170082,0.973123
1286.644418,0.972144
1290.114340,0.971517
1294.734032,0.971892
1298.193650,0.972784
1301.648852,0.973437
1305.099639,0.973661
1308.546010,0.976152
1311.987965,0.978614
1315.425504,0.981575
1318.858628,0.984902
1322.287336,0.989557
1325.711628,0.994493
1329.131505,0.999359
1333.684472,1.008426
1337.094045,1.015595
1340.499203,1.023300
1343.899945,1.033533
1347.296272,1.041634
1350.688183,1.051108
1354.075678,1.059762
1357.458757,1.067780
1360.837421,1.076796
1364.211669,1.080151
1367.581501,1.087134
1372.067742,1.095692
1375.427272,1.102028
1378.782385,1.108787
1382.133083,1.116205
1385.479365,1.125558
1388.821231,1.138319
1392.158682,1.153001
1395.491717,1.169675
1398.820337,1.188811
1402.144540,1.206511
1406.569943,1.232342
1409.883843,1.245564
1413.193328,1.257273
1416.498397,1.269045
1419.799051,1.276577
1423.095289,1.281489
1426.387111,1.285445
1429.674517,1.292502
1432.957508,1.291193
1436.236083,1.295275
1439.510242,1.295930
1443.868919,1.297085
1447.132775,1.298428
1450.392216,1.298576
1453.647240,1.299000
1456.897849,1.302508
1460.144043,1.302838
1463.385821,1.303461
1466.623183,1.301168
1469.856129,1.301965
1473.084660,1.303813
1477.382498,1.303641
1480.600726,1.303416
1483.814538,1.304819
1487.023934,1.302524
1490.228914,1.304015
1493.429479,1.303090
1496.625628,1.301940
1499.817361,1.302281
1503.004679,1.300421
1506.187581,1.301277
1509.366067,1.299878
1513.597180,1.301107
1516.765363,1.300390
1519.929131,1.298411
1523.088482,1.301062
1526.243418,1.301265
1529.393939,1.298149
1532.540044,1.301074
1535.681733,1.297914
1538.819006,1.299296
1541.951864,1.300383
1546.122138,1.299088
1549.244693,1.298162
1552.362831,1.298410
1555.476554,1.300832
1558.585862,1.301491
1561.690753,1.301318
1564.791230,1.300008
1567.887290,1.301336
1570.978935,1.298166
1574.066163,1.298712
1577.148977,1.301069
1581.252526,1.303125
1584.325036,1.298489
1587.393130,1.301830
1590.456809,1.297646
1593.516072,1.297644
1596.570919,1.296242
1599.621351,1.293025
1602.667367,1.292471
1605.708967,1.294265
1608.746152,1.292164
1612.788862,1.289126
1615.815744,1.288063
1618.838209,1.288474
1621.856260,1.285892
1624.869894,1.284634
1627.879113,1.283462
1630.883915,1.276413
1633.884303,1.280832
1636.880274,1.277354
1639.871830,1.270118
1642.858971,1.276305
1646.834956,1.268881
1649.811793,1.267535
1652.784214,1.262826
1655.752220,1.254484
1658.715810,1.245822
1661.674984,1.236263
1664.629742,1.214190
1667.580085,1.187085
1670.526013,1.163888
1673.467524,1.125205
1677.382671,1.089778
1680.313879,1.068832
1683.240672,1.048634
1686.163049,1.037583
1689.081010,1.047541
1691.994556,1.054255
1694.903686,1.042399
1697.808400,1.051355
1700.708699,1.044492
