Wavelength (nm),Sample Signal (unitless)
901.663021,16331.000000
905.592173,17780.000000
909.516909,19139.000000
913.437229,20731.000000
917.353134,22845.000000
921.264622,25191.000000
925.171696,27880.000000
929.074353,30750.000000
932.972595,33797.000000
938.163382,37613.000000
942.051321,40460.000000
945.934844,43305.000000
949.813951,45897.000000
953.688643,48534.000000
957.558919,50820.000000
961.424779,53193.000000
965.286223,54646.000000
969.143252,55998.000000
972.995866,57143.000000
978.125814,58349.000000
981.968124,59061.000000
985.806019,59526.000000
989.639497,59812.000000
993.468560,59760.000000
997.293207,59583.000000
1001.113439,59554.000000
1004.929255,59353.000000
1008.740655,58966.000000
1012.547640,58935.000000
1016.350208,59303.000000
1021.413431,59343.000000
1025.205697,59523.000000
1028.993547,59769.000000
1032.776981,60157.000000
1036.556000,60450.000000
1040.330603,60998.000000
1044.100790,61541.000000
1047.866561,62016.000000
1051.627917,62331.000000
1055.384857,62797.000000
1060.387242,63285.000000
1064.133879,63463.000000
1067.876100,64040.000000
1071.613906,64356.000000
1075.347296,64669.000000
1079.076270,65032.000000
1082.800829,65377.000000
1086.520972,65580.000000
1090.236699,65646.000000
1093.948010,65842.000000
1097.654906,66028.000000
1102.590565,66412.000000
1106.287158,66501.000000
1109.979334,66492.000000
1113.667096,66523.000000
1117.350441,66605.000000
1121.029371,66417.000000
1124.703885,66219.000000
1128.373984,66112.000000
1132.039667,65857.000000
1135.700934,65424.000000
1140.575755,64606.000000
1144.226718,64026.000000
1147.873267,63207.000000
1151.515399,62298.000000
1155.153116,61604.000000
1158.786417,60847.000000
1162.415303,60180.000000
1166.039773,59869.000000
1169.659827,59603.000000
1173.275465,59098.000000
1176.886688,58988.000000
1181.694783,58780.000000
1185.295703,59147.000000
1188.892206,59269.000000
1192.484295,59522.000000
1196.071967,60002.000000
1199.655224,60595.000000
1203.234065,61109.000000
1206.808491,62026.000000
1210.378500,63173.000000
1213.944094,64184.000000
1218.691351,65639.000000
1222.246642,66666.000000
1225.797517,68155.000000
1229.343977,69357.000000
1232.886021,70698.000000
1236.423649,71945.000000
1239.956861,73211.000000
1243.485658,74204.000000
1247.010039,75404.000000
1250.530005,76188.000000
1254.045554,77271.000000
1258.726085,78401.000000
1262.231332,79268.000000
1265.732163,80092.000000
1269.228578,81171.000000
1272.720577,82113.000000
1276.208161,83004.000000
1279.691329,83552.000000
1283.170082,84581.000000
1286.644418,85443.000000
1290.114340,85859.000000
1294.734032,86680.000000
1298.193650,86881.000000
1301.648852,87121.000000
1305.099639,87149.000000
1308.546010,87106.000000
1311.987965,86775.000000
1315.425504,86414.000000
1318.858628,85745.000000
1322.287336,85124.000000
1325.711628,83951.000000
1329.131505,82775.000000
1333.684472,81039.000000
1337.094045,79633.000000
1340.499203,78060.000000
1343.899945,76486.000000
1347.296272,74467.000000
1350.688183,72969.000000
1354.075678,71111.000000
1357.458757,69380.000000
1360.837421,67819.000000
1364.211669,66378.000000
1367.581501,65380.000000
1372.067742,63876.000000
1375.427272,62672.000000
1378.782385,60920.000000
1382.133083,59258.000000
1385.479365,56946.000000
1388.821231,54830.000000
1392.158682,52496.000000
1395.491717,50086.000000
1398.820337,47479.000000
1402.144540,44830.000000
1406.569943,41421.000000
1409.883843,38913.000000
1413.193328,36655.000000
1416.498397,34540.000000
1419.799051,32957.000000
1423.095289,31663.000000
1426.387111,30614.000000
1429.674517,29838.000000
1432.957508,29242.000000
1436.236083,28733.000000
1439.510242,28542.000000
1443.868919,28233.000000
1447.132775,27981.000000
1450.392216,27840.000000
1453.647240,27802.000000
1456.897849,27679.000000
1460.144043,27600.000000
1463.385821,27385.000000
1466.623183,27404.000000
1469.856129,27081.000000
1473.084660,27180.000000
1477.382498,26980.000000
1480.600726,27157.000000
1483.814538,26898.000000
1487.023934,26804.000000
1490.228914,26769.000000
1493.429479,26690.000000
1496.625628,26547.000000
1499.817361,26417.000000
1503.004679,26502.000000
1506.187581,26276.000000
1509.366067,26257.000000
1513.597180,26145.000000
1516.765363,26025.000000
1519.929131,25830.000000
1523.088482,25801.000000
1526.243418,25707.000000
1529.393939,25275.000000
1532.540044,25328.000000
1535.681733,24898.000000
1538.819006,24744.000000
1541.951864,24433.000000
1546.122138,24128.000000
1549.244693,23733.000000
1552.362831,23371.000000
1555.476554,22974.000000
1558.585862,22687.000000
1561.690753,22388.000000
1564.791230,22034.000000
1567.887290,21812.000000
1570.978935,21424.000000
1574.066163,21065.000000
1577.148977,20860.000000
1581.252526,20305.000000
1584.325036,20027.000000
1587.393130,19778.000000
1590.456809,19468.000000
1593.516072,19078.000000
1596.570919,19001.000000
1599.621351,18631.000000
1602.667367,18375.000000
1605.708967,17976.000000
1608.746152,17756.000000
1612.788862,17393.000000
1615.815744,17177.000000
1618.838209,16882.000000
1621.856260,16418.000000
1624.869894,16458.000000
1627.879113,15973.000000
1630.883915,15712.000000
1633.884303,15360.000000
1636.880274,15029.000000
1639.871830,14627.000000
1642.858971,14497.000000
1646.834956,13971.000000
1649.811793,13735.000000
1652.784214,13368.000000
1655.752220,13140.000000
1658.715810,12631.000000
1661.674984,12385.000000
1664.629742,11775.000000
1667.580085,11197.000000
1670.526013,10634.000000
1673.467524,9747.000000
1677.382671,8569.000000
1680.313879,7468.000000
1683.240672,6473.000000
1686.163049,5713.000000
1689.081010,4828.000000
1691.994556,3968.000000
1694.903686,3461.000000
1697.808400,2881.000000
1700.708699,2611.000000
