Wavelength (nm),Sample Signal (unitless)
901.663021,12486.000000
905.592173,13411.000000
909.516909,14469.000000
913.437229,15726.000000
917.353134,16860.000000
921.264622,18737.000000
925.171696,20864.000000
929.074353,22833.000000
932.972595,25258.000000
938.163382,27846.000000
942.051321,29793.000000
945.934844,31596.000000
949.813951,33142.000000
953.688643,34899.000000
957.558919,36392.000000
961.424779,37699.000000
965.286223,38689.000000
969.143252,39360.000000
972.995866,39805.000000
978.125814,40349.000000
981.968124,40637.000000
985.806019,40831.000000
989.639497,40981.000000
993.468560,40742.000000
997.293207,40417.000000
1001.113439,40232.000000
1004.929255,40359.000000
1008.740655,40071.000000
1012.547640,40049.000000
1016.350208,40281.000000
1021.413431,40144.000000
1025.205697,40340.000000
1028.993547,40592.000000
1032.776981,41054.000000
1036.556000,41255.000000
1040.330603,41636.000000
1044.100790,41930.000000
1047.866561,42421.000000
1051.627917,42811.000000
1055.384857,43088.000000
1060.387242,43585.000000
1064.133879,44208.000000
1067.876100,44339.000000
1071.613906,44567.000000
1075.347296,44905.000000
1079.076270,45229.000000
1082.800829,45586.000000
1086.520972,45912.000000
1090.236699,45955.000000
1093.948010,46458.000000
1097.654906,46743.000000
1102.590565,46717.000000
1106.287158,46952.000000
1109.979334,47214.000000
1113.667096,47393.000000
1117.350441,47452.000000
1121.029371,47437.000000
1124.703885,47645.000000
1128.373984,47320.000000
1132.039667,47158.000000
1135.700934,46909.000000
1140.575755,46324.000000
1144.226718,45756.000000
1147.873267,45108.000000
1151.515399,44514.000000
1155.153116,43897.000000
1158.786417,43258.000000
1162.415303,42783.000000
1166.039773,42510.000000
1169.659827,42297.000000
1173.275465,42028.000000
1176.886688,41854.000000
1181.694783,41932.000000
1185.295703,41866.000000
1188.892206,42054.000000
1192.484295,42474.000000
1196.071967,42693.000000
1199.655224,43108.000000
1203.234065,43433.000000
1206.808491,44088.000000
1210.378500,44786.000000
1213.944094,45573.000000
1218.691351,46535.000000
1222.246642,47377.000000
1225.797517,48270.000000
1229.343977,48983.000000
1232.886021,49758.000000
1236.423649,50791.000000
1239.956861,51500.000000
1243.485658,52128.000000
1247.010039,52955.000000
1250.530005,53580.000000
1254.045554,54094.000000
1258.726085,54926.000000
1262.231332,55445.000000
1265.732163,56176.000000
1269.228578,56616.000000
1272.720577,57162.000000
1276.208161,57951.000000
1279.691329,58614.000000
1283.170082,59258.000000
1286.644418,59620.000000
1290.114340,60055.000000
1294.734032,60511.000000
1298.193650,60660.000000
1301.648852,60940.000000
1305.099639,60879.000000
1308.546010,60859.000000
1311.987965,60558.000000
1315.425504,60025.000000
1318.858628,59620.000000
1322.287336,59006.000000
1325.711628,58170.000000
1329.131505,57125.000000
1333.684472,55946.000000
1337.094045,54723.000000
1340.499203,53485.000000
1343.899945,52277.000000
1347.296272,50917.000000
1350.688183,49656.000000
1354.075678,48325.000000
1357.458757,47367.000000
1360.837421,46123.000000
1364.211669,45433.000000
1367.581501,44604.000000
1372.067742,43853.000000
1375.427272,43149.000000
1378.782385,41985.000000
1382.133083,40910.000000
1385.479365,39581.000000
1388.821231,38542.000000
1392.158682,37234.000000
1395.491717,36157.000000
1398.820337,34914.000000
1402.144540,34221.000000
1406.569943,32942.000000
1409.883843,32253.000000
1413.193328,31603.000000
1416.498397,31047.000000
1419.799051,30890.000000
1423.095289,30643.000000
1426.387111,30352.000000
1429.674517,30257.000000
1432.957508,29986.000000
1436.236083,29848.000000
1439.510242,29970.000000
1443.868919,29626.000000
1447.132775,29747.000000
1450.392216,29805.000000
1453.647240,29679.000000
1456.897849,29595.000000
1460.144043,29452.000000
1463.385821,29507.000000
1466.623183,29233.000000
1469.856129,29126.000000
1473.084660,29023.000000
1477.382498,29007.000000
1480.600726,28956.000000
1483.814538,28664.000000
1487.023934,28350.000000
1490.228914,28320.000000
1493.429479,28012.000000
1496.625628,27847.000000
1499.817361,27756.000000
1503.004679,27625.000000
1506.187581,27559.000000
1509.366067,27039.000000
1513.597180,26898.000000
1516.765363,26644.000000
1519.929131,26401.000000
1523.088482,26216.000000
1526.243418,25958.000000
1529.393939,25529.000000
1532.540044,25456.000000
1535.681733,25204.000000
1538.819006,24828.000000
1541.951864,24516.000000
1546.122138,24116.000000
1549.244693,23621.000000
1552.362831,23299.000000
1555.476554,23003.000000
1558.585862,22412.000000
1561.690753,22257.000000
1564.791230,21695.000000
1567.887290,21313.000000
1570.978935,21136.000000
1574.066163,20669.000000
1577.148977,20287.000000
1581.252526,19850.000000
1584.325036,19249.000000
1587.393130,18951.000000
1590.456809,18622.000000
1593.516072,18229.000000
1596.570919,17909.000000
1599.621351,17400.000000
1602.667367,17149.000000
1605.708967,16684.000000
1608.746152,16408.000000
1612.788862,16101.000000
1615.815744,15632.000000
1618.838209,15235.000000
1621.856260,14967.000000
1624.869894,14554.000000
1627.879113,14176.000000
1630.883915,13647.000000
1633.884303,13571.000000
1636.880274,13065.000000
1639.871830,12647.000000
1642.858971,12470.000000
1646.834956,12018.000000
1649.811793,11652.000000
1652.784214,11279.000000
1655.752220,10981.000000
1658.715810,10714.000000
1661.674984,10215.000000
1664.629742,9739.000000
1667.580085,9100.000000
1670.526013,8707.000000
1673.467524,8116.000000
1677.382671,7152.000000
1680.313879,6328.000000
1683.240672,5587.000000
1686.163049,4718.000000
1689.081010,4001.000000
1691.994556,3499.000000
1694.903686,2863.000000
1697.808400,2449.000000
1700.708699,2139.000000
