Wavelength (nm),Sample Signal (unitless)
901.663021,13670.000000
905.592173,14939.000000
909.516909,16004.000000
913.437229,17564.000000
917.353134,19118.000000
921.264622,21194.000000
925.171696,23608.000000
929.074353,26169.000000
932.972595,28718.000000
938.163382,31798.000000
942.051321,34052.000000
945.934844,36396.000000
949.813951,38512.000000
953.688643,40449.000000
957.558919,42361.000000
961.424779,44040.000000
965.286223,45175.000000
969.143252,46232.000000
972.995866,46803.000000
978.125814,47554.000000
981.968124,48116.000000
985.806019,48322.000000
989.639497,48451.000000
993.468560,48601.000000
997.293207,48260.000000
1001.113439,48213.000000
1004.929255,48106.000000
1008.740655,47949.000000
1012.547640,47755.000000
1016.350208,48125.000000
1021.413431,48129.000000
1025.205697,48402.000000
1028.993547,48559.000000
1032.776981,48812.000000
1036.556000,49363.000000
1040.330603,49819.000000
1044.100790,49964.000000
1047.866561,50557.000000
1051.627917,50995.000000
1055.384857,51431.000000
1060.387242,51822.000000
1064.133879,52178.000000
1067.876100,52482.000000
1071.613906,52820.000000
1075.347296,52972.000000
1079.076270,53414.000000
1082.800829,53684.000000
1086.520972,53975.000000
1090.236699,54035.000000
1093.948010,54331.000000
1097.654906,54333.000000
1102.590565,54557.000000
1106.287158,54549.000000
1109.979334,54571.000000
1113.667096,54714.000000
1117.350441,54812.000000
1121.029371,54965.000000
1124.703885,54860.000000
1128.373984,54633.000000
1132.039667,54405.000000
1135.700934,54014.000000
1140.575755,53278.000000
1144.226718,52743.000000
1147.873267,51832.000000
1151.515399,51496.000000
1155.153116,50455.000000
1158.786417,50136.000000
1162.415303,49440.000000
1166.039773,49159.000000
1169.659827,48756.000000
1173.275465,48328.000000
1176.886688,48423.000000
1181.694783,48389.000000
1185.295703,48422.000000
1188.892206,48651.000000
1192.484295,48821.000000
1196.071967,49176.000000
1199.655224,49476.000000
1203.234065,50219.000000
1206.808491,51060.000000
1210.378500,51724.000000
1213.944094,52276.000000
1218.691351,53462.000000
1222.246642,54623.000000
1225.797517,55856.000000
1229.343977,56855.000000
1232.886021,57734.000000
1236.423649,58629.000000
1239.956861,59558.000000
1243.485658,60811.000000
1247.010039,61386.000000
1250.530005,62210.000000
1254.045554,62728.000000
1258.726085,63668.000000
1262.231332,64423.000000
1265.732163,64885.000000
1269.228578,65619.000000
1272.720577,66454.000000
1276.208161,67169.000000
1279.691329,67690.000000
1283.170082,68328.000000
1286.644418,68930.000000
1290.114340,69328.000000
1294.734032,69927.000000
1298.193650,70065.000000
1301.648852,70271.000000
1305.099639,70177.000000
1308.546010,70202.000000
1311.987965,69886.000000
1315.425504,69407.000000
1318.858628,68789.000000
1322.287336,68020.000000
1325.711628,67287.000000
1329.131505,66050.000000
1333.684472,64485.000000
1337.094045,63091.000000
1340.499203,61676.000000
1343.899945,60097.000000
1347.296272,58544.000000
1350.688183,56936.000000
1354.075678,55392.000000
1357.458757,53835.000000
1360.837421,52468.000000
1364.211669,51242.000000
1367.581501,50307.000000
1372.067742,48998.000000
1375.427272,48020.000000
1378.782385,46702.000000
1382.133083,45151.000000
1385.479365,43437.000000
1388.821231,41499.000000
1392.158682,39667.000000
1395.491717,37754.000000
1398.820337,35659.000000
1402.144540,33578.000000
1406.569943,31266.000000
1409.883843,29781.000000
1413.193328,28488.000000
1416.498397,27327.000000
1419.799051,26736.000000
1423.095289,25962.000000
1426.387111,25598.000000
1429.674517,25156.000000
1432.957508,25020.000000
1436.236083,24910.000000
1439.510242,24819.000000
1443.868919,24760.000000
1447.132775,24563.000000
1450.392216,24540.000000
1453.647240,24516.000000
1456.897849,24556.000000
1460.144043,24304.000000
1463.385821,24296.000000
1466.623183,24307.000000
1469.856129,24036.000000
1473.084660,24176.000000
1477.382498,23839.000000
1480.600726,23752.000000
1483.814538,23660.000000
1487.023934,23593.000000
1490.228914,23546.000000
1493.429479,23451.000000
1496.625628,23286.000000
1499.817361,23019.000000
1503.004679,23094.000000
1506.187581,22961.000000
1509.366067,22651.000000
1513.597180,22445.000000
1516.765363,22286.000000
1519.929131,22258.000000
1523.088482,21880.000000
1526.243418,21721.000000
1529.393939,21559.000000
1532.540044,21141.000000
1535.681733,20884.000000
1538.819006,20927.000000
1541.951864,20405.000000
1546.122138,20144.000000
1549.244693,19750.000000
1552.362831,19491.000000
1555.476554,19363.000000
1558.585862,18799.000000
1561.690753,18608.000000
1564.791230,18293.000000
1567.887290,17901.000000
1570.978935,17695.000000
1574.066163,17244.000000
1577.148977,16789.000000
1581.252526,16631.000000
1584.325036,16392.000000
1587.393130,16044.000000
1590.456809,15859.000000
1593.516072,15395.000000
1596.570919,15094.000000
1599.621351,14794.000000
1602.667367,14691.000000
1605.708967,14287.000000
1608.746152,14113.000000
1612.788862,13857.000000
1615.815744,13493.000000
1618.838209,13146.000000
1621.856260,12725.000000
1624.869894,12493.000000
1627.879113,12468.000000
1630.883915,12104.000000
1633.884303,11705.000000
1636.880274,11441.000000
1639.871830,11304.000000
1642.858971,11156.000000
1646.834956,10607.000000
1649.811793,10473.000000
1652.784214,10076.000000
1655.752220,9722.000000
1658.715810,9574.000000
1661.674984,9273.000000
1664.629742,8807.000000
1667.580085,8383.000000
1670.526013,7918.000000
1673.467524,7253.000000
1677.382671,6334.000000
1680.313879,5618.000000
1683.240672,4841.000000
1686.163049,4251.000000
1689.081010,3578.000000
1691.994556,2985.000000
1694.903686,2492.000000
1697.808400,2222.000000
1700.708699,1937.000000
