Wavelength (nm),Reflectance (AU)
901.663021,0.105532
905.592173,0.105520
909.516909,0.105219
913.437229,0.103606
917.353134,0.104631
921.264622,0.102831
925.171696,0.103068
929.074353,0.101902
932.972595,0.101611
938.163382,0.102659
942.051321,0.102168
945.934844,0.102956
949.813951,0.103629
953.688643,0.102242
957.558919,0.102370
961.424779,0.101493
965.286223,0.100740
969.143252,0.099971
972.995866,0.099269
978.125814,0.097584
981.968124,0.096760
985.806019,0.096417
989.639497,0.095538
993.468560,0.095025
997.293207,0.095324
1001.113439,0.095798
1004.929255,0.096051
1008.740655,0.096390
1012.547640,0.096200
1016.350208,0.096988
1021.413431,0.097645
1025.205697,0.097777
1028.993547,0.099134
1032.776981,0.098961
1036.556000,0.099420
1040.330603,0.099297
1044.100790,0.100325
1047.866561,0.100256
1051.627917,0.100169
1055.384857,0.100600
1060.387242,0.100457
1064.133879,0.100741
1067.876100,0.100849
1071.613906,0.101243
1075.347296,0.101480
1079.076270,0.101225
1082.800829,0.101590
1086.520972,0.101108
1090.236699,0.101253
1093.948010,0.101179
1097.654906,0.101051
1102.590565,0.101127
1106.287158,0.101143
1109.979334,0.100579
1113.667096,0.100257
1117.350441,0.100598
1121.029371,0.099955
1124.703885,0.099549
1128.373984,0.098775
1132.039667,0.097898
1135.700934,0.097019
1140.575755,0.094970
1144.226718,0.093491
1147.873267,0.092027
1151.515399,0.089830
1155.153116,0.087830
1158.786417,0.086403
1162.415303,0.084698
1166.039773,0.083307
1169.659827,0.082036
1173.275465,0.080756
1176.886688,0.079753
1181.694783,0.078004
1185.295703,0.077174
1188.892206,0.076496
1192.484295,0.075857
1196.071967,0.075363
1199.655224,0.074854
1203.234065,0.074795
1206.808491,0.074496
1210.378500,0.074161
1213.944094,0.074551
1218.691351,0.074623
1222.246642,0.075283
1225.797517,0.075457
1229.343977,0.075841
1232.886021,0.076164
1236.423649,0.076357
1239.956861,0.076619
1243.485658,0.076643
1247.010039,0.076873
1250.530005,0.077104
1254.045554,0.077381
1258.726085,0.077402
1262.231332,0.077710
1265.732163,0.077885
1269.228578,0.077878
1272.720577,0.078100
1276.208161,0.078245
1279.691329,0.078275
1283.170082,0.078669
1286.644418,0.078842
1290.114340,0.078934
1294.734032,0.079023
1298.193650,0.078944
1301.648852,0.078701
1305.099639,0.078364
1308.546010,0.078316
1311.987965,0.077776
1315.425504,0.077123
1318.858628,0.076447
1322.287336,0.075556
1325.711628,0.074352
1329.131505,0.072947
1333.684472,0.071486
1337.094045,0.069822
1340.499203,0.068303
1343.899945,0.066491
1347.296272,0.065141
1350.688183,0.063536
1354.075678,0.061891
1357.458757,0.060672
1360.837421,0.059329
1364.211669,0.058330
1367.581501,0.057323
1372.067742,0.056184
1375.427272,0.055296
1378.782385,0.054135
1382.133083,0.053302
1385.479365,0.051778
1388.821231,0.050157
1392.158682,0.048442
1395.491717,0.046450
1398.820337,0.044248
1402.144540,0.042717
1406.569943,0.040425
1409.883843,0.038741
1413.193328,0.038089
1416.498397,0.037031
1419.799051,0.036600
1423.095289,0.035718
1426.387111,0.035332
1429.674517,0.035060
1432.957508,0.035140
1436.236083,0.034743
1439.510242,0.034514
1443.868919,0.034244
1447.132775,0.034459
1450.392216,0.034242
1453.647240,0.034345
1456.897849,0.034118
1460.144043,0.034027
1463.385821,0.034294
1466.623183,0.034116
1469.856129,0.034143
1473.084660,0.034010
1477.382498,0.033888
1480.600726,0.033903
1483.814538,0.033948
1487.023934,0.033968
1490.228914,0.033994
1493.429479,0.034044
1496.625628,0.034019
1499.817361,0.034150
1503.004679,0.034294
1506.187581,0.033938
1509.366067,0.034124
1513.597180,0.034190
1516.765363,0.034280
1519.929131,0.034161
1523.088482,0.034233
1526.243418,0.034099
1529.393939,0.034235
1532.540044,0.034138
1535.681733,0.034350
1538.819006,0.034298
1541.951864,0.034266
1546.122138,0.034444
1549.244693,0.034051
1552.362831,0.034132
1555.476554,0.034387
1558.585862,0.034198
1561.690753,0.034546
1564.791230,0.034434
1567.887290,0.034443
1570.978935,0.034339
1574.066163,0.034838
1577.148977,0.034317
1581.252526,0.034386
1584.325036,0.034611
1587.393130,0.034905
1590.456809,0.034598
1593.516072,0.034815
1596.570919,0.034534
1599.621351,0.034918
1602.667367,0.035307
1605.708967,0.035176
1608.746152,0.035709
1612.788862,0.035336
1615.815744,0.035673
1618.838209,0.035709
1621.856260,0.035937
1624.869894,0.035988
1627.879113,0.035871
1630.883915,0.036140
1633.884303,0.036227
1636.880274,0.036381
1639.871830,0.036428
1642.858971,0.036521
1646.834956,0.037251
1649.811793,0.036939
1652.784214,0.037449
1655.752220,0.038297
1658.715810,0.039244
1661.674984,0.040337
1664.629742,0.042650
1667.580085,0.044915
1670.526013,0.048236
1673.467524,0.052789
1677.382671,0.057228
1680.313879,0.059868
1683.240672,0.062423
1686.163049,0.064770
1689.081010,0.067934
1691.994556,0.064882
1694.903686,0.063100
1697.808400,0.066121
1700.708699,0.061441
