Wavelength (nm),Reflectance (AU)
901.663021,0.126712
905.592173,0.124792
909.516909,0.124910
913.437229,0.125982
917.353134,0.124654
921.264622,0.124257
925.171696,0.125803
929.074353,0.125583
932.972595,0.126272
938.163382,0.126743
942.051321,0.128224
945.934844,0.128201
949.813951,0.128999
953.688643,0.129332
957.558919,0.129400
961.424779,0.129509
965.286223,0.129213
969.143252,0.128823
972.995866,0.128386
978.125814,0.127508
981.968124,0.126718
985.806019,0.125384
989.639497,0.125224
993.468560,0.124639
997.293207,0.124839
1001.113439,0.125420
1004.929255,0.126076
1008.740655,0.126492
1012.547640,0.126998
1016.350208,0.127159
1021.413431,0.127867
1025.205697,0.128623
1028.993547,0.128002
1032.776981,0.128444
1036.556000,0.129350
1040.330603,0.129344
1044.100790,0.128990
1047.866561,0.129352
1051.627917,0.129413
1055.384857,0.129324
1060.387242,0.128991
1064.133879,0.128791
1067.876100,0.128381
1071.613906,0.128014
1075.347296,0.128077
1079.076270,0.127883
1082.800829,0.127762
1086.520972,0.126849
1090.236699,0.126775
1093.948010,0.126690
1097.654906,0.125840
1102.590565,0.125631
1106.287158,0.125845
1109.979334,0.125216
1113.667096,0.124416
1117.350441,0.124635
1121.029371,0.123327
1124.703885,0.122727
1128.373984,0.121845
1132.039667,0.121078
1135.700934,0.119985
1140.575755,0.118438
1144.226718,0.116585
1147.873267,0.115130
1151.515399,0.113449
1155.153116,0.111611
1158.786417,0.109998
1162.415303,0.108598
1166.039773,0.106797
1169.659827,0.105619
1173.275465,0.104466
1176.886688,0.103602
1181.694783,0.102148
1185.295703,0.101377
1188.892206,0.100319
1192.484295,0.099267
1196.071967,0.099002
1199.655224,0.098370
1203.234065,0.098454
1206.808491,0.098193
1210.378500,0.098258
1213.944094,0.098210
1218.691351,0.098788
1222.246642,0.098794
1225.797517,0.099057
1229.343977,0.099368
1232.886021,0.099724
1236.423649,0.099939
1239.956861,0.099983
1243.485658,0.100332
1247.010039,0.100479
1250.530005,0.100422
1254.045554,0.100887
1258.726085,0.100481
1262.231332,0.100757
1265.732163,0.100743
1269.228578,0.100832
1272.720577,0.100574
1276.208161,0.100895
1279.691329,0.101006
1283.170082,0.101280
1286.644418,0.100916
1290.114340,0.101153
1294.734032,0.101070
1298.193650,0.100921
1301.648852,0.100818
1305.099639,0.100464
1308.546010,0.099936
1311.987965,0.099941
1315.425504,0.099047
1318.858628,0.098510
1322.287336,0.097888
1325.711628,0.096614
1329.131505,0.095515
1333.684472,0.093811
1337.094045,0.092480
1340.499203,0.090890
1343.899945,0.089589
1347.296272,0.088135
1350.688183,0.086542
1354.075678,0.084671
1357.458757,0.083442
1360.837421,0.082104
1364.211669,0.081286
1367.581501,0.080146
1372.067742,0.079102
1375.427272,0.077933
1378.782385,0.076856
1382.133083,0.075474
1385.479365,0.073951
1388.821231,0.071763
1392.158682,0.069677
1395.491717,0.067260
1398.820337,0.064216
1402.144540,0.061426
1406.569943,0.057192
1409.883843,0.054325
1413.193328,0.051364
1416.498397,0.048824
1419.799051,0.045885
1423.095289,0.043969
1426.387111,0.042441
1429.674517,0.040737
1432.957508,0.039298
1436.236083,0.038390
1439.510242,0.037640
1443.868919,0.036810
1447.132775,0.036492
1450.392216,0.036109
1453.647240,0.035667
1456.897849,0.035575
1460.144043,0.035657
1463.385821,0.035338
1466.623183,0.035588
1469.856129,0.035468
1473.084660,0.035610
1477.382498,0.035797
1480.600726,0.035911
1483.814538,0.036305
1487.023934,0.036452
1490.228914,0.036753
1493.429479,0.037176
1496.625628,0.037369
1499.817361,0.037851
1503.004679,0.037968
1506.187581,0.038162
1509.366067,0.038671
1513.597180,0.039088
1516.765363,0.039494
1519.929131,0.039756
1523.088482,0.039963
1526.243418,0.040567
1529.393939,0.040500
1532.540044,0.040756
1535.681733,0.040735
1538.819006,0.040872
1541.951864,0.041016
1546.122138,0.040956
1549.244693,0.041035
1552.362831,0.041101
1555.476554,0.041576
1558.585862,0.041357
1561.690753,0.041499
1564.791230,0.041963
1567.887290,0.041505
1570.978935,0.042028
1574.066163,0.042336
1577.148977,0.042461
1581.252526,0.042920
1584.325036,0.043193
1587.393130,0.043348
1590.456809,0.043902
1593.516072,0.044053
1596.570919,0.044692
1599.621351,0.044735
1602.667367,0.045218
1605.708967,0.045823
1608.746152,0.046317
1612.788862,0.046722
1615.815744,0.047240
1618.838209,0.047526
1621.856260,0.048538
1624.869894,0.048750
1627.879113,0.048855
1630.883915,0.050002
1633.884303,0.049954
1636.880274,0.050884
1639.871830,0.051203
1642.858971,0.051741
1646.834956,0.052158
1649.811793,0.052513
1652.784214,0.053623
1655.752220,0.053948
1658.715810,0.055415
1661.674984,0.057668
1664.629742,0.060325
1667.580085,0.063886
1670.526013,0.067992
1673.467524,0.074464
1677.382671,0.081581
1680.313879,0.084352
1683.240672,0.087436
1686.163049,0.092507
1689.081010,0.089066
1691.994556,0.089567
1694.903686,0.090023
1697.808400,0.086388
1700.708699,0.086761
