Wavelength (nm),Sample Signal (unitless)
901.663021,12691.000000
905.592173,13625.000000
909.516909,14801.000000
913.437229,16151.000000
917.353134,17428.000000
921.264622,19130.000000
925.171696,21159.000000
929.074353,23417.000000
932.972595,25527.000000
938.163382,28562.000000
942.051321,30730.000000
945.934844,32746.000000
949.813951,34666.000000
953.688643,36456.000000
957.558919,38188.000000
961.424779,39624.000000
965.286223,40785.000000
969.143252,41714.000000
972.995866,42570.000000
978.125814,43255.000000
981.968124,43603.000000
985.806019,43922.000000
989.639497,44274.000000
993.468560,44125.000000
997.293207,43694.000000
1001.113439,43738.000000
1004.929255,43561.000000
1008.740655,43479.000000
1012.547640,43304.000000
1016.350208,43431.000000
1021.413431,43566.000000
1025.205697,43371.000000
1028.993547,43888.000000
1032.776981,44021.000000
1036.556000,44391.000000
1040.330603,44829.000000
1044.100790,45104.000000
1047.866561,45514.000000
1051.627917,45709.000000
1055.384857,46116.000000
1060.387242,46450.000000
1064.133879,46707.000000
1067.876100,47263.000000
1071.613906,47505.000000
1075.347296,47896.000000
1079.076270,48058.000000
1082.800829,48324.000000
1086.520972,48566.000000
1090.236699,48583.000000
1093.948010,49101.000000
1097.654906,49394.000000
1102.590565,49407.000000
1106.287158,49574.000000
1109.979334,49581.000000
1113.667096,49746.000000
1117.350441,49628.000000
1121.029371,49863.000000
1124.703885,49604.000000
1128.373984,49708.000000
1132.039667,49408.000000
1135.700934,49306.000000
1140.575755,48732.000000
1144.226718,48301.000000
1147.873267,47912.000000
1151.515399,47417.000000
1155.153116,46910.000000
1158.786417,46224.000000
1162.415303,46073.000000
1166.039773,45907.000000
1169.659827,45505.000000
1173.275465,45399.000000
1176.886688,45560.000000
1181.694783,45665.000000
1185.295703,45699.000000
1188.892206,46166.000000
1192.484295,46382.000000
1196.071967,46822.000000
1199.655224,47211.000000
1203.234065,48021.000000
1206.808491,48441.000000
1210.378500,49150.000000
1213.944094,49888.000000
1218.691351,50803.000000
1222.246642,52198.000000
1225.797517,52968.000000
1229.343977,53862.000000
1232.886021,54782.000000
1236.423649,55596.000000
1239.956861,56488.000000
1243.485658,57243.000000
1247.010039,57932.000000
1250.530005,58772.000000
1254.045554,59419.000000
1258.726085,60072.000000
1262.231332,60796.000000
1265.732163,61522.000000
1269.228578,61988.000000
1272.720577,62565.000000
1276.208161,63350.000000
1279.691329,63856.000000
1283.170082,64505.000000
1286.644418,65021.000000
1290.114340,65420.000000
1294.734032,65693.000000
1298.193650,66137.000000
1301.648852,66375.000000
1305.099639,66265.000000
1308.546010,66207.000000
1311.987965,66095.000000
1315.425504,65775.000000
1318.858628,65210.000000
1322.287336,64729.000000
1325.711628,64131.000000
1329.131505,63417.000000
1333.684472,62086.000000
1337.094045,61213.000000
1340.499203,60124.000000
1343.899945,58879.000000
1347.296272,57942.000000
1350.688183,56658.000000
1354.075678,55520.000000
1357.458757,54458.000000
1360.837421,53303.000000
1364.211669,52777.000000
1367.581501,51957.000000
1372.067742,51066.000000
1375.427272,50113.000000
1378.782385,49143.000000
1382.133083,47966.000000
1385.479365,46643.000000
1388.821231,45536.000000
1392.158682,44233.000000
1395.491717,42980.000000
1398.820337,41912.000000
1402.144540,40782.000000
1406.569943,39440.000000
1409.883843,38611.000000
1413.193328,37804.000000
1416.498397,37402.000000
1419.799051,36822.000000
1423.095289,36671.000000
1426.387111,36268.000000
1429.674517,35908.000000
1432.957508,35969.000000
1436.236083,35686.000000
1439.510242,35652.000000
1443.868919,35573.000000
1447.132775,35478.000000
1450.392216,35401.000000
1453.647240,35429.000000
1456.897849,35198.000000
1460.144043,35208.000000
1463.385821,35197.000000
1466.623183,35102.000000
1469.856129,34950.000000
1473.084660,34826.000000
1477.382498,34711.000000
1480.600726,34463.000000
1483.814538,34274.000000
1487.023934,34138.000000
1490.228914,34009.000000
1493.429479,33627.000000
1496.625628,33662.000000
1499.817361,33532.000000
1503.004679,33251.000000
1506.187581,33071.000000
1509.366067,32624.000000
1513.597180,32569.000000
1516.765363,31983.000000
1519.929131,32063.000000
1523.088482,31547.000000
1526.243418,31332.000000
1529.393939,31078.000000
1532.540044,30792.000000
1535.681733,30265.000000
1538.819006,30068.000000
1541.951864,29748.000000
1546.122138,29158.000000
1549.244693,28646.000000
1552.362831,28339.000000
1555.476554,27930.000000
1558.585862,27319.000000
1561.690753,26760.000000
1564.791230,26386.000000
1567.887290,25942.000000
1570.978935,25557.000000
1574.066163,25090.000000
1577.148977,24914.000000
1581.252526,24188.000000
1584.325036,23620.000000
1587.393130,23198.000000
1590.456809,22849.000000
1593.516072,22414.000000
1596.570919,22033.000000
1599.621351,21693.000000
1602.667367,21224.000000
1605.708967,20721.000000
1608.746152,20346.000000
1612.788862,19854.000000
1615.815744,19352.000000
1618.838209,19066.000000
1621.856260,18492.000000
1624.869894,18079.000000
1627.879113,17818.000000
1630.883915,17284.000000
1633.884303,16924.000000
1636.880274,16618.000000
1639.871830,16171.000000
1642.858971,15784.000000
1646.834956,15097.000000
1649.811793,14769.000000
1652.784214,14368.000000
1655.752220,14096.000000
1658.715810,13462.000000
1661.674984,13258.000000
1664.629742,12665.000000
1667.580085,11981.000000
1670.526013,11540.000000
1673.467524,10751.000000
1677.382671,9761.000000
1680.313879,8692.000000
1683.240672,7658.000000
1686.163049,6738.000000
1689.081010,5699.000000
1691.994556,4773.000000
1694.903686,4294.000000
1697.808400,3583.000000
1700.708699,2911.000000
