Wavelength (nm),Reflectance (AU)
901.663021,0.137018
905.592173,0.135276
909.516909,0.135067
913.437229,0.136906
917.353134,0.134777
921.264622,0.134134
925.171696,0.133397
929.074353,0.132822
932.972595,0.134520
938.163382,0.135103
942.051321,0.135515
945.934844,0.136438
949.813951,0.136411
953.688643,0.137430
957.558919,0.137027
961.424779,0.137393
965.286223,0.137822
969.143252,0.137181
972.995866,0.136169
978.125814,0.135300
981.968124,0.135036
985.806019,0.134440
989.639497,0.134174
993.468560,0.133764
997.293207,0.133275
1001.113439,0.134097
1004.929255,0.133936
1008.740655,0.134582
1012.547640,0.134479
1016.350208,0.134695
1021.413431,0.135515
1025.205697,0.135176
1028.993547,0.136030
1032.776981,0.136537
1036.556000,0.136953
1040.330603,0.136883
1044.100790,0.136977
1047.866561,0.137210
1051.627917,0.137156
1055.384857,0.137233
1060.387242,0.137407
1064.133879,0.137603
1067.876100,0.137578
1071.613906,0.137970
1075.347296,0.137615
1079.076270,0.137788
1082.800829,0.137733
1086.520972,0.137393
1090.236699,0.137492
1093.948010,0.137600
1097.654906,0.137277
1102.590565,0.137806
1106.287158,0.137377
1109.979334,0.137310
1113.667096,0.137063
1117.350441,0.137000
1121.029371,0.136567
1124.703885,0.136472
1128.373984,0.135300
1132.039667,0.134608
1135.700934,0.133846
1140.575755,0.132218
1144.226718,0.131063
1147.873267,0.129621
1151.515399,0.128407
1155.153116,0.126746
1158.786417,0.124956
1162.415303,0.123861
1166.039773,0.122513
1169.659827,0.121028
1173.275465,0.119865
1176.886688,0.118424
1181.694783,0.117412
1185.295703,0.116358
1188.892206,0.115149
1192.484295,0.114463
1196.071967,0.113984
1199.655224,0.113040
1203.234065,0.113046
1206.808491,0.112793
1210.378500,0.112942
1213.944094,0.113013
1218.691351,0.113586
1222.246642,0.113644
1225.797517,0.114130
1229.343977,0.114415
1232.886021,0.114728
1236.423649,0.115046
1239.956861,0.115471
1243.485658,0.115622
1247.010039,0.116047
1250.530005,0.116082
1254.045554,0.116190
1258.726085,0.116345
1262.231332,0.116256
1265.732163,0.116082
1269.228578,0.116198
1272.720577,0.116419
1276.208161,0.116618
1279.691329,0.116679
1283.170082,0.116904
1286.644418,0.117162
1290.114340,0.117221
1294.734032,0.117312
1298.193650,0.117041
1301.648852,0.116938
1305.099639,0.116649
1308.546010,0.116527
1311.987965,0.116370
1315.425504,0.115916
1318.858628,0.115334
1322.287336,0.114843
1325.711628,0.114198
1329.131505,0.113290
1333.684472,0.111558
1337.094045,0.110137
1340.499203,0.108551
1343.899945,0.106760
1347.296272,0.104975
1350.688183,0.103500
1354.075678,0.101498
1357.458757,0.100188
1360.837421,0.098921
1364.211669,0.098033
1367.581501,0.097115
1372.067742,0.095666
1375.427272,0.094733
1378.782385,0.093290
1382.133083,0.091702
1385.479365,0.090286
1388.821231,0.088497
1392.158682,0.085971
1395.491717,0.083659
1398.820337,0.081041
1402.144540,0.077558
1406.569943,0.073345
1409.883843,0.069953
1413.193328,0.066475
1416.498397,0.063647
1419.799051,0.061198
1423.095289,0.059023
1426.387111,0.057305
1429.674517,0.056005
1432.957508,0.055155
1436.236083,0.054348
1439.510242,0.053778
1443.868919,0.053325
1447.132775,0.053162
1450.392216,0.052903
1453.647240,0.052716
1456.897849,0.052709
1460.144043,0.052451
1463.385821,0.052562
1466.623183,0.052368
1469.856129,0.052150
1473.084660,0.052296
1477.382498,0.052316
1480.600726,0.052102
1483.814538,0.052212
1487.023934,0.052105
1490.228914,0.052363
1493.429479,0.052634
1496.625628,0.052554
1499.817361,0.052646
1503.004679,0.053197
1506.187581,0.053044
1509.366067,0.053361
1513.597180,0.053544
1516.765363,0.053383
1519.929131,0.053524
1523.088482,0.053658
1526.243418,0.053707
1529.393939,0.053832
1532.540044,0.053966
1535.681733,0.053703
1538.819006,0.053186
1541.951864,0.054131
1546.122138,0.054123
1549.244693,0.054180
1552.362831,0.054651
1555.476554,0.055028
1558.585862,0.054860
1561.690753,0.054940
1564.791230,0.054864
1567.887290,0.055338
1570.978935,0.055365
1574.066163,0.055422
1577.148977,0.055508
1581.252526,0.055834
1584.325036,0.056015
1587.393130,0.055861
1590.456809,0.056729
1593.516072,0.056835
1596.570919,0.057216
1599.621351,0.056901
1602.667367,0.058037
1605.708967,0.058536
1608.746152,0.058941
1612.788862,0.059697
1615.815744,0.060421
1618.838209,0.060882
1621.856260,0.061725
1624.869894,0.061613
1627.879113,0.062403
1630.883915,0.062700
1633.884303,0.062640
1636.880274,0.063560
1639.871830,0.063337
1642.858971,0.063892
1646.834956,0.065573
1649.811793,0.065719
1652.784214,0.066815
1655.752220,0.067601
1658.715810,0.069842
1661.674984,0.073026
1664.629742,0.076647
1667.580085,0.080885
1670.526013,0.088419
1673.467524,0.095363
1677.382671,0.105277
1680.313879,0.111696
1683.240672,0.116934
1686.163049,0.119186
1689.081010,0.118617
1691.994556,0.118360
1694.903686,0.117724
1697.808400,0.116682
1700.708699,0.109980
