Wavelength (nm),Sample Signal (unitless)
901.663021,9535.000000
905.592173,10485.000000
909.516909,11197.000000
913.437229,12214.000000
917.353134,13540.000000
921.264622,14699.000000
925.171696,16205.000000
929.074353,18079.000000
932.972595,19988.000000
938.163382,22306.000000
942.051321,24087.000000
945.934844,25853.000000
949.813951,27447.000000
953.688643,29194.000000
957.558919,30516.000000
961.424779,31899.000000
965.286223,32932.000000
969.143252,33966.000000
972.995866,34553.000000
978.125814,35363.000000
981.968124,35853.000000
985.806019,35996.000000
989.639497,36447.000000
993.468560,36340.000000
997.293207,36130.000000
1001.113439,35876.000000
1004.929255,36080.000000
1008.740655,35889.000000
1012.547640,35953.000000
1016.350208,36099.000000
1021.413431,36171.000000
1025.205697,36360.000000
1028.993547,36727.000000
1032.776981,36981.000000
1036.556000,37245.000000
1040.330603,37500.000000
1044.100790,38083.000000
1047.866561,38577.000000
1051.627917,38778.000000
1055.384857,39382.000000
1060.387242,39660.000000
1064.133879,40377.000000
1067.876100,40429.000000
1071.613906,40771.000000
1075.347296,41183.000000
1079.076270,41657.000000
1082.800829,41767.000000
1086.520972,42039.000000
1090.236699,42210.000000
1093.948010,42583.000000
1097.654906,42728.000000
1102.590565,42834.000000
1106.287158,42972.000000
1109.979334,42948.000000
1113.667096,43213.000000
1117.350441,43143.000000
1121.029371,43132.000000
1124.703885,43072.000000
1128.373984,42918.000000
1132.039667,42884.000000
1135.700934,42441.000000
1140.575755,41658.000000
1144.226718,41305.000000
1147.873267,40675.000000
1151.515399,39936.000000
1155.153116,39155.000000
1158.786417,39016.000000
1162.415303,38297.000000
1166.039773,37775.000000
1169.659827,37496.000000
1173.275465,37375.000000
1176.886688,37228.000000
1181.694783,36805.000000
1185.295703,36799.000000
1188.892206,36947.000000
1192.484295,37210.000000
1196.071967,37339.000000
1199.655224,37522.000000
1203.234065,37885.000000
1206.808491,38452.000000
1210.378500,39076.000000
1213.944094,39664.000000
1218.691351,40811.000000
1222.246642,41546.000000
1225.797517,42313.000000
1229.343977,43459.000000
1232.886021,44226.000000
1236.423649,44869.000000
1239.956861,45558.000000
1243.485658,46478.000000
1247.010039,47081.000000
1250.530005,47704.000000
1254.045554,48455.000000
1258.726085,49138.000000
1262.231332,49562.000000
1265.732163,50181.000000
1269.228578,50800.000000
1272.720577,51447.000000
1276.208161,51978.000000
1279.691329,52669.000000
1283.170082,53097.000000
1286.644418,53671.000000
1290.114340,54196.000000
1294.734032,54440.000000
1298.193650,54792.000000
1301.648852,55002.000000
1305.099639,55104.000000
1308.546010,54936.000000
1311.987965,54810.000000
1315.425504,54531.000000
1318.858628,54136.000000
1322.287336,53393.000000
1325.711628,52884.000000
1329.131505,52173.000000
1333.684472,50859.000000
1337.094045,49807.000000
1340.499203,48719.000000
1343.899945,47426.000000
1347.296272,46353.000000
1350.688183,45025.000000
1354.075678,43702.000000
1357.458757,42682.000000
1360.837421,41433.000000
1364.211669,40860.000000
1367.581501,40129.000000
1372.067742,39066.000000
1375.427272,38246.000000
1378.782385,37374.000000
1382.133083,36349.000000
1385.479365,35368.000000
1388.821231,33928.000000
1392.158682,32753.000000
1395.491717,31673.000000
1398.820337,30393.000000
1402.144540,29211.000000
1406.569943,27478.000000
1409.883843,26292.000000
1413.193328,24998.000000
1416.498397,23939.000000
1419.799051,23190.000000
1423.095289,22419.000000
1426.387111,21717.000000
1429.674517,21029.000000
1432.957508,20707.000000
1436.236083,20408.000000
1439.510242,20037.000000
1443.868919,19710.000000
1447.132775,19632.000000
1450.392216,19551.000000
1453.647240,19370.000000
1456.897849,19231.000000
1460.144043,19223.000000
1463.385821,19050.000000
1466.623183,19045.000000
1469.856129,18924.000000
1473.084660,19072.000000
1477.382498,18890.000000
1480.600726,18776.000000
1483.814538,18667.000000
1487.023934,18568.000000
1490.228914,18668.000000
1493.429479,18551.000000
1496.625628,18350.000000
1499.817361,18337.000000
1503.004679,18426.000000
1506.187581,18240.000000
1509.366067,18175.000000
1513.597180,18117.000000
1516.765363,17733.000000
1519.929131,17803.000000
1523.088482,17401.000000
1526.243418,17527.000000
1529.393939,17323.000000
1532.540044,17076.000000
1535.681733,16667.000000
1538.819006,16793.000000
1541.951864,16350.000000
1546.122138,16253.000000
1549.244693,16029.000000
1552.362831,15803.000000
1555.476554,15242.000000
1558.585862,15146.000000
1561.690753,14843.000000
1564.791230,14352.000000
1567.887290,14165.000000
1570.978935,14024.000000
1574.066163,13830.000000
1577.148977,13390.000000
1581.252526,13249.000000
1584.325036,12932.000000
1587.393130,12584.000000
1590.456809,12467.000000
1593.516072,12000.000000
1596.570919,12035.000000
1599.621351,11488.000000
1602.667367,11521.000000
1605.708967,11330.000000
1608.746152,11128.000000
1612.788862,10781.000000
1615.815744,10718.000000
1618.838209,10520.000000
1621.856260,10306.000000
1624.869894,10107.000000
1627.879113,9795.000000
1630.883915,9688.000000
1633.884303,9464.000000
1636.880274,9209.000000
1639.871830,9106.000000
1642.858971,8733.000000
1646.834956,8709.000000
1649.811793,8394.000000
1652.784214,8207.000000
1655.752220,8052.000000
1658.715810,7871.000000
1661.674984,7711.000000
1664.629742,7364.000000
1667.580085,7036.000000
1670.526013,6825.000000
1673.467524,6621.000000
1677.382671,6130.000000
1680.313879,5385.000000
1683.240672,4692.000000
1686.163049,4165.000000
1689.081010,3811.000000
1691.994556,3067.000000
1694.903686,2769.000000
1697.808400,2483.000000
1700.708699,1919.000000
