Wavelength (nm),Sample Signal (unitless)
901.663021,10308.000000
905.592173,11286.000000
909.516909,12343.000000
913.437229,13335.000000
917.353134,14795.000000
921.264622,16360.000000
925.171696,18272.000000
929.074353,20385.000000
932.972595,22561.000000
938.163382,25453.000000
942.051321,27484.000000
945.934844,29546.000000
949.813951,31376.000000
953.688643,33587.000000
957.558919,35224.000000
961.424779,36725.000000
965.286223,38281.000000
969.143252,39351.000000
972.995866,40118.000000
978.125814,40933.000000
981.968124,41529.000000
985.806019,41571.000000
989.639497,42047.000000
993.468560,42197.000000
997.293207,41978.000000
1001.113439,41919.000000
1004.929255,42066.000000
1008.740655,41826.000000
1012.547640,42044.000000
1016.350208,42178.000000
1021.413431,42470.000000
1025.205697,42825.000000
1028.993547,43001.000000
1032.776981,43422.000000
1036.556000,43867.000000
1040.330603,44423.000000
1044.100790,45026.000000
1047.866561,45584.000000
1051.627917,45946.000000
1055.384857,46561.000000
1060.387242,47286.000000
1064.133879,47673.000000
1067.876100,48126.000000
1071.613906,48764.000000
1075.347296,49041.000000
1079.076270,49462.000000
1082.800829,49756.000000
1086.520972,50170.000000
1090.236699,50423.000000
1093.948010,50939.000000
1097.654906,51168.000000
1102.590565,51462.000000
1106.287158,51688.000000
1109.979334,51900.000000
1113.667096,52256.000000
1117.350441,52138.000000
1121.029371,52317.000000
1124.703885,52100.000000
1128.373984,51847.000000
1132.039667,51559.000000
1135.700934,51283.000000
1140.575755,50653.000000
1144.226718,49933.000000
1147.873267,49140.000000
1151.515399,48330.000000
1155.153116,47451.000000
1158.786417,46559.000000
1162.415303,45415.000000
1166.039773,45003.000000
1169.659827,44409.000000
1173.275465,43707.000000
1176.886688,43316.000000
1181.694783,42581.000000
1185.295703,42178.000000
1188.892206,42266.000000
1192.484295,42210.000000
1196.071967,42640.000000
1199.655224,43264.000000
1203.234065,43518.000000
1206.808491,44021.000000
1210.378500,44673.000000
1213.944094,45480.000000
1218.691351,46720.000000
1222.246642,47849.000000
1225.797517,49020.000000
1229.343977,50339.000000
1232.886021,51222.000000
1236.423649,52333.000000
1239.956861,53227.000000
1243.485658,54195.000000
1247.010039,54823.000000
1250.530005,55375.000000
1254.045554,56178.000000
1258.726085,56988.000000
1262.231332,57772.000000
1265.732163,58524.000000
1269.228578,59273.000000
1272.720577,60064.000000
1276.208161,60700.000000
1279.691329,61479.000000
1283.170082,62254.000000
1286.644418,62915.000000
1290.114340,63511.000000
1294.734032,64076.000000
1298.193650,64463.000000
1301.648852,64978.000000
1305.099639,65300.000000
1308.546010,65182.000000
1311.987965,65066.000000
1315.425504,64574.000000
1318.858628,63834.000000
1322.287336,63308.000000
1325.711628,62318.000000
1329.131505,61236.000000
1333.684472,59461.000000
1337.094045,58111.000000
1340.499203,56292.000000
1343.899945,54474.000000
1347.296272,52758.000000
1350.688183,50465.000000
1354.075678,48428.000000
1357.458757,46368.000000
1360.837421,44889.000000
1364.211669,43494.000000
1367.581501,42619.000000
1372.067742,41169.000000
1375.427272,40044.000000
1378.782385,38875.000000
1382.133083,37517.000000
1385.479365,35901.000000
1388.821231,34212.000000
1392.158682,32218.000000
1395.491717,30190.000000
1398.820337,28147.000000
1402.144540,25989.000000
1406.569943,22992.000000
1409.883843,20783.000000
1413.193328,18842.000000
1416.498397,17105.000000
1419.799051,15613.000000
1423.095289,14515.000000
1426.387111,13535.000000
1429.674517,12987.000000
1432.957508,12171.000000
1436.236083,11856.000000
1439.510242,11645.000000
1443.868919,11141.000000
1447.132775,11069.000000
1450.392216,11074.000000
1453.647240,10998.000000
1456.897849,10804.000000
1460.144043,10567.000000
1463.385821,10656.000000
1466.623183,10404.000000
1469.856129,10540.000000
1473.084660,10221.000000
1477.382498,10572.000000
1480.600726,10262.000000
1483.814538,10285.000000
1487.023934,10160.000000
1490.228914,10217.000000
1493.429479,10094.000000
1496.625628,10106.000000
1499.817361,10102.000000
1503.004679,10073.000000
1506.187581,10104.000000
1509.366067,9984.000000
1513.597180,10025.000000
1516.765363,9774.000000
1519.929131,9778.000000
1523.088482,9725.000000
1526.243418,9661.000000
1529.393939,9622.000000
1532.540044,9539.000000
1535.681733,9418.000000
1538.819006,9411.000000
1541.951864,9140.000000
1546.122138,9141.000000
1549.244693,8896.000000
1552.362831,8804.000000
1555.476554,8654.000000
1558.585862,8539.000000
1561.690753,8510.000000
1564.791230,8586.000000
1567.887290,8161.000000
1570.978935,8133.000000
1574.066163,7887.000000
1577.148977,7715.000000
1581.252526,7642.000000
1584.325036,7670.000000
1587.393130,7460.000000
1590.456809,7456.000000
1593.516072,7160.000000
1596.570919,7153.000000
1599.621351,6941.000000
1602.667367,6883.000000
1605.708967,6816.000000
1608.746152,6793.000000
1612.788862,6518.000000
1615.815744,6338.000000
1618.838209,6137.000000
1621.856260,6275.000000
1624.869894,6134.000000
1627.879113,6239.000000
1630.883915,5921.000000
1633.884303,6070.000000
1636.880274,5712.000000
1639.871830,5641.000000
1642.858971,5561.000000
1646.834956,5459.000000
1649.811793,5269.000000
1652.784214,5207.000000
1655.752220,5232.000000
1658.715810,5170.000000
1661.674984,4931.000000
1664.629742,4716.000000
1667.580085,4639.000000
1670.526013,4412.000000
1673.467524,4205.000000
1677.382671,3782.000000
1680.313879,3474.000000
1683.240672,2999.000000
1686.163049,2575.000000
1689.081010,2265.000000
1691.994556,1884.000000
1694.903686,1669.000000
1697.808400,1285.000000
1700.708699,1167.000000
