Wavelength (nm),Reflectance (AU)
901.663021,0.086188
905.592173,0.087424
909.516909,0.086474
913.437229,0.085883
917.353134,0.085198
921.264622,0.085282
925.171696,0.084633
929.074353,0.084668
932.972595,0.084638
938.163382,0.086191
942.051321,0.086536
945.934844,0.086064
949.813951,0.086760
953.688643,0.087177
957.558919,0.087306
961.424779,0.086967
965.286223,0.087151
969.143252,0.086394
972.995866,0.086314
978.125814,0.085288
981.968124,0.085013
985.806019,0.084249
989.639497,0.083752
993.468560,0.083698
997.293207,0.083562
1001.113439,0.083826
1004.929255,0.083734
1008.740655,0.084450
1012.547640,0.084366
1016.350208,0.084946
1021.413431,0.085312
1025.205697,0.085577
1028.993547,0.085949
1032.776981,0.086527
1036.556000,0.087137
1040.330603,0.087653
1044.100790,0.088327
1047.866561,0.087854
1051.627917,0.088561
1055.384857,0.088870
1060.387242,0.089489
1064.133879,0.089442
1067.876100,0.089924
1071.613906,0.090005
1075.347296,0.090326
1079.076270,0.090604
1082.800829,0.090648
1086.520972,0.091134
1090.236699,0.090664
1093.948010,0.091179
1097.654906,0.090565
1102.590565,0.091043
1106.287158,0.091052
1109.979334,0.090885
1113.667096,0.090704
1117.350441,0.090615
1121.029371,0.090816
1124.703885,0.090105
1128.373984,0.089599
1132.039667,0.088940
1135.700934,0.087936
1140.575755,0.086739
1144.226718,0.085543
1147.873267,0.083892
1151.515399,0.082676
1155.153116,0.081146
1158.786417,0.079653
1162.415303,0.078034
1166.039773,0.077251
1169.659827,0.075141
1173.275465,0.074555
1176.886688,0.073915
1181.694783,0.071849
1185.295703,0.071091
1188.892206,0.070634
1192.484295,0.069885
1196.071967,0.069413
1199.655224,0.069224
1203.234065,0.069021
1206.808491,0.068924
1210.378500,0.068665
1213.944094,0.069014
1218.691351,0.068940
1222.246642,0.069994
1225.797517,0.069854
1229.343977,0.070462
1232.886021,0.070829
1236.423649,0.071274
1239.956861,0.071485
1243.485658,0.071878
1247.010039,0.071723
1250.530005,0.071819
1254.045554,0.071920
1258.726085,0.072137
1262.231332,0.072514
1265.732163,0.072654
1269.228578,0.072655
1272.720577,0.073024
1276.208161,0.073067
1279.691329,0.073553
1283.170082,0.073444
1286.644418,0.073549
1290.114340,0.073707
1294.734032,0.073730
1298.193650,0.073866
1301.648852,0.074161
1305.099639,0.073934
1308.546010,0.073769
1311.987965,0.073558
1315.425504,0.072920
1318.858628,0.072203
1322.287336,0.071842
1325.711628,0.070503
1329.131505,0.069724
1333.684472,0.068279
1337.094045,0.067223
1340.499203,0.065868
1343.899945,0.064913
1347.296272,0.063297
1350.688183,0.061830
1354.075678,0.060326
1357.458757,0.059210
1360.837421,0.057887
1364.211669,0.056822
1367.581501,0.055962
1372.067742,0.054804
1375.427272,0.054503
1378.782385,0.053420
1382.133083,0.052813
1385.479365,0.051695
1388.821231,0.050346
1392.158682,0.048903
1395.491717,0.047084
1398.820337,0.045193
1402.144540,0.043202
1406.569943,0.040923
1409.883843,0.039067
1413.193328,0.037514
1416.498397,0.036175
1419.799051,0.035107
1423.095289,0.034357
1426.387111,0.033719
1429.674517,0.033233
1432.957508,0.032720
1436.236083,0.032336
1439.510242,0.031956
1443.868919,0.031898
1447.132775,0.031657
1450.392216,0.031257
1453.647240,0.031186
1456.897849,0.031062
1460.144043,0.030826
1463.385821,0.030663
1466.623183,0.030514
1469.856129,0.030817
1473.084660,0.030555
1477.382498,0.030579
1480.600726,0.030639
1483.814538,0.030438
1487.023934,0.030590
1490.228914,0.030303
1493.429479,0.030590
1496.625628,0.030387
1499.817361,0.030434
1503.004679,0.030617
1506.187581,0.030639
1509.366067,0.030277
1513.597180,0.030553
1516.765363,0.030278
1519.929131,0.030805
1523.088482,0.030351
1526.243418,0.030590
1529.393939,0.030711
1532.540044,0.030653
1535.681733,0.030693
1538.819006,0.030690
1541.951864,0.030590
1546.122138,0.030280
1549.244693,0.030529
1552.362831,0.030676
1555.476554,0.030663
1558.585862,0.030336
1561.690753,0.030320
1564.791230,0.030121
1567.887290,0.030271
1570.978935,0.030189
1574.066163,0.029935
1577.148977,0.030084
1581.252526,0.030150
1584.325036,0.030258
1587.393130,0.030306
1590.456809,0.030281
1593.516072,0.030216
1596.570919,0.030413
1599.621351,0.030268
1602.667367,0.030815
1605.708967,0.030315
1608.746152,0.030519
1612.788862,0.030800
1615.815744,0.030806
1618.838209,0.031167
1621.856260,0.030995
1624.869894,0.030826
1627.879113,0.031213
1630.883915,0.031000
1633.884303,0.031588
1636.880274,0.031418
1639.871830,0.031842
1642.858971,0.032306
1646.834956,0.032914
1649.811793,0.032962
1652.784214,0.033119
1655.752220,0.033503
1658.715810,0.035075
1661.674984,0.036500
1664.629742,0.038501
1667.580085,0.040639
1670.526013,0.044127
1673.467524,0.047652
1677.382671,0.054797
1680.313879,0.060207
1683.240672,0.063135
1686.163049,0.065868
1689.081010,0.069187
1691.994556,0.067591
1694.903686,0.068730
1697.808400,0.066878
1700.708699,0.064539
