Wavelength (nm),Absorbance (AU)
901.663021,0.884723
905.592173,0.884968
909.516909,0.881290
913.437229,0.889871
917.353134,0.887912
921.264622,0.891924
925.171696,0.890613
929.074353,0.890014
932.972595,0.890756
938.163382,0.887193
942.051321,0.886869
945.934844,0.887046
949.813951,0.885915
953.688643,0.884186
957.558919,0.884491
961.424779,0.886410
965.286223,0.887483
969.143252,0.889484
972.995866,0.891850
978.125814,0.895868
981.968124,0.898934
985.806019,0.900057
989.639497,0.902460
993.468560,0.903473
997.293207,0.904898
1001.113439,0.902331
1004.929255,0.902276
1008.740655,0.900220
1012.547640,0.900795
1016.350208,0.897589
1021.413431,0.897776
1025.205697,0.894004
1028.993547,0.893029
1032.776981,0.888162
1036.556000,0.888404
1040.330603,0.886248
1044.100790,0.884805
1047.866561,0.882269
1051.627917,0.881518
1055.384857,0.879652
1060.387242,0.878263
1064.133879,0.877499
1067.876100,0.876368
1071.613906,0.874122
1075.347296,0.872976
1079.076270,0.873799
1082.800829,0.874371
1086.520972,0.872115
1090.236699,0.873377
1093.948010,0.872227
1097.654906,0.871811
1102.590565,0.872716
1106.287158,0.873295
1109.979334,0.873140
1113.667096,0.872244
1117.350441,0.872926
1121.029371,0.874352
1124.703885,0.875879
1128.373984,0.878738
1132.039667,0.881797
1135.700934,0.884326
1140.575755,0.891397
1144.226718,0.895029
1147.873267,0.900898
1151.515399,0.909759
1155.153116,0.915946
1158.786417,0.924584
1162.415303,0.930109
1166.039773,0.937420
1169.659827,0.942478
1173.275465,0.947753
1176.886688,0.952985
1181.694783,0.961575
1185.295703,0.966620
1188.892206,0.971568
1192.484295,0.973890
1196.071967,0.977206
1199.655224,0.978170
1203.234065,0.979786
1206.808491,0.981425
1210.378500,0.982017
1213.944094,0.983007
1218.691351,0.980529
1222.246642,0.977958
1225.797517,0.977678
1229.343977,0.973945
1232.886021,0.972175
1236.423649,0.971429
1239.956861,0.970359
1243.485658,0.969729
1247.010039,0.970032
1250.530005,0.968436
1254.045554,0.969022
1258.726085,0.967974
1262.231332,0.966006
1265.732163,0.967376
1269.228578,0.966754
1272.720577,0.965294
1276.208161,0.965699
1279.691329,0.965045
1283.170082,0.965236
1286.644418,0.964632
1290.114340,0.962575
1294.734032,0.962366
1298.193650,0.962016
1301.648852,0.961487
1305.099639,0.961978
1308.546010,0.963891
1311.987965,0.966216
1315.425504,0.968448
1318.858628,0.972747
1322.287336,0.975402
1325.711628,0.980099
1329.131505,0.984342
1333.684472,0.992000
1337.094045,0.999186
1340.499203,1.007182
1343.899945,1.015381
1347.296272,1.024742
1350.688183,1.034379
1354.075678,1.044228
1357.458757,1.051765
1360.837421,1.059629
1364.211669,1.064540
1367.581501,1.071106
1372.067742,1.077328
1375.427272,1.083127
1378.782385,1.091705
1382.133083,1.097929
1385.479365,1.105952
1388.821231,1.116152
1392.158682,1.130383
1395.491717,1.142510
1398.820337,1.158294
1402.144540,1.175143
1406.569943,1.200364
1409.883843,1.222441
1413.193328,1.241221
1416.498397,1.262454
1419.799051,1.281903
1423.095289,1.296567
1426.387111,1.314245
1429.674517,1.327148
1432.957508,1.340152
1436.236083,1.351320
1439.510242,1.359625
1443.868919,1.372530
1447.132775,1.379170
1450.392216,1.383163
1453.647240,1.391271
1456.897849,1.396706
1460.144043,1.402877
1463.385821,1.406303
1466.623183,1.410889
1469.856129,1.411452
1473.084660,1.419325
1477.382498,1.422563
1480.600726,1.421852
1483.814538,1.425059
1487.023934,1.423668
1490.228914,1.424945
1493.429479,1.422592
1496.625628,1.419470
1499.817361,1.419795
1503.004679,1.418816
1506.187581,1.418809
1509.366067,1.412995
1513.597180,1.413555
1516.765363,1.412604
1519.929131,1.410249
1523.088482,1.408723
1526.243418,1.412124
1529.393939,1.409468
1532.540044,1.406850
1535.681733,1.409311
1538.819006,1.405978
1541.951864,1.408208
1546.122138,1.409371
1549.244693,1.412164
1552.362831,1.410255
1555.476554,1.415633
1558.585862,1.415112
1561.690753,1.413194
1564.791230,1.416018
1567.887290,1.414617
1570.978935,1.415999
1574.066163,1.415808
1577.148977,1.413828
1581.252526,1.417479
1584.325036,1.412678
1587.393130,1.412184
1590.456809,1.413918
1593.516072,1.410662
1596.570919,1.409694
1599.621351,1.404817
1602.667367,1.400172
1605.708967,1.391564
1608.746152,1.395108
1612.788862,1.393811
1615.815744,1.381717
1618.838209,1.381771
1621.856260,1.378953
1624.869894,1.374388
1627.879113,1.370175
1630.883915,1.364480
1633.884303,1.365827
1636.880274,1.361159
1639.871830,1.350823
1642.858971,1.352468
1646.834956,1.348024
1649.811793,1.341743
1652.784214,1.340266
1655.752220,1.324501
1658.715810,1.312699
1661.674984,1.298203
1664.629742,1.274628
1667.580085,1.245299
1670.526013,1.217580
1673.467524,1.174320
1677.382671,1.128101
1680.313879,1.095005
1683.240672,1.076767
1686.163049,1.066901
1689.081010,1.054181
1691.994556,1.066360
1694.903686,1.075595
1697.808400,1.066051
1700.708699,1.095013
