Wavelength (nm),Sample Signal (unitless)
901.663021,9923.000000
905.592173,10709.000000
909.516909,11688.000000
913.437229,12734.000000
917.353134,14020.000000
921.264622,15558.000000
925.171696,17167.000000
929.074353,19064.000000
932.972595,21064.000000
938.163382,23509.000000
942.051321,25287.000000
945.934844,27283.000000
949.813951,29120.000000
953.688643,30853.000000
957.558919,32348.000000
961.424779,33761.000000
965.286223,35109.000000
969.143252,36372.000000
972.995866,36919.000000
978.125814,37709.000000
981.968124,38439.000000
985.806019,38845.000000
989.639497,39180.000000
993.468560,39252.000000
997.293207,39031.000000
1001.113439,38855.000000
1004.929255,38758.000000
1008.740655,38815.000000
1012.547640,38575.000000
1016.350208,38831.000000
1021.413431,38995.000000
1025.205697,39053.000000
1028.993547,39129.000000
1032.776981,39414.000000
1036.556000,39653.000000
1040.330603,40165.000000
1044.100790,40354.000000
1047.866561,40802.000000
1051.627917,41191.000000
1055.384857,41442.000000
1060.387242,41844.000000
1064.133879,42089.000000
1067.876100,42628.000000
1071.613906,42906.000000
1075.347296,42965.000000
1079.076270,43371.000000
1082.800829,43511.000000
1086.520972,43847.000000
1090.236699,43958.000000
1093.948010,44248.000000
1097.654906,44388.000000
1102.590565,44595.000000
1106.287158,44768.000000
1109.979334,44802.000000
1113.667096,44889.000000
1117.350441,44835.000000
1121.029371,45011.000000
1124.703885,45045.000000
1128.373984,44836.000000
1132.039667,44664.000000
1135.700934,44284.000000
1140.575755,43998.000000
1144.226718,43775.000000
1147.873267,43502.000000
1151.515399,42819.000000
1155.153116,42451.000000
1158.786417,41803.000000
1162.415303,41837.000000
1166.039773,41572.000000
1169.659827,41202.000000
1173.275465,41184.000000
1176.886688,41266.000000
1181.694783,40903.000000
1185.295703,41190.000000
1188.892206,41405.000000
1192.484295,41567.000000
1196.071967,41955.000000
1199.655224,42397.000000
1203.234065,43045.000000
1206.808491,43496.000000
1210.378500,44284.000000
1213.944094,44939.000000
1218.691351,46133.000000
1222.246642,46981.000000
1225.797517,47841.000000
1229.343977,48850.000000
1232.886021,49628.000000
1236.423649,50752.000000
1239.956861,51586.000000
1243.485658,52331.000000
1247.010039,52940.000000
1250.530005,53653.000000
1254.045554,54136.000000
1258.726085,55255.000000
1262.231332,55702.000000
1265.732163,56427.000000
1269.228578,57164.000000
1272.720577,57879.000000
1276.208161,58306.000000
1279.691329,59023.000000
1283.170082,59816.000000
1286.644418,60045.000000
1290.114340,60567.000000
1294.734032,61273.000000
1298.193650,61597.000000
1301.648852,61811.000000
1305.099639,61960.000000
1308.546010,62036.000000
1311.987965,62097.000000
1315.425504,61883.000000
1318.858628,61779.000000
1322.287336,61261.000000
1325.711628,61076.000000
1329.131505,60208.000000
1333.684472,59156.000000
1337.094045,58455.000000
1340.499203,57406.000000
1343.899945,56547.000000
1347.296272,55398.000000
1350.688183,54267.000000
1354.075678,53386.000000
1357.458757,52551.000000
1360.837421,51554.000000
1364.211669,50938.000000
1367.581501,50323.000000
1372.067742,49344.000000
1375.427272,48636.000000
1378.782385,47706.000000
1382.133083,46600.000000
1385.479365,45501.000000
1388.821231,44563.000000
1392.158682,43500.000000
1395.491717,42508.000000
1398.820337,41559.000000
1402.144540,40700.000000
1406.569943,39415.000000
1409.883843,38456.000000
1413.193328,37636.000000
1416.498397,36898.000000
1419.799051,36701.000000
1423.095289,36168.000000
1426.387111,35708.000000
1429.674517,35863.000000
1432.957508,35425.000000
1436.236083,35144.000000
1439.510242,35251.000000
1443.868919,35363.000000
1447.132775,35370.000000
1450.392216,35116.000000
1453.647240,35215.000000
1456.897849,35309.000000
1460.144043,35516.000000
1463.385821,35309.000000
1466.623183,35174.000000
1469.856129,35089.000000
1473.084660,34883.000000
1477.382498,34531.000000
1480.600726,34407.000000
1483.814538,34162.000000
1487.023934,33857.000000
1490.228914,33483.000000
1493.429479,33465.000000
1496.625628,33309.000000
1499.817361,33058.000000
1503.004679,33020.000000
1506.187581,32781.000000
1509.366067,32536.000000
1513.597180,32357.000000
1516.765363,31990.000000
1519.929131,31682.000000
1523.088482,31509.000000
1526.243418,31172.000000
1529.393939,30875.000000
1532.540044,30387.000000
1535.681733,30235.000000
1538.819006,29814.000000
1541.951864,29031.000000
1546.122138,28502.000000
1549.244693,28249.000000
1552.362831,27725.000000
1555.476554,27386.000000
1558.585862,27030.000000
1561.690753,26524.000000
1564.791230,25980.000000
1567.887290,25969.000000
1570.978935,25559.000000
1574.066163,25163.000000
1577.148977,24628.000000
1581.252526,24214.000000
1584.325036,23767.000000
1587.393130,23289.000000
1590.456809,22888.000000
1593.516072,22309.000000
1596.570919,21745.000000
1599.621351,21241.000000
1602.667367,20870.000000
1605.708967,20505.000000
1608.746152,20081.000000
1612.788862,19465.000000
1615.815744,19010.000000
1618.838209,18787.000000
1621.856260,18164.000000
1624.869894,17922.000000
1627.879113,17575.000000
1630.883915,17140.000000
1633.884303,16849.000000
1636.880274,16361.000000
1639.871830,16192.000000
1642.858971,15565.000000
1646.834956,15027.000000
1649.811793,14797.000000
1652.784214,14383.000000
1655.752220,14224.000000
1658.715810,13561.000000
1661.674984,13167.000000
1664.629742,12458.000000
1667.580085,11906.000000
1670.526013,11423.000000
1673.467524,10577.000000
1677.382671,9446.000000
1680.313879,8344.000000
1683.240672,7586.000000
1686.163049,6429.000000
1689.081010,5757.000000
1691.994556,4685.000000
1694.903686,4311.000000
1697.808400,3622.000000
1700.708699,3043.000000
