Wavelength (nm),Absorbance (AU)
901.663021,0.832019
905.592173,0.835122
909.516909,0.844407
913.437229,0.837245
917.353134,0.844269
921.264622,0.843510
925.171696,0.845449
929.074353,0.849077
932.972595,0.844273
938.163382,0.842990
942.051321,0.841568
945.934844,0.839179
949.813951,0.840085
953.688643,0.837361
957.558919,0.837337
961.424779,0.839022
965.286223,0.840515
969.143252,0.842033
972.995866,0.844635
978.125814,0.850350
981.968124,0.854673
985.806019,0.855447
989.639497,0.857363
993.468560,0.859977
997.293207,0.861987
1001.113439,0.862547
1004.929255,0.861644
1008.740655,0.861370
1012.547640,0.858886
1016.350208,0.857215
1021.413431,0.857355
1025.205697,0.854481
1028.993547,0.852194
1032.776981,0.849511
1036.556000,0.848592
1040.330603,0.846133
1044.100790,0.843702
1047.866561,0.841899
1051.627917,0.839665
1055.384857,0.837592
1060.387242,0.835743
1064.133879,0.833779
1067.876100,0.833040
1071.613906,0.831001
1075.347296,0.829053
1079.076270,0.827837
1082.800829,0.827147
1086.520972,0.827086
1090.236699,0.825150
1093.948010,0.824356
1097.654906,0.823307
1102.590565,0.823577
1106.287158,0.823354
1109.979334,0.823737
1113.667096,0.823167
1117.350441,0.823250
1121.029371,0.823611
1124.703885,0.825341
1128.373984,0.827833
1132.039667,0.830064
1135.700934,0.832832
1140.575755,0.839658
1144.226718,0.846280
1147.873267,0.851852
1151.515399,0.859993
1155.153116,0.867289
1158.786417,0.875315
1162.415303,0.882073
1166.039773,0.889140
1169.659827,0.897329
1173.275465,0.903542
1176.886688,0.911184
1181.694783,0.920877
1185.295703,0.926788
1188.892206,0.931680
1192.484295,0.934711
1196.071967,0.936094
1199.655224,0.938388
1203.234065,0.939000
1206.808491,0.939344
1210.378500,0.940931
1213.944094,0.941166
1218.691351,0.939369
1222.246642,0.936093
1225.797517,0.935108
1229.343977,0.931414
1232.886021,0.929656
1236.423649,0.927114
1239.956861,0.925954
1243.485658,0.925928
1247.010039,0.925335
1250.530005,0.925469
1254.045554,0.925939
1258.726085,0.926212
1262.231332,0.924581
1265.732163,0.924355
1269.228578,0.923697
1272.720577,0.922549
1276.208161,0.920985
1279.691329,0.920445
1283.170082,0.919527
1286.644418,0.918720
1290.114340,0.917939
1294.734032,0.917362
1298.193650,0.916685
1301.648852,0.916231
1305.099639,0.915520
1308.546010,0.916657
1311.987965,0.917481
1315.425504,0.919382
1318.858628,0.923138
1322.287336,0.924840
1325.711628,0.930103
1329.131505,0.935185
1333.684472,0.944669
1337.094045,0.951346
1340.499203,0.960156
1343.899945,0.969668
1347.296272,0.979684
1350.688183,0.991872
1354.075678,1.002957
1357.458757,1.012691
1360.837421,1.022088
1364.211669,1.030196
1367.581501,1.036013
1372.067742,1.044302
1375.427272,1.049448
1378.782385,1.055129
1382.133083,1.063370
1385.479365,1.071424
1388.821231,1.083681
1392.158682,1.098316
1395.491717,1.114478
1398.820337,1.133800
1402.144540,1.153796
1406.569943,1.186694
1409.883843,1.213522
1413.193328,1.241306
1416.498397,1.266272
1419.799051,1.296567
1423.095289,1.319780
1426.387111,1.343866
1429.674517,1.365123
1432.957508,1.384535
1436.236083,1.401455
1439.510242,1.416800
1443.868919,1.430768
1447.132775,1.438551
1450.392216,1.449472
1453.647240,1.459926
1456.897849,1.467807
1460.144043,1.472392
1463.385821,1.476720
1466.623183,1.486398
1469.856129,1.491630
1473.084660,1.493749
1477.382498,1.497210
1480.600726,1.498717
1483.814538,1.508936
1487.023934,1.504933
1490.228914,1.506025
1493.429479,1.502481
1496.625628,1.502331
1499.817361,1.497327
1503.004679,1.498957
1506.187581,1.496039
1509.366067,1.486510
1513.597180,1.489175
1516.765363,1.487084
1519.929131,1.484546
1523.088482,1.479864
1526.243418,1.481181
1529.393939,1.480252
1532.540044,1.479184
1535.681733,1.479767
1538.819006,1.479802
1541.951864,1.477434
1546.122138,1.475027
1549.244693,1.476895
1552.362831,1.479443
1555.476554,1.477289
1558.585862,1.481343
1561.690753,1.481820
1564.791230,1.484050
1567.887290,1.489254
1570.978935,1.487390
1574.066163,1.484907
1577.148977,1.485425
1581.252526,1.486570
1584.325036,1.483935
1587.393130,1.481636
1590.456809,1.483499
1593.516072,1.479151
1596.570919,1.472677
1599.621351,1.472340
1602.667367,1.460619
1605.708967,1.461948
1608.746152,1.454718
1612.788862,1.452699
1615.815744,1.449993
1618.838209,1.443282
1621.856260,1.440314
1624.869894,1.440191
1627.879113,1.432891
1630.883915,1.433409
1633.884303,1.426186
1636.880274,1.422050
1639.871830,1.416570
1642.858971,1.417827
1646.834956,1.408099
1649.811793,1.408300
1652.784214,1.397781
1655.752220,1.389350
1658.715810,1.382978
1661.674984,1.356454
1664.629742,1.343415
1667.580085,1.312946
1670.526013,1.279424
1673.467524,1.242547
1677.382671,1.207816
1680.313879,1.185071
1683.240672,1.154555
1686.163049,1.144575
1689.081010,1.145174
1691.994556,1.169429
1694.903686,1.172399
1697.808400,1.142182
1700.708699,1.191632
