Wavelength (nm),Absorbance (AU)
901.663021,0.977517
905.592173,0.979838
909.516909,0.983469
913.437229,0.985355
917.353134,0.988920
921.264622,0.984831
925.171696,0.987338
929.074353,0.987401
932.972595,0.981675
938.163382,0.982468
942.051321,0.977206
945.934844,0.976182
949.813951,0.976279
953.688643,0.972749
957.558919,0.976277
961.424779,0.977906
965.286223,0.980333
969.143252,0.984293
972.995866,0.987619
978.125814,0.992986
981.968124,0.998284
985.806019,0.999990
989.639497,1.003754
993.468560,1.005869
997.293207,1.004479
1001.113439,1.004131
1004.929255,1.002642
1008.740655,1.000492
1012.547640,0.996938
1016.350208,0.996497
1021.413431,0.992076
1025.205697,0.990267
1028.993547,0.987442
1032.776981,0.985426
1036.556000,0.983537
1040.330603,0.981683
1044.100790,0.979346
1047.866561,0.975641
1051.627917,0.974898
1055.384857,0.973883
1060.387242,0.973023
1064.133879,0.970326
1067.876100,0.970512
1071.613906,0.968504
1075.347296,0.966655
1079.076270,0.966306
1082.800829,0.966175
1086.520972,0.965151
1090.236699,0.965359
1093.948010,0.965257
1097.654906,0.963203
1102.590565,0.962895
1106.287158,0.962591
1109.979334,0.959483
1113.667096,0.959967
1117.350441,0.961171
1121.029371,0.960405
1124.703885,0.964533
1128.373984,0.965743
1132.039667,0.970831
1135.700934,0.974499
1140.575755,0.981926
1144.226718,0.989740
1147.873267,0.997309
1151.515399,1.006986
1155.153116,1.017095
1158.786417,1.028658
1162.415303,1.036137
1166.039773,1.046540
1169.659827,1.055057
1173.275465,1.063786
1176.886688,1.072627
1181.694783,1.084949
1185.295703,1.095188
1188.892206,1.097594
1192.484295,1.100358
1196.071967,1.106089
1199.655224,1.106970
1203.234065,1.109216
1206.808491,1.109447
1210.378500,1.110935
1213.944094,1.107862
1218.691351,1.106062
1222.246642,1.103191
1225.797517,1.099328
1229.343977,1.096840
1232.886021,1.094813
1236.423649,1.091309
1239.956861,1.089080
1243.485658,1.088177
1247.010039,1.088130
1250.530005,1.085481
1254.045554,1.085719
1258.726085,1.085550
1262.231332,1.083830
1265.732163,1.083646
1269.228578,1.081849
1272.720577,1.081137
1276.208161,1.079850
1279.691329,1.076791
1283.170082,1.075396
1286.644418,1.072753
1290.114340,1.073189
1294.734032,1.070369
1298.193650,1.071235
1301.648852,1.071380
1305.099639,1.072980
1308.546010,1.073063
1311.987965,1.074039
1315.425504,1.078903
1318.858628,1.084081
1322.287336,1.087360
1325.711628,1.092529
1329.131505,1.099968
1333.684472,1.113178
1337.094045,1.123239
1340.499203,1.134469
1343.899945,1.147832
1347.296272,1.162992
1350.688183,1.176278
1354.075678,1.191173
1357.458757,1.205750
1360.837421,1.218926
1364.211669,1.229095
1367.581501,1.237206
1372.067742,1.248682
1375.427272,1.253797
1378.782385,1.264169
1382.133083,1.274601
1385.479365,1.285600
1388.821231,1.305034
1392.158682,1.326167
1395.491717,1.349247
1398.820337,1.375253
1402.144540,1.403962
1406.569943,1.445065
1409.883843,1.472767
1413.193328,1.500035
1416.498397,1.521576
1419.799051,1.541135
1423.095289,1.556716
1426.387111,1.565719
1429.674517,1.576401
1432.957508,1.581899
1436.236083,1.588230
1439.510242,1.594419
1443.868919,1.597146
1447.132775,1.598727
1450.392216,1.600278
1453.647240,1.603256
1456.897849,1.610065
1460.144043,1.614135
1463.385821,1.614128
1466.623183,1.618505
1469.856129,1.617052
1473.084660,1.625818
1477.382498,1.626411
1480.600726,1.626011
1483.814538,1.623302
1487.023934,1.630381
1490.228914,1.623385
1493.429479,1.622427
1496.625628,1.620262
1499.817361,1.621435
1503.004679,1.620442
1506.187581,1.615301
1509.366067,1.621098
1513.597180,1.612091
1516.765363,1.616293
1519.929131,1.615069
1523.088482,1.615459
1526.243418,1.614198
1529.393939,1.617262
1532.540044,1.617289
1535.681733,1.618902
1538.819006,1.617601
1541.951864,1.618475
1546.122138,1.619207
1549.244693,1.617422
1552.362831,1.620459
1555.476554,1.615506
1558.585862,1.617523
1561.690753,1.624534
1564.791230,1.612233
1567.887290,1.612267
1570.978935,1.610758
1574.066163,1.611940
1577.148977,1.611167
1581.252526,1.608101
1584.325036,1.608267
1587.393130,1.608287
1590.456809,1.604326
1593.516072,1.605757
1596.570919,1.600606
1599.621351,1.600290
1602.667367,1.598758
1605.708967,1.597626
1608.746152,1.597221
1612.788862,1.598906
1615.815744,1.592304
1618.838209,1.591532
1621.856260,1.598319
1624.869894,1.590409
1627.879113,1.588445
1630.883915,1.582362
1633.884303,1.580662
1636.880274,1.578384
1639.871830,1.563463
1642.858971,1.565974
1646.834956,1.569129
1649.811793,1.556887
1652.784214,1.556506
1655.752220,1.548423
1658.715810,1.533682
1661.674984,1.520293
1664.629742,1.507675
1667.580085,1.487442
1670.526013,1.453006
1673.467524,1.414520
1677.382671,1.376685
1680.313879,1.345903
1683.240672,1.337880
1686.163049,1.314767
1689.081010,1.324241
1691.994556,1.321274
1694.903686,1.314604
1697.808400,1.349505
1700.708699,1.361763
