Wavelength (nm),Absorbance (AU)
901.663021,0.830675
905.592173,0.835817
909.516909,0.837870
913.437229,0.835017
917.353134,0.838160
921.264622,0.840471
925.171696,0.841173
929.074353,0.840997
932.972595,0.838898
938.163382,0.835127
942.051321,0.834766
945.934844,0.831962
949.813951,0.829955
953.688643,0.829804
957.558919,0.828829
961.424779,0.829496
965.286223,0.829257
969.143252,0.831185
972.995866,0.833644
978.125814,0.836050
981.968124,0.839223
985.806019,0.841017
989.639497,0.844820
993.468560,0.843808
997.293207,0.844280
1001.113439,0.843319
1004.929255,0.842196
1008.740655,0.839188
1012.547640,0.839353
1016.350208,0.836681
1021.413431,0.835793
1025.205697,0.834550
1028.993547,0.832978
1032.776981,0.832558
1036.556000,0.829969
1040.330603,0.829422
1044.100790,0.828092
1047.866561,0.825978
1051.627917,0.826239
1055.384857,0.824584
1060.387242,0.823510
1064.133879,0.822991
1067.876100,0.822546
1071.613906,0.820907
1075.347296,0.821992
1079.076270,0.821308
1082.800829,0.820149
1086.520972,0.819366
1090.236699,0.819938
1093.948010,0.820458
1097.654906,0.820413
1102.590565,0.820117
1106.287158,0.820175
1109.979334,0.821053
1113.667096,0.821392
1117.350441,0.820659
1121.029371,0.822765
1124.703885,0.824992
1128.373984,0.825846
1132.039667,0.828590
1135.700934,0.833278
1140.575755,0.837975
1144.226718,0.842004
1147.873267,0.848216
1151.515399,0.853718
1155.153116,0.861320
1158.786417,0.866756
1162.415303,0.874257
1166.039773,0.879462
1169.659827,0.884351
1173.275465,0.890311
1176.886688,0.895763
1181.694783,0.904421
1185.295703,0.908439
1188.892206,0.913647
1192.484295,0.916763
1196.071967,0.918108
1199.655224,0.919768
1203.234065,0.923103
1206.808491,0.923782
1210.378500,0.923718
1213.944094,0.923944
1218.691351,0.919659
1222.246642,0.918401
1225.797517,0.916062
1229.343977,0.913876
1232.886021,0.912021
1236.423649,0.909688
1239.956861,0.908309
1243.485658,0.907670
1247.010039,0.907267
1250.530005,0.906455
1254.045554,0.906864
1258.726085,0.905381
1262.231332,0.905746
1265.732163,0.904203
1269.228578,0.903846
1272.720577,0.903020
1276.208161,0.901873
1279.691329,0.900950
1283.170082,0.900983
1286.644418,0.899484
1290.114340,0.899091
1294.734032,0.898493
1298.193650,0.897406
1301.648852,0.898288
1305.099639,0.898993
1308.546010,0.899687
1311.987965,0.900814
1315.425504,0.902691
1318.858628,0.905229
1322.287336,0.908288
1325.711628,0.912517
1329.131505,0.917200
1333.684472,0.924723
1337.094045,0.931615
1340.499203,0.937738
1343.899945,0.947345
1347.296272,0.956789
1350.688183,0.965450
1354.075678,0.976309
1357.458757,0.984114
1360.837421,0.993331
1364.211669,1.000506
1367.581501,1.007047
1372.067742,1.014422
1375.427272,1.021306
1378.782385,1.027718
1382.133083,1.036451
1385.479365,1.046209
1388.821231,1.058407
1392.158682,1.074602
1395.491717,1.094790
1398.820337,1.117927
1402.144540,1.144573
1406.569943,1.186309
1409.883843,1.218868
1413.193328,1.252930
1416.498397,1.285730
1419.799051,1.317458
1423.095289,1.343605
1426.387111,1.368326
1429.674517,1.386639
1432.957508,1.400531
1436.236083,1.412899
1439.510242,1.418986
1443.868919,1.428591
1447.132775,1.432922
1450.392216,1.433395
1453.647240,1.435426
1456.897849,1.438191
1460.144043,1.447687
1463.385821,1.445567
1466.623183,1.447945
1469.856129,1.447400
1473.084660,1.443234
1477.382498,1.445115
1480.600726,1.447384
1483.814538,1.443719
1487.023934,1.442557
1490.228914,1.444769
1493.429479,1.443017
1496.625628,1.441040
1499.817361,1.439760
1503.004679,1.436695
1506.187581,1.435677
1509.366067,1.435808
1513.597180,1.431138
1516.765363,1.432534
1519.929131,1.430540
1523.088482,1.429037
1526.243418,1.427514
1529.393939,1.424957
1532.540044,1.423538
1535.681733,1.425799
1538.819006,1.424804
1541.951864,1.417715
1546.122138,1.422213
1549.244693,1.421710
1552.362831,1.422981
1555.476554,1.424035
1558.585862,1.419537
1561.690753,1.424451
1564.791230,1.425133
1567.887290,1.418262
1570.978935,1.420611
1574.066163,1.417873
1577.148977,1.415385
1581.252526,1.415627
1584.325036,1.412424
1587.393130,1.411621
1590.456809,1.408849
1593.516072,1.402287
1596.570919,1.400960
1599.621351,1.396342
1602.667367,1.386834
1605.708967,1.383992
1608.746152,1.379776
1612.788862,1.372049
1615.815744,1.373354
1618.838209,1.369224
1621.856260,1.368800
1624.869894,1.356700
1627.879113,1.351562
1630.883915,1.351871
1633.884303,1.338400
1636.880274,1.334925
1639.871830,1.328475
1642.858971,1.327254
1646.834956,1.316752
1649.811793,1.306006
1652.784214,1.306801
1655.752220,1.289567
1658.715810,1.282539
1661.674984,1.268423
1664.629742,1.249568
1667.580085,1.220916
1670.526013,1.178217
1673.467524,1.146122
1677.382671,1.099134
1680.313879,1.068160
1683.240672,1.046746
1686.163049,1.046337
1689.081010,1.038746
1691.994556,1.030517
1694.903686,1.035300
1697.808400,1.049050
1700.708699,1.072599
