Wavelength (nm),Reflectance (AU)
901.663021,0.151826
905.592173,0.151836
909.516909,0.150972
913.437229,0.149933
917.353134,0.148391
921.264622,0.148432
925.171696,0.148871
929.074353,0.147846
932.972595,0.148979
938.163382,0.149545
942.051321,0.150504
945.934844,0.150458
949.813951,0.151147
953.688643,0.151981
957.558919,0.151060
961.424779,0.151603
965.286223,0.150921
969.143252,0.149883
972.995866,0.148659
978.125814,0.147797
981.968124,0.146664
985.806019,0.145607
989.639497,0.145074
993.468560,0.144628
997.293207,0.144589
1001.113439,0.144848
1004.929255,0.145616
1008.740655,0.145767
1012.547640,0.146352
1016.350208,0.147481
1021.413431,0.148081
1025.205697,0.148752
1028.993547,0.149176
1032.776981,0.150184
1036.556000,0.151038
1040.330603,0.151764
1044.100790,0.152190
1047.866561,0.152648
1051.627917,0.153055
1055.384857,0.153669
1060.387242,0.153660
1064.133879,0.153980
1067.876100,0.154719
1071.613906,0.155079
1075.347296,0.155003
1079.076270,0.155465
1082.800829,0.155358
1086.520972,0.155617
1090.236699,0.155427
1093.948010,0.155988
1097.654906,0.156338
1102.590565,0.156263
1106.287158,0.156455
1109.979334,0.156425
1113.667096,0.156029
1117.350441,0.156018
1121.029371,0.155874
1124.703885,0.154869
1128.373984,0.154127
1132.039667,0.152841
1135.700934,0.151345
1140.575755,0.149227
1144.226718,0.147488
1147.873267,0.144543
1151.515399,0.141759
1155.153116,0.138757
1158.786417,0.136230
1162.415303,0.133717
1166.039773,0.131290
1169.659827,0.129447
1173.275465,0.126989
1176.886688,0.124600
1181.694783,0.121955
1185.295703,0.120314
1188.892206,0.119036
1192.484295,0.117634
1196.071967,0.116780
1199.655224,0.115975
1203.234065,0.115340
1206.808491,0.114923
1210.378500,0.114609
1213.944094,0.115178
1218.691351,0.115577
1222.246642,0.116455
1225.797517,0.117226
1229.343977,0.118216
1232.886021,0.118887
1236.423649,0.119394
1239.956861,0.120043
1243.485658,0.120492
1247.010039,0.120632
1250.530005,0.121100
1254.045554,0.121305
1258.726085,0.121336
1262.231332,0.121799
1265.732163,0.122070
1269.228578,0.122249
1272.720577,0.122706
1276.208161,0.123167
1279.691329,0.123540
1283.170082,0.123735
1286.644418,0.124065
1290.114340,0.124227
1294.734032,0.124649
1298.193650,0.124276
1301.648852,0.124664
1305.099639,0.124291
1308.546010,0.124212
1311.987965,0.123451
1315.425504,0.122707
1318.858628,0.121467
1322.287336,0.120318
1325.711628,0.118767
1329.131505,0.116781
1333.684472,0.114019
1337.094045,0.111874
1340.499203,0.109239
1343.899945,0.106380
1347.296272,0.103817
1350.688183,0.100608
1354.075678,0.097444
1357.458757,0.094750
1360.837421,0.092576
1364.211669,0.090688
1367.581501,0.089147
1372.067742,0.087279
1375.427272,0.085525
1378.782385,0.083688
1382.133083,0.081745
1385.479365,0.079253
1388.821231,0.075963
1392.158682,0.072323
1395.491717,0.068501
1398.820337,0.064462
1402.144540,0.059837
1406.569943,0.053817
1409.883843,0.049678
1413.193328,0.045668
1416.498397,0.042689
1419.799051,0.039915
1423.095289,0.037770
1426.387111,0.036441
1429.674517,0.035093
1432.957508,0.034051
1436.236083,0.033185
1439.510242,0.032590
1443.868919,0.031895
1447.132775,0.031750
1450.392216,0.031175
1453.647240,0.030843
1456.897849,0.030739
1460.144043,0.030256
1463.385821,0.030207
1466.623183,0.029968
1469.856129,0.029959
1473.084660,0.029757
1477.382498,0.029918
1480.600726,0.029946
1483.814538,0.029820
1487.023934,0.029841
1490.228914,0.029827
1493.429479,0.029893
1496.625628,0.030164
1499.817361,0.030359
1503.004679,0.030373
1506.187581,0.030494
1509.366067,0.030607
1513.597180,0.030946
1516.765363,0.030972
1519.929131,0.031296
1523.088482,0.031339
1526.243418,0.031464
1529.393939,0.031884
1532.540044,0.031727
1535.681733,0.031655
1538.819006,0.031713
1541.951864,0.031578
1546.122138,0.031868
1549.244693,0.031646
1552.362831,0.031881
1555.476554,0.031819
1558.585862,0.031902
1561.690753,0.031958
1564.791230,0.032305
1567.887290,0.031758
1570.978935,0.032077
1574.066163,0.032038
1577.148977,0.032464
1581.252526,0.032432
1584.325036,0.032500
1587.393130,0.033146
1590.456809,0.032943
1593.516072,0.032823
1596.570919,0.033521
1599.621351,0.033975
1602.667367,0.034212
1605.708967,0.034762
1608.746152,0.034837
1612.788862,0.035199
1615.815744,0.035912
1618.838209,0.036128
1621.856260,0.036474
1624.869894,0.036453
1627.879113,0.036783
1630.883915,0.037848
1633.884303,0.037863
1636.880274,0.037876
1639.871830,0.038564
1642.858971,0.039012
1646.834956,0.039805
1649.811793,0.040436
1652.784214,0.041083
1655.752220,0.042362
1658.715810,0.043544
1661.674984,0.044736
1664.629742,0.046772
1667.580085,0.049201
1670.526013,0.054059
1673.467524,0.058291
1677.382671,0.064233
1680.313879,0.068133
1683.240672,0.073606
1686.163049,0.076704
1689.081010,0.076949
1691.994556,0.074143
1694.903686,0.070696
1697.808400,0.072861
1700.708699,0.065724
