Wavelength (nm),Sample Signal (unitless)
901.663021,18530.000000
905.592173,20131.000000
909.516909,21637.000000
913.437229,23644.000000
917.353134,26003.000000
921.264622,28910.000000
925.171696,31879.000000
929.074353,35214.000000
932.972595,38982.000000
938.163382,43366.000000
942.051321,46737.000000
945.934844,50001.000000
949.813951,53196.000000
953.688643,56436.000000
957.558919,59181.000000
961.424779,61590.000000
965.286223,63922.000000
969.143252,65661.000000
972.995866,67122.000000
978.125814,68747.000000
981.968124,69535.000000
985.806019,70500.000000
989.639497,71139.000000
993.468560,71148.000000
997.293207,70827.000000
1001.113439,70491.000000
1004.929255,70508.000000
1008.740655,70142.000000
1012.547640,70341.000000
1016.350208,70224.000000
1021.413431,70572.000000
1025.205697,70573.000000
1028.993547,70994.000000
1032.776981,71535.000000
1036.556000,72019.000000
1040.330603,72720.000000
1044.100790,73430.000000
1047.866561,74202.000000
1051.627917,74884.000000
1055.384857,75477.000000
1060.387242,76275.000000
1064.133879,77043.000000
1067.876100,77851.000000
1071.613906,78361.000000
1075.347296,78938.000000
1079.076270,79524.000000
1082.800829,80098.000000
1086.520972,80750.000000
1090.236699,81149.000000
1093.948010,81699.000000
1097.654906,82317.000000
1102.590565,82758.000000
1106.287158,83092.000000
1109.979334,83293.000000
1113.667096,83813.000000
1117.350441,84039.000000
1121.029371,84238.000000
1124.703885,84405.000000
1128.373984,84464.000000
1132.039667,84231.000000
1135.700934,84226.000000
1140.575755,83924.000000
1144.226718,83531.000000
1147.873267,82922.000000
1151.515399,82547.000000
1155.153116,81963.000000
1158.786417,81339.000000
1162.415303,80936.000000
1166.039773,80566.000000
1169.659827,80544.000000
1173.275465,80320.000000
1176.886688,80393.000000
1181.694783,80618.000000
1185.295703,80818.000000
1188.892206,81485.000000
1192.484295,81933.000000
1196.071967,82425.000000
1199.655224,83242.000000
1203.234065,84136.000000
1206.808491,85148.000000
1210.378500,86544.000000
1213.944094,88022.000000
1218.691351,90085.000000
1222.246642,91907.000000
1225.797517,93378.000000
1229.343977,95448.000000
1232.886021,97077.000000
1236.423649,98542.000000
1239.956861,100619.000000
1243.485658,101826.000000
1247.010039,103221.000000
1250.530005,104456.000000
1254.045554,105568.000000
1258.726085,106885.000000
1262.231332,108100.000000
1265.732163,109239.000000
1269.228578,110378.000000
1272.720577,111972.000000
1276.208161,112794.000000
1279.691329,114072.000000
1283.170082,115028.000000
1286.644418,116040.000000
1290.114340,116714.000000
1294.734032,117934.000000
1298.193650,118599.000000
1301.648852,118892.000000
1305.099639,119303.000000
1308.546010,119582.000000
1311.987965,119423.000000
1315.425504,119021.000000
1318.858628,118571.000000
1322.287336,117801.000000
1325.711628,116777.000000
1329.131505,115758.000000
1333.684472,113845.000000
1337.094045,112463.000000
1340.499203,110554.000000
1343.899945,108407.000000
1347.296272,106163.000000
1350.688183,103811.000000
1354.075678,101207.000000
1357.458757,99055.000000
1360.837421,96963.000000
1364.211669,95528.000000
1367.581501,94240.000000
1372.067742,92229.000000
1375.427272,90571.000000
1378.782385,88682.000000
1382.133083,86343.000000
1385.479365,83846.000000
1388.821231,81071.000000
1392.158682,78302.000000
1395.491717,75426.000000
1398.820337,72507.000000
1402.144540,69133.000000
1406.569943,64533.000000
1409.883843,60627.000000
1413.193328,57122.000000
1416.498397,53661.000000
1419.799051,50656.000000
1423.095289,47836.000000
1426.387111,45555.000000
1429.674517,43556.000000
1432.957508,42101.000000
1436.236083,40819.000000
1439.510242,39737.000000
1443.868919,38667.000000
1447.132775,37899.000000
1450.392216,37241.000000
1453.647240,36600.000000
1456.897849,36146.000000
1460.144043,35521.000000
1463.385821,35164.000000
1466.623183,34584.000000
1469.856129,34499.000000
1473.084660,33895.000000
1477.382498,33627.000000
1480.600726,33345.000000
1483.814538,33316.000000
1487.023934,33025.000000
1490.228914,32968.000000
1493.429479,32986.000000
1496.625628,32863.000000
1499.817361,32807.000000
1503.004679,32809.000000
1506.187581,32747.000000
1509.366067,32553.000000
1513.597180,32461.000000
1516.765363,32260.000000
1519.929131,32266.000000
1523.088482,32165.000000
1526.243418,32105.000000
1529.393939,31893.000000
1532.540044,31579.000000
1535.681733,31321.000000
1538.819006,31031.000000
1541.951864,30535.000000
1546.122138,29960.000000
1549.244693,29578.000000
1552.362831,29095.000000
1555.476554,28606.000000
1558.585862,28095.000000
1561.690753,27603.000000
1564.791230,27061.000000
1567.887290,26827.000000
1570.978935,26294.000000
1574.066163,25793.000000
1577.148977,25481.000000
1581.252526,25049.000000
1584.325036,24602.000000
1587.393130,24211.000000
1590.456809,23911.000000
1593.516072,23424.000000
1596.570919,23284.000000
1599.621351,22899.000000
1602.667367,22623.000000
1605.708967,22431.000000
1608.746152,22320.000000
1612.788862,21939.000000
1615.815744,21602.000000
1618.838209,21300.000000
1621.856260,20925.000000
1624.869894,20630.000000
1627.879113,20433.000000
1630.883915,19993.000000
1633.884303,19758.000000
1636.880274,19261.000000
1639.871830,18871.000000
1642.858971,18597.000000
1646.834956,17835.000000
1649.811793,17522.000000
1652.784214,17198.000000
1655.752220,16701.000000
1658.715810,16153.000000
1661.674984,15691.000000
1664.629742,15250.000000
1667.580085,14569.000000
1670.526013,13768.000000
1673.467524,12969.000000
1677.382671,11289.000000
1680.313879,10142.000000
1683.240672,8939.000000
1686.163049,7524.000000
1689.081010,6427.000000
1691.994556,5317.000000
1694.903686,4656.000000
1697.808400,3939.000000
1700.708699,3494.000000
