Wavelength (nm),Sample Signal (unitless)
901.663021,10778.000000
905.592173,11698.000000
909.516909,12727.000000
913.437229,13920.000000
917.353134,15126.000000
921.264622,16735.000000
925.171696,18454.000000
929.074353,20542.000000
932.972595,22663.000000
938.163382,25168.000000
942.051321,27125.000000
945.934844,29038.000000
949.813951,31010.000000
953.688643,32761.000000
957.558919,34377.000000
961.424779,35714.000000
965.286223,37166.000000
969.143252,38113.000000
972.995866,39086.000000
978.125814,39593.000000
981.968124,40099.000000
985.806019,40391.000000
989.639497,40552.000000
993.468560,40795.000000
997.293207,40539.000000
1001.113439,40332.000000
1004.929255,40183.000000
1008.740655,40292.000000
1012.547640,40279.000000
1016.350208,40496.000000
1021.413431,40677.000000
1025.205697,40852.000000
1028.993547,40581.000000
1032.776981,41169.000000
1036.556000,41550.000000
1040.330603,41961.000000
1044.100790,42294.000000
1047.866561,42695.000000
1051.627917,42980.000000
1055.384857,43308.000000
1060.387242,43972.000000
1064.133879,44149.000000
1067.876100,44446.000000
1071.613906,44932.000000
1075.347296,44892.000000
1079.076270,45255.000000
1082.800829,45549.000000
1086.520972,45890.000000
1090.236699,46094.000000
1093.948010,46335.000000
1097.654906,46511.000000
1102.590565,46871.000000
1106.287158,46824.000000
1109.979334,47053.000000
1113.667096,47169.000000
1117.350441,47514.000000
1121.029371,47392.000000
1124.703885,47382.000000
1128.373984,47363.000000
1132.039667,47020.000000
1135.700934,47003.000000
1140.575755,46423.000000
1144.226718,46040.000000
1147.873267,45481.000000
1151.515399,44855.000000
1155.153116,44174.000000
1158.786417,43613.000000
1162.415303,43321.000000
1166.039773,42880.000000
1169.659827,42775.000000
1173.275465,42431.000000
1176.886688,42343.000000
1181.694783,42128.000000
1185.295703,42221.000000
1188.892206,42180.000000
1192.484295,42401.000000
1196.071967,42775.000000
1199.655224,43344.000000
1203.234065,43881.000000
1206.808491,44400.000000
1210.378500,45109.000000
1213.944094,45660.000000
1218.691351,46901.000000
1222.246642,47692.000000
1225.797517,48762.000000
1229.343977,49875.000000
1232.886021,50984.000000
1236.423649,51815.000000
1239.956861,52709.000000
1243.485658,53683.000000
1247.010039,54297.000000
1250.530005,54790.000000
1254.045554,55263.000000
1258.726085,55827.000000
1262.231332,56597.000000
1265.732163,57305.000000
1269.228578,58084.000000
1272.720577,58907.000000
1276.208161,59712.000000
1279.691329,60322.000000
1283.170082,60776.000000
1286.644418,61042.000000
1290.114340,61387.000000
1294.734032,61911.000000
1298.193650,62357.000000
1301.648852,62414.000000
1305.099639,62790.000000
1308.546010,62846.000000
1311.987965,62709.000000
1315.425504,62539.000000
1318.858628,62001.000000
1322.287336,61403.000000
1325.711628,60322.000000
1329.131505,59393.000000
1333.684472,57784.000000
1337.094045,56587.000000
1340.499203,55347.000000
1343.899945,54383.000000
1347.296272,53113.000000
1350.688183,51838.000000
1354.075678,50541.000000
1357.458757,49250.000000
1360.837421,47819.000000
1364.211669,46846.000000
1367.581501,45877.000000
1372.067742,44694.000000
1375.427272,43512.000000
1378.782385,42516.000000
1382.133083,41183.000000
1385.479365,39959.000000
1388.821231,38544.000000
1392.158682,37166.000000
1395.491717,35607.000000
1398.820337,34011.000000
1402.144540,32452.000000
1406.569943,30321.000000
1409.883843,28754.000000
1413.193328,27482.000000
1416.498397,26353.000000
1419.799051,25657.000000
1423.095289,25066.000000
1426.387111,24742.000000
1429.674517,24502.000000
1432.957508,24375.000000
1436.236083,24378.000000
1439.510242,24503.000000
1443.868919,24387.000000
1447.132775,24231.000000
1450.392216,24253.000000
1453.647240,24106.000000
1456.897849,23883.000000
1460.144043,23847.000000
1463.385821,23586.000000
1466.623183,23157.000000
1469.856129,23261.000000
1473.084660,22941.000000
1477.382498,22743.000000
1480.600726,22764.000000
1483.814538,22877.000000
1487.023934,22664.000000
1490.228914,22803.000000
1493.429479,22577.000000
1496.625628,22649.000000
1499.817361,22416.000000
1503.004679,22148.000000
1506.187581,21865.000000
1509.366067,21622.000000
1513.597180,21190.000000
1516.765363,21015.000000
1519.929131,20940.000000
1523.088482,20651.000000
1526.243418,20775.000000
1529.393939,20411.000000
1532.540044,20314.000000
1535.681733,20305.000000
1538.819006,20080.000000
1541.951864,19915.000000
1546.122138,19657.000000
1549.244693,19450.000000
1552.362831,18919.000000
1555.476554,18694.000000
1558.585862,18273.000000
1561.690753,17856.000000
1564.791230,17614.000000
1567.887290,17180.000000
1570.978935,17015.000000
1574.066163,16532.000000
1577.148977,16329.000000
1581.252526,15963.000000
1584.325036,15837.000000
1587.393130,15564.000000
1590.456809,15393.000000
1593.516072,15074.000000
1596.570919,14863.000000
1599.621351,14630.000000
1602.667367,14427.000000
1605.708967,14302.000000
1608.746152,14071.000000
1612.788862,13491.000000
1615.815744,13181.000000
1618.838209,13099.000000
1621.856260,12613.000000
1624.869894,12321.000000
1627.879113,12173.000000
1630.883915,11741.000000
1633.884303,11462.000000
1636.880274,11352.000000
1639.871830,11081.000000
1642.858971,10865.000000
1646.834956,10281.000000
1649.811793,10385.000000
1652.784214,9994.000000
1655.752220,9826.000000
1658.715810,9738.000000
1661.674984,9465.000000
1664.629742,9121.000000
1667.580085,8755.000000
1670.526013,8272.000000
1673.467524,8013.000000
1677.382671,7219.000000
1680.313879,6925.000000
1683.240672,6093.000000
1686.163049,5475.000000
1689.081010,4726.000000
1691.994556,3979.000000
1694.903686,3451.000000
1697.808400,3004.000000
1700.708699,2393.000000
