Wavelength (nm),Reflectance (AU)
901.663021,0.113429
905.592173,0.114593
909.516909,0.113791
913.437229,0.113534
917.353134,0.114228
921.264622,0.114149
925.171696,0.112793
929.074353,0.114150
932.972595,0.115183
938.163382,0.115923
942.051321,0.116966
945.934844,0.117571
949.813951,0.118288
953.688643,0.118329
957.558919,0.118597
961.424779,0.118808
965.286223,0.118451
969.143252,0.117229
972.995866,0.117001
978.125814,0.115613
981.968124,0.115057
985.806019,0.114333
989.639497,0.113360
993.468560,0.112827
997.293207,0.113086
1001.113439,0.113249
1004.929255,0.113836
1008.740655,0.114368
1012.547640,0.114611
1016.350208,0.115113
1021.413431,0.115903
1025.205697,0.116938
1028.993547,0.117320
1032.776981,0.117725
1036.556000,0.118218
1040.330603,0.119029
1044.100790,0.119385
1047.866561,0.120309
1051.627917,0.120672
1055.384857,0.120870
1060.387242,0.121426
1064.133879,0.121688
1067.876100,0.122039
1071.613906,0.122582
1075.347296,0.122739
1079.076270,0.123085
1082.800829,0.123212
1086.520972,0.123335
1090.236699,0.123635
1093.948010,0.123787
1097.654906,0.123878
1102.590565,0.123931
1106.287158,0.123808
1109.979334,0.123840
1113.667096,0.123508
1117.350441,0.123894
1121.029371,0.123674
1124.703885,0.122808
1128.373984,0.121902
1132.039667,0.121157
1135.700934,0.119677
1140.575755,0.117247
1144.226718,0.115807
1147.873267,0.113379
1151.515399,0.110701
1155.153116,0.108034
1158.786417,0.105511
1162.415303,0.102913
1166.039773,0.101167
1169.659827,0.098933
1173.275465,0.096760
1176.886688,0.095036
1181.694783,0.092276
1185.295703,0.090579
1188.892206,0.089272
1192.484295,0.088083
1196.071967,0.087640
1199.655224,0.087267
1203.234065,0.087022
1206.808491,0.086624
1210.378500,0.086613
1213.944094,0.086364
1218.691351,0.087082
1222.246642,0.087636
1225.797517,0.088547
1229.343977,0.089071
1232.886021,0.090050
1236.423649,0.090655
1239.956861,0.090859
1243.485658,0.090799
1247.010039,0.091521
1250.530005,0.091454
1254.045554,0.091718
1258.726085,0.091874
1262.231332,0.091953
1265.732163,0.092431
1269.228578,0.092710
1272.720577,0.093161
1276.208161,0.093238
1279.691329,0.093457
1283.170082,0.093810
1286.644418,0.093876
1290.114340,0.094148
1294.734032,0.094579
1298.193650,0.094932
1301.648852,0.094907
1305.099639,0.094838
1308.546010,0.094667
1311.987965,0.094057
1315.425504,0.093191
1318.858628,0.092532
1322.287336,0.091521
1325.711628,0.090161
1329.131505,0.088575
1333.684472,0.086522
1337.094045,0.084632
1340.499203,0.082320
1343.899945,0.080283
1347.296272,0.077360
1350.688183,0.074753
1354.075678,0.072227
1357.458757,0.069662
1360.837421,0.067871
1364.211669,0.065949
1367.581501,0.064669
1372.067742,0.063131
1375.427272,0.061963
1378.782385,0.060587
1382.133083,0.059312
1385.479365,0.057537
1388.821231,0.055261
1392.158682,0.052394
1395.491717,0.049319
1398.820337,0.046421
1402.144540,0.043095
1406.569943,0.038667
1409.883843,0.035237
1413.193328,0.032003
1416.498397,0.029499
1419.799051,0.027245
1423.095289,0.025536
1426.387111,0.024036
1429.674517,0.022946
1432.957508,0.022325
1436.236083,0.021445
1439.510242,0.020994
1443.868919,0.020254
1447.132775,0.019950
1450.392216,0.019800
1453.647240,0.019504
1456.897849,0.019480
1460.144043,0.019196
1463.385821,0.019031
1466.623183,0.018967
1469.856129,0.018798
1473.084660,0.018966
1477.382498,0.018747
1480.600726,0.018507
1483.814538,0.018740
1487.023934,0.018259
1490.228914,0.018301
1493.429479,0.018457
1496.625628,0.018749
1499.817361,0.018861
1503.004679,0.018752
1506.187581,0.019033
1509.366067,0.019024
1513.597180,0.019219
1516.765363,0.019104
1519.929131,0.019357
1523.088482,0.019284
1526.243418,0.019621
1529.393939,0.019413
1532.540044,0.019546
1535.681733,0.018997
1538.819006,0.019419
1541.951864,0.019416
1546.122138,0.019515
1549.244693,0.019867
1552.362831,0.019489
1555.476554,0.019043
1558.585862,0.019171
1561.690753,0.019390
1564.791230,0.019202
1567.887290,0.019421
1570.978935,0.019352
1574.066163,0.019209
1577.148977,0.019050
1581.252526,0.019418
1584.325036,0.019322
1587.393130,0.019648
1590.456809,0.019730
1593.516072,0.019459
1596.570919,0.019888
1599.621351,0.019805
1602.667367,0.020104
1605.708967,0.020247
1608.746152,0.020756
1612.788862,0.020614
1615.815744,0.021106
1618.838209,0.020931
1621.856260,0.020958
1624.869894,0.021005
1627.879113,0.021559
1630.883915,0.021818
1633.884303,0.021280
1636.880274,0.021891
1639.871830,0.022446
1642.858971,0.022765
1646.834956,0.022983
1649.811793,0.023279
1652.784214,0.023188
1655.752220,0.024330
1658.715810,0.024219
1661.674984,0.025969
1664.629742,0.027298
1667.580085,0.028693
1670.526013,0.030712
1673.467524,0.033078
1677.382671,0.037192
1680.313879,0.040780
1683.240672,0.039568
1686.163049,0.041554
1689.081010,0.039254
1691.994556,0.039825
1694.903686,0.040129
1697.808400,0.044554
1700.708699,0.043556
