Wavelength (nm),Sample Signal (unitless)
901.663021,12487.000000
905.592173,13495.000000
909.516909,14608.000000
913.437229,15897.000000
917.353134,17431.000000
921.264622,19160.000000
925.171696,21300.000000
929.074353,23540.000000
932.972595,25943.000000
938.163382,28778.000000
942.051321,30871.000000
945.934844,32938.000000
949.813951,34836.000000
953.688643,36622.000000
957.558919,38442.000000
961.424779,39984.000000
965.286223,41411.000000
969.143252,42467.000000
972.995866,43368.000000
978.125814,43912.000000
981.968124,44577.000000
985.806019,44914.000000
989.639497,45039.000000
993.468560,45168.000000
997.293207,44789.000000
1001.113439,44451.000000
1004.929255,44114.000000
1008.740655,44204.000000
1012.547640,43943.000000
1016.350208,44102.000000
1021.413431,44051.000000
1025.205697,44286.000000
1028.993547,44400.000000
1032.776981,44498.000000
1036.556000,44719.000000
1040.330603,45335.000000
1044.100790,45755.000000
1047.866561,46134.000000
1051.627917,46505.000000
1055.384857,47049.000000
1060.387242,47646.000000
1064.133879,47990.000000
1067.876100,48276.000000
1071.613906,48579.000000
1075.347296,49061.000000
1079.076270,49379.000000
1082.800829,49701.000000
1086.520972,49994.000000
1090.236699,50316.000000
1093.948010,50705.000000
1097.654906,51125.000000
1102.590565,51417.000000
1106.287158,51586.000000
1109.979334,51721.000000
1113.667096,51886.000000
1117.350441,52075.000000
1121.029371,52040.000000
1124.703885,52207.000000
1128.373984,52163.000000
1132.039667,52134.000000
1135.700934,51747.000000
1140.575755,51442.000000
1144.226718,51049.000000
1147.873267,51030.000000
1151.515399,50328.000000
1155.153116,50192.000000
1158.786417,49247.000000
1162.415303,49176.000000
1166.039773,48748.000000
1169.659827,48838.000000
1173.275465,48604.000000
1176.886688,48522.000000
1181.694783,48425.000000
1185.295703,48623.000000
1188.892206,48541.000000
1192.484295,49161.000000
1196.071967,49458.000000
1199.655224,49923.000000
1203.234065,50623.000000
1206.808491,51161.000000
1210.378500,51717.000000
1213.944094,52882.000000
1218.691351,53768.000000
1222.246642,55096.000000
1225.797517,56183.000000
1229.343977,57046.000000
1232.886021,57934.000000
1236.423649,58918.000000
1239.956861,59785.000000
1243.485658,60368.000000
1247.010039,61215.000000
1250.530005,62054.000000
1254.045554,62538.000000
1258.726085,63334.000000
1262.231332,63908.000000
1265.732163,64790.000000
1269.228578,65118.000000
1272.720577,65854.000000
1276.208161,66553.000000
1279.691329,67038.000000
1283.170082,67941.000000
1286.644418,68650.000000
1290.114340,68848.000000
1294.734032,69485.000000
1298.193650,69787.000000
1301.648852,69837.000000
1305.099639,69814.000000
1308.546010,70178.000000
1311.987965,70155.000000
1315.425504,69963.000000
1318.858628,69406.000000
1322.287336,69148.000000
1325.711628,68355.000000
1329.131505,67536.000000
1333.684472,66472.000000
1337.094045,65444.000000
1340.499203,64346.000000
1343.899945,63350.000000
1347.296272,62130.000000
1350.688183,60807.000000
1354.075678,59406.000000
1357.458757,58157.000000
1360.837421,56933.000000
1364.211669,55979.000000
1367.581501,54994.000000
1372.067742,54198.000000
1375.427272,53260.000000
1378.782385,52190.000000
1382.133083,51125.000000
1385.479365,49836.000000
1388.821231,48361.000000
1392.158682,47033.000000
1395.491717,45575.000000
1398.820337,43800.000000
1402.144540,42174.000000
1406.569943,40027.000000
1409.883843,38267.000000
1413.193328,36597.000000
1416.498397,35275.000000
1419.799051,34009.000000
1423.095289,33150.000000
1426.387111,32103.000000
1429.674517,31145.000000
1432.957508,30459.000000
1436.236083,29948.000000
1439.510242,29665.000000
1443.868919,29112.000000
1447.132775,28955.000000
1450.392216,28846.000000
1453.647240,28784.000000
1456.897849,28469.000000
1460.144043,28361.000000
1463.385821,28310.000000
1466.623183,27864.000000
1469.856129,27689.000000
1473.084660,27419.000000
1477.382498,27384.000000
1480.600726,27095.000000
1483.814538,27117.000000
1487.023934,27001.000000
1490.228914,26806.000000
1493.429479,26778.000000
1496.625628,26816.000000
1499.817361,26524.000000
1503.004679,26419.000000
1506.187581,26359.000000
1509.366067,25796.000000
1513.597180,25704.000000
1516.765363,25582.000000
1519.929131,25483.000000
1523.088482,25151.000000
1526.243418,25047.000000
1529.393939,24842.000000
1532.540044,24650.000000
1535.681733,24399.000000
1538.819006,24172.000000
1541.951864,23918.000000
1546.122138,23452.000000
1549.244693,23054.000000
1552.362831,22621.000000
1555.476554,22289.000000
1558.585862,21829.000000
1561.690753,21434.000000
1564.791230,21063.000000
1567.887290,20643.000000
1570.978935,20148.000000
1574.066163,19929.000000
1577.148977,19582.000000
1581.252526,19271.000000
1584.325036,18845.000000
1587.393130,18455.000000
1590.456809,18200.000000
1593.516072,17893.000000
1596.570919,17532.000000
1599.621351,17232.000000
1602.667367,16929.000000
1605.708967,16519.000000
1608.746152,16132.000000
1612.788862,15879.000000
1615.815744,15386.000000
1618.838209,15291.000000
1621.856260,14932.000000
1624.869894,14670.000000
1627.879113,14107.000000
1630.883915,14098.000000
1633.884303,13784.000000
1636.880274,13262.000000
1639.871830,13177.000000
1642.858971,12699.000000
1646.834956,12235.000000
1649.811793,11934.000000
1652.784214,11746.000000
1655.752220,11243.000000
1658.715810,11076.000000
1661.674984,10715.000000
1664.629742,10237.000000
1667.580085,9699.000000
1670.526013,9351.000000
1673.467524,8810.000000
1677.382671,8105.000000
1680.313879,7283.000000
1683.240672,6283.000000
1686.163049,5327.000000
1689.081010,4593.000000
1691.994556,4053.000000
1694.903686,3512.000000
1697.808400,2883.000000
1700.708699,2520.000000
