Wavelength (nm),Reflectance (AU)
901.663021,0.112233
905.592173,0.109042
909.516909,0.111036
913.437229,0.111105
917.353134,0.110334
921.264622,0.109717
925.171696,0.110354
929.074353,0.110342
932.972595,0.109635
938.163382,0.109221
942.051321,0.109393
945.934844,0.108841
949.813951,0.108457
953.688643,0.107884
957.558919,0.106994
961.424779,0.106167
965.286223,0.105504
969.143252,0.104338
972.995866,0.103818
978.125814,0.102087
981.968124,0.101507
985.806019,0.100098
989.639497,0.099704
993.468560,0.098925
997.293207,0.098425
1001.113439,0.098083
1004.929255,0.098367
1008.740655,0.098028
1012.547640,0.098120
1016.350208,0.098211
1021.413431,0.098583
1025.205697,0.099172
1028.993547,0.099105
1032.776981,0.099086
1036.556000,0.099032
1040.330603,0.099282
1044.100790,0.099984
1047.866561,0.100058
1051.627917,0.100230
1055.384857,0.100721
1060.387242,0.101428
1064.133879,0.101108
1067.876100,0.101868
1071.613906,0.101991
1075.347296,0.102116
1079.076270,0.102390
1082.800829,0.102885
1086.520972,0.103231
1090.236699,0.103400
1093.948010,0.103592
1097.654906,0.104006
1102.590565,0.104045
1106.287158,0.104409
1109.979334,0.104499
1113.667096,0.104915
1117.350441,0.105059
1121.029371,0.105361
1124.703885,0.105002
1128.373984,0.104360
1132.039667,0.104014
1135.700934,0.103215
1140.575755,0.102128
1144.226718,0.100886
1147.873267,0.100112
1151.515399,0.098512
1155.153116,0.097108
1158.786417,0.095549
1162.415303,0.094201
1166.039773,0.092831
1169.659827,0.091814
1173.275465,0.090308
1176.886688,0.089456
1181.694783,0.087964
1185.295703,0.087078
1188.892206,0.086388
1192.484295,0.085635
1196.071967,0.085142
1199.655224,0.084281
1203.234065,0.084071
1206.808491,0.083482
1210.378500,0.083344
1213.944094,0.082515
1218.691351,0.083670
1222.246642,0.084767
1225.797517,0.084591
1229.343977,0.084921
1232.886021,0.085279
1236.423649,0.085218
1239.956861,0.085588
1243.485658,0.085531
1247.010039,0.085543
1250.530005,0.085541
1254.045554,0.085614
1258.726085,0.085350
1262.231332,0.085741
1265.732163,0.085563
1269.228578,0.085511
1272.720577,0.085844
1276.208161,0.085529
1279.691329,0.085824
1283.170082,0.085799
1286.644418,0.085957
1290.114340,0.086268
1294.734032,0.086365
1298.193650,0.086198
1301.648852,0.086194
1305.099639,0.086339
1308.546010,0.086166
1311.987965,0.085680
1315.425504,0.085248
1318.858628,0.085049
1322.287336,0.084628
1325.711628,0.083938
1329.131505,0.082961
1333.684472,0.081570
1337.094045,0.080398
1340.499203,0.079731
1343.899945,0.078408
1347.296272,0.076918
1350.688183,0.075342
1354.075678,0.074140
1357.458757,0.073038
1360.837421,0.072097
1364.211669,0.071114
1367.581501,0.070108
1372.067742,0.069365
1375.427272,0.068666
1378.782385,0.067818
1382.133083,0.067172
1385.479365,0.065926
1388.821231,0.064498
1392.158682,0.063120
1395.491717,0.061662
1398.820337,0.059990
1402.144540,0.058111
1406.569943,0.055263
1409.883843,0.052990
1413.193328,0.050846
1416.498397,0.048816
1419.799051,0.046772
1423.095289,0.045042
1426.387111,0.043465
1429.674517,0.042290
1432.957508,0.041127
1436.236083,0.040049
1439.510242,0.039457
1443.868919,0.038569
1447.132775,0.037799
1450.392216,0.037447
1453.647240,0.036849
1456.897849,0.036816
1460.144043,0.036289
1463.385821,0.035929
1466.623183,0.035711
1469.856129,0.035597
1473.084660,0.035347
1477.382498,0.035371
1480.600726,0.035037
1483.814538,0.035071
1487.023934,0.034958
1490.228914,0.035081
1493.429479,0.035070
1496.625628,0.035408
1499.817361,0.035511
1503.004679,0.035541
1506.187581,0.035659
1509.366067,0.035798
1513.597180,0.035887
1516.765363,0.035932
1519.929131,0.036074
1523.088482,0.036391
1526.243418,0.036139
1529.393939,0.036376
1532.540044,0.036433
1535.681733,0.036324
1538.819006,0.036217
1541.951864,0.036470
1546.122138,0.036358
1549.244693,0.036591
1552.362831,0.036465
1555.476554,0.036437
1558.585862,0.036269
1561.690753,0.036274
1564.791230,0.036405
1567.887290,0.036409
1570.978935,0.036525
1574.066163,0.036310
1577.148977,0.036533
1581.252526,0.036085
1584.325036,0.036505
1587.393130,0.036538
1590.456809,0.036853
1593.516072,0.036589
1596.570919,0.037073
1599.621351,0.037443
1602.667367,0.037336
1605.708967,0.037327
1608.746152,0.037856
1612.788862,0.037546
1615.815744,0.037810
1618.838209,0.038150
1621.856260,0.038424
1624.869894,0.038546
1627.879113,0.038547
1630.883915,0.038729
1633.884303,0.038351
1636.880274,0.039110
1639.871830,0.038804
1642.858971,0.039279
1646.834956,0.039510
1649.811793,0.039641
1652.784214,0.039699
1655.752220,0.040623
1658.715810,0.040591
1661.674984,0.041508
1664.629742,0.043160
1667.580085,0.043892
1670.526013,0.046398
1673.467524,0.047802
1677.382671,0.048955
1680.313879,0.049960
1683.240672,0.050105
1686.163049,0.049502
1689.081010,0.048666
1691.994556,0.048272
1694.903686,0.047745
1697.808400,0.047699
1700.708699,0.044525
